"","padj.MM.purple","padj.MM.darkgrey","padj.MM.darkturquoise","padj.MM.salmon","padj.MM.orange"
"M_LCMT2",0.251339781470219,0.613434449628004,0.100474773988326,0.823297314353622,0.000422853606914223
"M_GBA",0.631637460634499,9.7060890069897e-07,0.0882275077400353,0.000432047890691023,0.0408190583190285
"M_SYCP2",0.00112953395490864,0.231806380429707,0.0996326042682785,0.00752273139724724,0.757023274466873
"M_AC073195.1",0.721440509482567,0.245361848798,0.170316137108584,0.41314548548548,0.399207571345127
"M_AL591468.1",5.24918974280347e-13,0.123378687595696,0.00535594171804184,0.693575586546467,0.697266556298249
"M_ZBTB9",0.837162173272259,0.167633862212943,0.0500721284311607,0.654033600946062,6.78810515714624e-05
"M_FOSL2",0.589203722784807,0.00221973705832705,2.52682817481482e-07,0.768440211364821,4.57338048195439e-07
"M_HSPBP1",0.466582441375677,0.00220420600532212,0.239831916488033,0.000618647792419488,0.703859693506211
"M_BRICD5",0.0497811695749024,0.00280270985344283,0.302684814562135,0.306567143343947,0.489480618915309
"M_IL6ST",0.116507489577413,1.14902272348157e-05,7.5867664348049e-06,0.735710731264356,4.03175538716122e-05
"M_AL589745.1",0.79878099888384,0.197543402399779,0.772085043887368,0.24283554312966,0.260408240309771
"M_MIS18BP1",0.952587953493725,0.683119111084349,7.55377113852103e-06,0.00741402433480376,0.000294737834530719
"M_SNX22",0.8373717453925,0.438514030933318,0.211748774278347,0.240052536881188,0.0102485715260755
"M_KLRA1P",0.92818700396756,0.00156943400409512,1.74492604305387e-05,0.815034581897074,1.01420607846736e-06
"M_LINC-PINT",0.355062652960332,0.00150920982471295,1.44384385876484e-08,0.211787125063801,0.000541401929076426
"M_TNFAIP8",0.802896865298497,0.000359286259547155,0.00460529521922719,0.629844712194311,9.37813060712742e-05
"M_PPP6R2",0.754641603818687,0.000533977321113249,0.331049710188569,1.91366154155189e-05,0.59803058661441
"M_ZBTB6",0.856935589015825,1.60936146441288e-06,0.337077167439007,0.71995913791247,0.0420411598412762
"M_ZNF516",0.830688155520318,3.38756995988954e-06,1.23218942677134e-06,0.998378316560749,0.00116039770841476
"M_NEIL3",0.789297001838923,0.619089872766416,4.76219191011405e-05,0.00509216334455423,4.01232150276239e-07
"M_TONSL",0.994769755470089,0.032428499507204,0.146486654305329,0.000462852239159971,0.175817968651817
"M_CD177",0.798786675639726,0.803912767497699,0.337791921264732,0.615010333995774,0.741281961408109
"M_LINC002481",0.83626244771359,0.0480763835700602,1.71436709754549e-06,0.418863634728661,8.36558997895173e-06
"M_B2M",5.32141628120691e-07,3.78252786647327e-06,0.000343402130714881,0.72877224933712,0.426925580565599
"M_ST6GALNAC1",0.988959564919208,0.00145063370684369,1.9981238784273e-12,0.357730976623237,5.25581675540093e-09
"M_NUTM2B",0.77262639179191,0.118036841690072,0.512485208082942,0.260063322742954,0.256092191916385
"M_ANKRD44-IT1",0.081145159294844,0.43883145004482,0.000236301065247875,0.892797717924879,2.67719497193199e-05
"M_RNASEK",0.805796414494986,6.81299171354017e-06,0.00642400533680979,0.0149499039011936,6.04754120110422e-05
"M_AC007278.2",0.596420097652857,0.859238332309316,0.038337897994133,0.648294644492927,0.216133742967003
"M_PDF",0.635905862179396,0.977328786958185,0.772085043887368,0.00303114733512262,0.815990681678254
"M_MCM6",0.540689631344178,0.0589060927187213,1.11099503987349e-08,0.779018932122295,7.08688007713107e-06
"M_CENPF",0.828200275262734,0.00311327772753916,1.67139169041703e-06,0.366769567232405,0.00754381670366772
"M_DNAJC5",0.84390307735507,1.28360857891791e-05,0.0671905215214944,0.0023782524535932,0.259880315237046
"M_KCND1",0.459490234429708,0.0511952155898018,0.338594014265652,0.324470973751937,0.362488665546831
"M_UPP1",0.416142904274426,0.114712421651975,0.756734690493427,0.460110741109376,0.00151235513431411
"M_XKR8",0.628054575600193,0.0193899397334921,0.0459439871801787,0.280509513288452,0.000461505896296824
"M_TOGARAM2",0.35164157764288,0.0992667668633682,0.981327670800348,0.493698525847564,0.0703201330142547
"M_PLCD3",0.721209271368256,5.1504735717421e-05,0.090975187601334,0.070645701988575,0.0198155832639472
"M_MMRN1",0.95193192208294,0.0726932694955763,0.109980347127967,0.610556618780006,0.853884684937008
"M_NOTCH4",0.328370105940293,0.251819028005322,0.0709054283529042,0.573964452358374,1.01727540424438e-06
"M_SPRYD3",0.942276603798623,0.000617169052932025,0.427219681932127,7.99335662379227e-05,0.475161922162427
"M_AC007192.1",0.942372565766517,0.146967679216131,0.621646949451235,0.229173080727434,0.559493809629149
"M_AC007342.5",0.196413185215375,0.152692661604794,0.66009727989873,0.790228597785385,0.0997250586891472
"M_CXXC5",0.294896451898296,0.201825843971927,0.000371339934011467,0.506208146298167,0.000705795096262494
"M_FGF7P3",0.401534703283966,0.191742845376127,0.609801767089737,0.547881026501438,0.876521464461394
"M_STK10",0.480782207688239,0.000220731887319673,0.252870330928748,2.48450367023448e-05,0.653811039328536
"M_FLOT1",0.83904092820536,0.000245860619851977,0.41064511777746,0.00367962894126848,0.00945739934574205
"M_FBXL16",0.350865673542896,0.458546922863496,0.00784243563258091,0.512243030073354,3.07380721848623e-05
"M_STX7",0.899745369071365,0.916694839728571,0.000155961930778735,0.551935459938062,0.252233955197768
"M_ZNF592",0.544279922701623,0.00958727622551824,0.777023872158905,0.00127406599484899,0.628483625460728
"M_FAM72A",8.42866887641185e-05,0.581334421363043,0.968485268403157,0.187795877246242,0.0604398788341102
"M_ZBTB25",0.957956443382634,0.000366453998822252,5.10589573222448e-10,0.684454039373205,2.04266242117065e-11
"M_ABHD14A",0.988331559676327,0.213714041428161,9.42192370753753e-05,0.00721863484857527,0.00287228891791183
"M_TRIM32",0.386281236381202,0.37637388010981,0.00032827808220565,0.741487091230975,4.39299160361724e-07
"M_EDA",0.977451864669694,0.0253135808795887,3.13245038943744e-07,0.0473604582922204,3.82794385483407e-06
"M_TBC1D17",0.301350889152097,1.18894584430188e-05,0.668592306227226,0.0106626376359514,0.182920182983376
"M_TOP3B",0.940712397264897,0.00319180831348349,0.47785635194415,4.04012671767345e-06,0.190847679428779
"M_ARHGEF34P",0.979376480634786,0.0953791496700041,7.34785051787582e-05,0.563577237689581,0.00662806067986685
"M_ZNF230",0.739196569240395,0.940048870792793,0.651640730185045,0.63576888739883,0.467829510163973
"M_IGHMBP2",0.691738260132191,0.00386325117042337,0.116078671445404,0.00109968511806315,0.138824494974773
"M_LTBP1",0.31883392986558,0.960865392022787,0.0809108597714551,0.618385800997407,0.00975409576391599
"M_SLC7A5P1",0.595786723299966,0.549899197914133,0.19680265642988,0.253619271034642,0.693373732132664
"M_GLCCI1",0.982530697543964,4.7553474434404e-05,2.6855650752411e-09,0.506208146298167,1.05032376434324e-10
"M_METTL13",0.75349590922683,0.00905192679043824,0.954472640494669,0.437157303669143,0.0122992219549105
"M_AL355922.1",0.977395805976005,0.149673187906097,0.000596862993232733,0.270282426928449,2.26073460945204e-05
"M_TNIP2",0.427483638317307,0.00304322167414835,0.530494127261331,0.000298366200547839,0.254984987042484
"M_ZNF84",0.848948525178507,0.0249112757287414,0.000860519446711242,0.499797825720249,2.69758539019183e-09
"M_KIAA1147",0.00134975916001064,0.241651968201072,0.177298849927119,0.962007298005471,3.91389483857897e-05
"M_ZNF30",0.381459259783639,0.28096685183137,0.000146691377056509,0.999034888331809,1.33574796316212e-07
"M_TANGO2",0.952078663618541,4.30315541466068e-05,0.365762029782036,7.52286902992138e-05,0.316365662182527
"M_TMEM88",0.893928254039098,0.0325549629432137,0.219158698199751,0.184183996206053,0.222870013262655
"M_CYB5R2",0.105276574628277,0.81289438565793,0.694131737155077,0.884127448126694,0.174522591003626
"M_HNRNPA3P6",0.561038850074498,0.602592821966816,0.268743952405599,0.498623635167901,0.284286889706218
"M_AL353719.1",0.943457100883354,0.878511115135906,0.79322845702955,0.789811284769717,0.619653931708833
"M_ACE",1.41725691350569e-05,0.0132808460178298,8.96394016001453e-14,0.00119648194010769,0.000179049062762226
"M_RHOBTB2",0.683866042512226,5.27245138498773e-05,0.555639554020483,0.0476608004442196,0.780387161071406
"M_PER3",0.868423482515096,0.845487896569967,0.40153395860956,0.489291557493746,0.425791049648275
"M_RPS18",0.840667987702919,0.450899704219122,0.104024289678225,0.0422770792875292,0.681258687135891
"M_LINC00957",0.121987453341073,0.00162398755876007,0.656240831347006,0.827888828054113,0.00253849358512415
"M_ENPP2",4.0782567102341e-08,0.255709597209387,6.87379766873043e-07,0.0736909386572279,0.000901544590269406
"M_CARD6",0.0635273684835582,0.180558274238978,0.0138509675537262,0.895418412260877,0.000549561230322152
"M_AC092279.1",0.0127410613516758,0.141093893545277,0.485909222322718,0.689535997553467,0.0234989306378179
"M_B4GALNT3",0.219994590838405,0.926136003864606,0.0318015516977613,0.279353346232152,0.000286049047413388
"M_CHMP2A",0.51552956054386,3.33029894480424e-05,0.326254762346773,0.00234434646776742,0.0036975082298743
"M_ASPH",0.146452801477865,0.0385619171994317,0.000121390452657593,0.174644373825038,0.0614161481189258
"M_AC112236.2",0.229013098221337,0.240737080364297,0.262509228463633,0.592088012060813,0.00675554322084487
"M_PDE9A",0.0539628390696867,0.112481262839979,1.35520037619128e-16,0.409282987735245,9.66293453880447e-07
"M_SOS1",0.675131822822184,0.0122599961345102,0.0067713834349934,0.963780987386392,3.55312394187765e-06
"M_RUNX2",0.567265665819709,0.136695084389151,0.0355400892222931,0.317729825934882,0.000182892980129693
"M_AC008878.1",0.780403996899459,0.365110384872164,0.0990941017082663,0.681965764671663,0.180689043186999
"M_AC144548.1",0.245862505564297,0.702051291056541,0.0412490389117693,0.987915542441988,0.0767944442790123
"M_RPA2",0.981257288061521,0.566004781022084,0.315007245059934,0.610980168913412,0.0797492796953123
"M_STARD10",0.989614374058319,4.75671687970921e-05,0.870019108414503,0.115537345677395,0.0701638720180451
"M_AC135983.1",0.941957668135498,0.934712855756805,0.174195798648376,0.816282271758126,0.303308058218004
"M_SEC14L1",0.29049062560894,0.00537677527671495,0.00529083651241831,0.80194088424326,5.04935628586685e-05
"M_BMPR1A",0.949242577421367,0.00056724033840025,5.77129140551864e-08,0.718616407883779,1.69839775999303e-05
"M_INO80B",0.599993531444073,7.45190021773179e-05,0.399154866103861,0.00567732135974389,0.471341761692741
"M_SNORA80D",0.953984019784676,0.00469832129074055,0.65608417490427,0.0816687164388024,0.690581448914502
"M_PTGDR",0.661777355122066,0.00299844183334851,1.18559532353916e-08,0.647025193051199,9.35985241185407e-07
"M_ANKRD55",0.984454313302653,0.000549537065381211,2.31478348262512e-07,0.00178614982355762,3.98755668198991e-06
"M_TFPT",0.584555313746618,0.000472198085515068,0.331697506703523,1.30968918774571e-05,0.821941973960206
"M_MATN1-AS1",0.551137736756546,0.678072572823526,6.92967682779317e-07,0.00569105011112755,0.00134852532982397
"M_NUDT7",0.535791865147775,0.218145571989177,0.0867114865986113,0.16126730130652,0.872165797088166
"M_GLIPR1",0.47406205766392,0.631634614960042,1.46091347411152e-08,0.0484269854657453,6.38931869542143e-06
"M_AC083973.1",0.5931273168954,0.433721025372578,0.943323428198428,0.974966820851894,0.826606966107028
"M_WDCP",0.320081443838436,0.939331595936907,0.100290923423183,0.55613720005633,4.07870338270146e-06
"M_RNU5E-6P",0.194031052303855,0.370712237802808,0.260155519079064,4.25761514989578e-07,0.648340637641151
"M_HERC2P4",0.811936216071736,0.913344035834311,0.466216788590231,0.948903913907794,0.491616137660218
"M_NEDD4L",0.00430896530963643,0.0294869238056255,0.120244119008252,0.941044927321321,0.203149161169727
"M_KIAA1551",0.519045047625063,0.0808744076767519,0.285790982307562,0.0850924362546935,0.00329057320639687
"M_GDF11",0.844255636968888,0.0377345468492879,1.58300792647608e-07,0.563300507067394,1.51671895791406e-05
"M_CFL2",0.809163108554551,1.23470724029946e-05,0.566974163554833,0.637672160624579,0.401636308402489
"M_PDE8B",0.946905614139728,0.413876481629287,0.0462964515973068,0.664348599678426,0.00302160383103003
"M_PARVB",0.976399828255787,7.38313939817079e-06,0.00369349588874334,0.00186075588797215,0.000186469197059921
"M_KBTBD11",0.0522194527824601,0.246075820914996,4.61944477069352e-08,0.007397351651164,5.70879183881551e-06
"M_PBX4",0.408847431051585,0.127645754576649,1.34502773118705e-13,0.211849193411076,1.79157969995091e-07
"M_MAP7",0.754696242683492,0.927373397899586,0.0364021750914877,0.390299186298972,0.231714318948346
"M_PIGA",0.359097879817406,0.00524371270952684,0.844401470966114,0.941044927321321,0.00120606678959013
"M_C19orf48",0.876195192320857,0.0901063307462626,0.0850189785261271,4.5797825172797e-05,0.354807343264173
"M_BCL7B",0.511214816008193,0.572219370271618,0.751759681807976,0.0123240557198939,0.0161073997791832
"M_GIN1",0.809016359380491,0.154649789523845,0.233033734107424,0.144563613262897,0.00581390029275838
"M_BTN3A3",0.00872366991120425,0.0625048983954155,1.62950628866989e-05,0.774293087988019,0.000115886853895167
"M_GNA12",0.90864959494544,6.89778909308176e-05,0.0308598753622776,0.0111289373902997,0.0320502358418813
"M_AC060834.1",0.622007316003023,0.340928646972653,0.0289367764059087,0.186577509270539,0.220094782589778
"M_CHN2",0.567802464886093,0.323529033310301,2.94681252441946e-05,0.535760791882622,5.50102492591949e-06
"M_CYTH2",0.970324135819106,0.000174085412190462,0.787409640589368,3.46983575807735e-05,0.730680851532529
"M_P2RY1",0.271164536582603,0.338063002194898,4.36401596593097e-06,0.478204144653543,0.000154185793200848
"M_LRRC8A",0.82901491226566,0.0323111706397641,0.419800306596579,0.0031208853071031,0.843657634964564
"M_PLPP6",0.998370839760843,0.0355888808331437,0.00212584577389307,0.970837211854652,1.71282249792426e-05
"M_NDFIP2",0.998765929895829,0.000791827512394257,4.87152110787028e-09,0.29684064542711,1.2831288792613e-06
"M_MPHOSPH6",0.337696505093636,0.136414335414978,0.388841440889134,0.0195866464592514,0.656523899673086
"M_DIXDC1",0.653701384111287,0.379379349537627,0.739059375480198,0.515841644217748,0.849426903690291
"M_SNORD14B",0.0368197111309602,0.860753155109335,0.141944784909927,2.66752238168686e-11,0.944562441232366
"M_ZNF713",0.0221608258323045,0.215833239686156,0.00621788288073329,0.426042480057328,0.269483899589647
"M_CMTM4",0.159742798248054,0.00355316308030594,4.92344074388788e-17,0.593990671751472,5.71254061855136e-07
"M_AL158210.1",0.923933372455987,1.50718799573798e-05,1.36985370694015e-10,0.836688621831841,7.04500382263528e-07
"M_STS",0.879675394085013,0.526997668701245,3.83345657997889e-07,0.505338306667104,0.00015506198938525
"M_SYNJ2",0.740886470904388,0.000192217920964835,1.85507109005539e-09,0.221115504166162,2.84777266145484e-11
"M_UBA52",0.93551881844512,0.00533373997759429,0.862852776298664,0.000207296950648602,0.214413813593375
"M_AL391244.1",0.4461770903543,0.00123792236910813,0.883979351477534,0.00138981358461212,0.332014191382403
"M_C15orf48",0.0156648407008153,0.0535738943466695,0.234997035061916,0.224817263670984,0.0410626183310056
"M_CCDC122",0.847447659524487,0.251614778499623,0.488374102679517,0.0899541357828672,0.832505283518357
"M_G6PC3",0.619058882640677,6.34691873670891e-06,0.183776323045642,0.00171772837974722,0.0851629542652768
"M_PPM1L",0.993264246692706,0.235163824400913,2.96981827102617e-08,0.868355964389229,1.17481264146932e-07
"M_POMT1",0.657871131759611,0.0530480209729522,0.00418968902769467,0.00480321628195228,0.000316824744459979
"M_FAM114A1",0.998768766927844,0.000672117189940685,6.54488087032984e-08,0.814788622211727,1.97192147237053e-05
"M_BTBD11",0.000881532762165344,0.555826575984218,0.408479579097497,0.870498993214029,0.719092558352726
"M_CALR",0.0238759415255163,0.125044501826903,0.0631945924506041,5.06625048453743e-06,0.396268051295339
"M_ARHGEF18",0.863805562990276,0.0055187174550807,0.0412932292426633,0.000219918120355494,0.0354841675159032
"M_SLC27A5",0.950214353412464,0.0456235785349747,0.187244323924206,0.042017506294412,0.000654964224419718
"M_AL390036.1",0.476492643436421,0.476049108712101,0.307631649384824,0.850896867960849,0.000800825912660341
"M_RPS11",0.884992910219054,0.0174131805405641,0.646019058751055,5.25178465381419e-05,0.229647691174626
"M_GALNS",0.90464370081558,0.000451416041003634,0.428280236631726,0.00113313868952804,0.55099136532756
"M_SCAF4",0.547565233592142,0.961885825267808,0.608440764265305,0.188736851413786,0.98944343218055
"M_EPB41L2",0.0637010062125673,0.614094969091715,0.492788110941626,0.911477676912555,0.0168088887189118
"M_AC090948.1",0.931018042960121,1.70552823675431e-05,4.61750417079094e-08,0.954505209007016,5.92159328429919e-09
"M_SELENOK",0.297910479505412,0.00481236854581247,0.384648961287155,0.86181657212858,0.0127642973815245
"M_MED18",0.347962933821688,0.00898177109850023,0.236801949498079,0.914745134175527,0.271918278022762
"M_RAP1GAP2",0.645827184635284,0.00323488552392658,0.921680295408855,0.00454639126654927,0.422916745984567
"M_RAD9A",0.800654395890906,0.00481869394220301,0.138822566538544,0.000499318062413416,0.182965409979048
"M_GPSM1",0.957968657482714,0.000219016874857889,0.810315898597219,0.00387887942931482,0.283403932553685
"M_AC011825.3",0.484999014155873,0.115726309565216,0.202372495774985,0.523536874000008,0.134525871554466
"M_ANAPC1P1",0.416530958377774,0.0220208033190742,0.000364958045064652,0.936025556921696,0.0634092859530179
"M_UBE2FP1",0.143424661282377,0.357775873432581,0.851622815136229,0.816539761289226,0.398479737281719
"M_ACBD4",0.998668186506243,0.188317538538209,0.00116345273055964,0.000119711747833595,0.000323086133088594
"M_AP001033.2",0.835633872515097,1.60433193372983e-05,0.0670981262031536,0.329957510127205,0.00456739174167292
"M_FRRS1",0.192937865667495,0.659427734952696,0.0122380428608015,0.997080172729774,3.60918875316333e-05
"M_AL162586.1",0.990505762047322,0.768264016150723,0.00290405239998241,0.176572183528618,0.000357737605206414
"M_DEXI",0.012147906788933,0.432241351494503,0.0748744230048973,0.150469993659731,0.0296501634486453
"M_PRICKLE1",0.966460840814272,0.185662323920773,0.000725199508360751,0.926694192374096,0.000656521524073293
"M_PAK4",0.441051365057386,7.86835772308659e-05,0.446236746313213,0.000911459547337439,0.193603290521087
"M_SMG7",0.366658772456792,0.87098438939045,0.160700880459349,0.753092030038408,0.133439127468108
"M_COQ2",0.972077956714969,0.0946589110342352,7.25950413828897e-08,0.0126843637773861,6.53114897006737e-07
"M_FGF7P6",0.69725233735512,0.0983565054944665,0.00218078775927985,0.429422565415679,0.000407348159714184
"M_SEMA4D",0.395968115743218,0.0453487761084593,0.0464770346864257,0.0120275946625254,0.0150355847363263
"M_AC100786.1",0.998765929895829,9.59613739553628e-06,0.0377609878677176,0.304336257930355,0.478003522406693
"M_SLC15A2",0.901991765388231,0.292762941791666,3.6600888735125e-05,0.16335029827432,0.0795733898855557
"M_LSM10",0.970700554412183,2.52810291281322e-05,0.01283676021331,0.544573042124131,0.00830576523837499
"M_ARHGEF10",0.70671594963987,0.0720835726148868,1.08641521405211e-06,0.168612390986379,0.00671895042730098
"M_ATP23",0.850411467104034,0.327933045487224,0.205748354234165,0.652042720968733,0.247904789936855
"M_ENDOG",0.934572500571444,0.000684701887492809,0.673621230290142,0.00424912662108859,0.234082750584049
"M_GFI1B",0.726030129751632,0.257389917433207,0.430348047611348,0.306045767217156,0.0151987774391769
"M_AFF3",0.431074847208474,0.732914042158872,0.206049387474875,0.424326526125236,0.546479522104688
"M_AL590705.3",0.684574078591841,0.524818408255901,0.39312918735627,0.970686925762369,0.020857173619949
"M_CCDC68",0.1168346231525,0.00352548782557741,0.145439250992528,0.582509911651703,0.622242528914504
"M_TAOK2",0.703812606174608,5.67442638465763e-05,0.933476096186762,0.007672137409524,0.150993458390177
"M_LMNB1",0.00174666743833966,0.918814678210214,0.260004180660972,0.755125716325886,0.0104577545127021
"M_ELF3",0.357509213027152,0.13760140950501,0.393521038356292,0.0304238005458479,0.000987430421538632
"M_AC009093.2",0.996878518253743,0.0045185889652629,0.506723116831517,0.451021508543501,0.457678889740913
"M_CPNE4",0.885889188054896,0.287937283774885,0.368679606382831,0.395831020428492,0.0863953812463734
"M_SOS1-IT1",0.246363454783854,0.0603487351069667,0.00116225947657133,0.424653215808905,5.62902217780245e-08
"M_DIP2C",0.23689422489028,0.00904273954568289,1.9629911810534e-11,0.167270347091993,1.07267928633522e-06
"M_ZC3H4",0.595014538335192,0.000196585849322274,0.509001342235648,0.286925180625392,0.360444017440089
"M_RASL11A",0.667080103010379,0.000668549408192605,0.000464660268839825,0.291282294862097,0.00254442847775125
"M_SNORA22C",0.19942429547218,0.855855574182068,0.779478102347113,4.42862784717595e-12,0.404893483702105
"M_ATP6V1F",0.698996881031465,0.00069508678045827,0.019100391097432,0.00310890251622022,1.65599830100987e-05
"M_GFER",0.76006420047355,0.000638098651306302,0.797606196209157,0.000522504199832355,0.403783188119763
"M_WNT7A",0.828734218088212,0.00231357906998511,1.20194367319326e-10,0.582303068380847,1.7882464322466e-06
"M_MC1R",0.932942103943464,0.512316491074546,1.43148131866016e-05,0.169767817987101,6.82406349188514e-08
"M_WWP1",0.335634575276664,0.000119848445269057,5.09036121758019e-07,0.441163767052414,5.1244283520826e-07
"M_IQCE",0.996787051288199,5.94368164139974e-05,0.022981071719429,0.0598703081524463,0.0359227271648065
"M_TRIM21",0.00127828539808314,0.129339357475706,0.035696075621494,0.257334409892295,0.196956162515937
"M_SYS1-DBNDD2",0.990800728397838,0.189671359210298,0.522686904595313,0.980352912862273,0.3082563655188
"M_UBAP1L",0.882709287579514,0.214847577799312,0.0295868888306837,0.532697430440357,0.000441718968114677
"M_SCAMP2",0.94253245530776,2.31672688453163e-06,0.311533584015916,0.00230187008280867,0.443062718801791
"M_JMJD7",0.850415718420745,0.00464194540556616,0.469929873384417,2.77273348194773e-06,0.935822888049117
"M_TMEM106B",0.79731221503778,2.74468523918821e-10,0.000395850103793281,0.70376899233525,7.44168633523524e-05
"M_QTRT1",0.912128999113912,0.152522327996771,0.0160327795421031,1.31552099008886e-05,0.0141805939502705
"M_AC005229.4",2.12163451212188e-17,0.201825843971927,8.73306496501201e-05,0.471832058894131,0.845316665347797
"M_ARHGEF5",0.996474278961613,0.096454781101156,9.28948679609436e-05,0.216610511490093,0.00522280687201848
"M_CACFD1",0.66533347479779,1.0991449534295e-06,0.00153344631902635,0.0281526422095756,0.0017175833812804
"M_AC005332.3",0.916363909392408,0.0052733974642064,1.75736764662385e-06,0.583138893060008,4.26910853656662e-07
"M_AC037459.2",0.87726895015977,0.512812134162642,0.983288605662643,0.936285738888142,0.0558268835341738
"M_AF131215.2",0.873738785698648,0.00433760053831053,8.60393523935726e-06,0.995144228031051,5.8382252293174e-10
"M_PSRC1",0.663936686674708,6.21160477904867e-05,4.70595844169474e-08,0.274059337906453,0.000338690813118316
"M_BOLA1",0.344367395161247,0.6677466272976,0.00960878486107859,0.645108431850996,0.0207991119214877
"M_ATXN1L",0.890068112707747,0.656635755875759,0.644176713177206,0.955046738756378,0.082147677969899
"M_RNF19B",0.0423139741409702,0.101692763486156,0.12290443737785,0.486616721751711,1.96615094490152e-06
"M_ATF4",0.952587953493725,0.35564589499783,0.597352584828662,0.795096816433523,0.000227205532068014
"M_TMEM185AP1",0.894330947486356,0.404867520002096,0.964449199222345,0.874827385345227,0.181220576479124
"M_NXF1",0.67603488187967,0.00112087164868629,0.259808868572899,0.0352804723708227,0.0270240279369162
"M_AL589863.1",0.444235331230186,0.00435392138455188,0.000609438157342502,0.658494622450629,0.0190315668467438
"M_HRAS",0.391084692452007,0.0992667668633682,0.0152730825266218,4.08274067073673e-05,0.731730450669493
"M_NTMT1",0.845913480563472,0.00814086385123306,0.469990534198018,8.33455303706767e-06,0.905665931128809
"M_AHNAK",0.936538480216681,0.0153580338436345,0.27773787696524,0.340986576372571,0.994688489810623
"M_ADHFE1",0.0124344452570612,0.0328583066051667,0.00266154565299348,0.976351829076167,0.975227746310073
"M_CICP18",0.0342270780669067,3.37142186943228e-05,0.135793626262555,0.531696578274212,0.131330212844123
"M_HDHD3",0.998771450005962,0.387726262152262,0.00369066017185175,0.000114199711579619,0.000143821243899664
"M_CCDC61",0.86549392405766,8.07910078740222e-05,0.853808812115747,0.00029041788513434,0.241083943119605
"M_NCEH1",0.919232967081565,0.205313221391267,3.37039607402601e-09,0.420291931527712,2.29117957448584e-06
"M_NUDT2",0.957343046781614,0.635780629920498,0.734713470571927,0.576831965002972,0.753880883547374
"M_DXO",0.889424852872506,0.0922300160434555,0.405309917751404,0.00071618068231762,0.901089206339221
"M_RDH13",0.733177193497952,0.0279547753135097,0.0421128604899049,0.361758517963454,0.0110871760587891
"M_C5orf17",0.49333292695458,0.0247367154147252,0.0185870228041108,0.120731763649315,0.821592328919503
"M_SPTLC2",0.02552268279703,0.74176909057188,0.0940720057271528,0.970316329375578,0.00247478046268759
"M_AEN",0.140553164246557,0.0716166279367055,1.33353636784762e-06,0.0476210126816608,0.420608164389292
"M_TFAP4",0.0645928902496857,0.000115977753826106,0.479898740199893,0.359249527226739,0.0717339165412146
"M_AC006001.3",0.800301990193505,0.0555026818738401,0.633509709388202,0.560543794539476,0.0012801241097241
"M_SPON2",0.233158476192039,0.103284271055333,2.91428797669617e-10,0.0833258682740729,3.0267191372755e-05
"M_TRBV6-5",0.75770816854916,0.00469590709469111,3.15298563893182e-13,0.800819626652084,5.61033953323187e-07
"M_CRELD2",0.976935765982896,0.00360735169768148,0.342783112648514,0.000576654964210446,0.897210156651777
"M_ANGPT1",0.0161733379752313,0.983025832596655,5.02631363786291e-08,0.00268123304722449,0.00535531368593519
"M_MYEF2",0.268909031822287,0.00991911953173408,0.000519211698553848,0.527071760109464,2.47122856369803e-06
"M_CBWD3",3.72198679010595e-05,0.330943493100332,0.00101178274385392,0.247277467716861,0.085326864196688
"M_CFAP97",0.929230529952008,3.27468307617015e-07,4.30104548882837e-05,0.98254425611866,6.07360154296424e-05
"M_NETO2",0.162179594615828,0.235930855848336,1.92378765575738e-09,0.105833682804908,0.000120975822413086
"M_INAFM1",0.37301210884966,0.0318879688107001,0.325783757108987,0.00129029040308011,0.455857646793716
"M_TRMT13",0.587682353865422,0.000394573751684316,0.0154751042700801,0.550311501440664,1.0307041746237e-06
"M_AGAP5",0.921072491809567,0.12560005964661,0.73629165384066,0.764470986799174,0.225728538480116
"M_RNASE3",0.133486786248729,0.995013549067227,0.723766648046035,0.755552906569337,0.00165505528093951
"M_PPP5C",0.458634348755045,0.0417183825245529,0.94588713129975,0.0367198662735637,0.377805000515535
"M_SIN3B",0.421507439713563,2.49587231541317e-06,0.0112059975268513,0.00468895555725894,0.532122769671366
"M_SNX21",0.695206513715394,1.02575080973485e-05,1.87159847674274e-08,0.323091159448297,7.96407998011752e-08
"M_FAM156B",0.797648538816899,0.000103504353087723,0.0370430787782201,0.0111458162786933,0.121255460366851
"M_TXLNB",0.3283990569527,0.573326584578322,0.976327631322285,0.649134057841462,0.033531331314234
"M_ENKD1",0.606908414232822,8.36232628252317e-06,0.0908080323234265,0.000288368419341469,0.458971650853286
"M_AL008721.2",0.365083058343636,0.489333508575048,0.998156117920707,0.808061389647038,0.0220506606029778
"M_AC104695.4",0.220055531957518,0.580778585259416,0.824829736033883,0.731598426482089,0.745103557875454
"N_LY6E",2.72844647712762e-41,0.000423296886737951,7.70833849542279e-17,0.00533615073964365,0.0573377600114277
"N_RSAD2",2.56732131505309e-57,0.00189268081709065,3.52446330497067e-12,0.00129029195062935,0.246895718707747
"N_IFI44L",1.21819775218534e-43,2.92225833960361e-05,3.71238009224107e-21,0.000487822036149129,0.0161136895852057
"N_OAS2",3.784516519795e-48,0.000257946504201742,5.79817185438802e-18,0.000913258818807379,0.0396646216839156
"N_OAS3",1.7076546659866e-48,0.00293697177559184,2.99702875956331e-12,0.00256777153035954,0.167816057646098
"N_OAS1",2.42541347696127e-48,0.00046025926847857,7.25630504526657e-17,0.000368495818295116,0.0890109591368931
