"","MM.salmon","padj.MM.salmon"
"M_PELI3",-0.311870703876267,0.00964580602041224
"M_BAP1",-0.448979470009596,5.89558372163225e-05
"M_ABCC10",-0.462156033099906,3.33959982413776e-05
"M_ADAM12",-0.257132455111092,0.0463998130430025
"M_ZNF142",-0.354483460008292,0.00233399003755399
"M_TMEM161A",-0.443333555183435,7.42356049723159e-05
"M_SLC25A45",-0.3813355827464,0.000869348648152919
"M_C7orf43",-0.398459325659394,0.000455634573606696
"M_ALYREF",-0.418647750192032,0.000210028080440866
"M_TYRO3P",-0.348561480877535,0.00288165445027609
"M_EPHB6",-0.447915288005145,6.18231787300156e-05
"M_PSMB9",-0.391515831309977,0.000590791717944849
"M_FMO5",0.258110281552946,0.0451894166353348
"M_ATG9A",-0.395898954753908,0.00050000579371191
"M_LLGL1",-0.47733144099036,1.67152063496927e-05
"M_STAG3L5P-PVRIG2P-PILRB",-0.375404348724,0.00108887316245959
"M_ZNF496",-0.37587811981287,0.00107099400273089
"M_ATP6V0E2",-0.278513027331166,0.0261368321096576
"M_RGS3",-0.304407360292271,0.0121367465909102
"M_CD82",-0.400537171969039,0.000420225360075845
"M_NARFL",-0.385972237039672,0.000729725233905092
"M_SMG5",-0.379274037089608,0.000938991441593752
"M_STAT2",-0.364901098021937,0.00160200557639845
"M_YIF1A",-0.504651087142677,3.77910783301174e-06
"M_BATF",-0.384685897343816,0.000766701612981888
"M_TRAPPC9",-0.348218819464766,0.00291621342424996
"M_B3GALT4",-0.369828535514131,0.00132775932059256
"M_FRMD8",-0.397192009374877,0.000476744460116854
"M_TMEM141",-0.43766308164173,9.50467456146816e-05
"M_PYGB",-0.395939148969598,0.000499318062413416
"M_AC135983.2",0.296291278046021,0.0156122762900962
"M_MICALL1",-0.416371753816185,0.000228221636376166
"M_FNDC10",-0.303392343594033,0.0125093067616786
"M_IRF3",-0.481657091419311,1.35003762674857e-05
"M_DHX34",-0.370226417118932,0.00130906360355213
"M_ZBTB45",-0.304600357477937,0.0120675837069512
"M_HEXDC",-0.45839467726609,3.94181642689268e-05
"M_REEP4",-0.30756509537539,0.0110325031974491
"M_TEX264",-0.478462598072764,1.58398625689313e-05
"M_SZT2",-0.33019900040182,0.00534611444473898
"M_SNORA75",0.710848836146796,1.22251058316497e-14
"M_AKT2",-0.476479583403573,1.75141572807017e-05
"M_CRACR2B",-0.285169367972119,0.0215947283233067
"M_SIRT7",-0.413290643122623,0.000257966596995213
"M_MZT2A",-0.408227483437276,0.000312382783111914
"M_GIPC1",-0.379716337666861,0.00092320952841219
"M_B4GALT7",-0.405081077974052,0.000353133603750232
"M_YPEL3",-0.367418850396454,0.00145796517494148
"M_ZNF618",-0.269909099252547,0.0331952207558988
"M_MFSD1",0.2876670029245,0.0200898000390024
"M_NAA38",-0.455096465775171,4.53822913145847e-05
"M_SNHG1",0.52435142779161,1.08451583476617e-06
"M_SDHAP2",-0.262783985344011,0.0400427275134155
"M_CCDC142",-0.394317883530947,0.000529686230600794
"M_HSF4",-0.421431930301539,0.000187067122905686
"M_CLN3",-0.386046881753532,0.000728273105582071
"M_NEB",-0.282498933772375,0.0232920961375687
"M_PCYT2",-0.44092176062651,8.21044662339636e-05
"M_FLOT2",-0.330646855514897,0.00527262721503282
"M_NSUN5P2",-0.271372819577332,0.0318863591970568
"M_FBF1",-0.332307603329153,0.00499847858008965
"M_SUPT5H",-0.412525300060993,0.000265709694893732
"M_DMWD",-0.32186085581169,0.00701815189273031
"M_CCDC57",-0.327170440518173,0.00592774900241144
"M_PSKH1",-0.371396877141589,0.00125742484474726
"M_FBXO31",-0.35163865316058,0.00258548826100106
"M_SLC12A4",-0.397976867590496,0.0004633076432816
"M_MRPS2",-0.371568793121745,0.00125002671376246
"M_FAAP20",-0.345018281824608,0.00324142616910925
"M_RNU5D-1",0.605360094363007,1.77449851352e-09
"M_CAPN10",-0.443576779974972,7.35832934763665e-05
"M_FBXO41",-0.268053300663585,0.0348673394698706
"M_SNRNP70",-0.396511148585332,0.000489093240621779
"M_ZNF213",-0.270625992055129,0.032549486075536
"M_FAM50A",-0.495088734154862,6.4801691059469e-06
"M_NEURL4",-0.416675399416132,0.000225459777530475
"M_MSTO2P",-0.258913609056567,0.0442293603141259
"M_ISOC2",-0.455125226896522,4.53822913145847e-05
"M_MTHFR",-0.32325132853362,0.00671132607530748
"M_EXOSC5",-0.472976831501133,2.05632878975829e-05
"M_CBX7",-0.279841473870531,0.0251127937347764
"M_POM121B",-0.288531894134197,0.0196245590512208
"M_PREX1",-0.333429307074521,0.00481319213047672
"M_NDUFB11",-0.50091977728121,4.70187577651405e-06
"M_VPS16",-0.475736620708893,1.81963287382847e-05
"M_FBXL14",-0.358566152073519,0.00202608989240586
"M_RPL18",-0.437480888698894,9.57284218556441e-05
"M_HPS1",-0.422142219340793,0.000182081740914877
"M_BORCS6",-0.387089970529057,0.000700434293156028
"M_CARM1",-0.386035369672972,0.000728301182579659
"M_ZMAT5",-0.435557349945943,0.000103933273190973
"M_FOXK1",-0.262344195251075,0.0404685345421019
"M_WASH6P",-0.422623669956113,0.000178335447613625
"M_ITIH4",-0.419453743886871,0.000203312645483953
"M_UCKL1",-0.471471761208675,2.18253320370189e-05
"M_LINC02207",0.334951919471335,0.00457502733496688
"M_TMEM140",-0.309218348813282,0.010459382464347
"M_AK1",-0.285546728990031,0.0213780422103458
"M_ARID3B",-0.3163597838236,0.00835277867933204
"M_ZNF414",-0.277241794558473,0.0270347001094214
"M_TMEM173",-0.378221537876079,0.000977411763579774
"M_TEN1",-0.365174782724785,0.00158363213658272
"M_GABBR1",-0.288964701471731,0.0193965561621048
"M_SNORD14C",0.566964834667228,4.75277286867171e-08
"M_MGAT4B",-0.306914630225281,0.0112589119076245
"M_PHLDB3",-0.319224348110858,0.00762644478631503
"M_BCAT2",-0.399863184360149,0.000431578098856018
"M_CEP131",-0.419078125081956,0.00020657368418385
"M_NUP210",-0.39514415797148,0.000514868696614719
"M_CSNK1E",-0.303915032919858,0.0123239921828898
"M_ADIRF-AS1",-0.313183372648388,0.00923521328309267
"M_MTA1",-0.347196222213779,0.00301906786390178
"M_DDRGK1",-0.387393794997941,0.000692019941374774
"M_XYLT2",-0.397244425421763,0.000475799303129501
"M_HS1BP3",-0.364681544570233,0.00161538603914394
"M_PSD4",-0.303856721420955,0.0123339305098732
"M_MPV17L2",-0.406858944478193,0.000329379645251598
"M_SNORA65",0.745662121235251,7.08104911098963e-17
"M_THOC6",-0.464062034144567,3.08336737264271e-05
"M_ITGA5",-0.372002971892246,0.00123331759391939
"M_SNORD33",0.620440328820149,4.25633217097598e-10
"M_AC113189.4",-0.346489899566328,0.00308723343471235
"M_CSNK1D",-0.320327243381187,0.00737263320389158
"M_C2orf74",0.318156964349571,0.00787775983045434
"M_PIAS4",-0.399155437119754,0.000442692311342797
"M_IL27RA",-0.413209400560467,0.000258518061442526
"M_TRAF2",-0.481580662425789,1.35192269957213e-05
"M_SPTAN1",-0.284713476532313,0.0218744621668574
"M_PSMC1P5",0.28588212152488,0.0211739759214958
"M_CTSA",-0.262782881230245,0.0400427275134155
"M_SYNE3",-0.421672542196419,0.000185374222833399
"M_CNP",-0.528546953999972,8.2063746875988e-07
"M_CD244",0.271739740546336,0.031562866977885
"M_ZNF581",-0.393052797597882,0.000558591690310426
"M_C8orf82",-0.268900128151506,0.034053894150862
"M_EEF1A1P5",0.736794952136942,2.83206909223131e-16
"M_U2AF1L4",-0.323728561173865,0.00661620607853303
"M_RPLP2",-0.464189604715454,3.06395932737917e-05
"M_CUEDC2",-0.46270606224556,3.26550038164201e-05
"M_KRT18P31",-0.327592821319646,0.0058397208435564
"M_SRM",-0.31186416522587,0.00964580602041224
"M_GCN1",-0.381359619776152,0.000868803208528874
"M_ADARB1",-0.296179913245248,0.0156542311319946
"M_NFKB2",-0.424922577163931,0.000162736506041021
"M_THEM6",-0.422809937804509,0.000177092861023342
"M_RAB43P1",-0.366762440648678,0.00149489343924932
"M_ATF6B",-0.50528013639451,3.63620245155089e-06
"M_SPOUT1",-0.384496835953141,0.000771374263986307
"M_MFSD3",-0.37581077385843,0.00107347140000947
"M_UNKL",-0.293592230260246,0.0169677027640259
"M_LINC00304",-0.267754091141423,0.0351521268093438
"M_PKM",-0.361398911422672,0.00182350984213595
"M_PHC1P1",-0.357629491611943,0.00209177875756454
"M_UNC119",-0.269885099598955,0.0332120429674262
"M_PEMT",-0.404408445298614,0.000362355526357368
"M_HDHD5",-0.335016497660426,0.00456811404947355
"M_TRIM14",-0.377311955298333,0.0010140063083789
"M_LRWD1",-0.33549738676886,0.00449601324796661
"M_ULK3",-0.472875148200327,2.06309084377578e-05
"M_CCDC12",-0.498245894736627,5.42974391594003e-06
"M_RELA",-0.299105652442425,0.0142988737670986
"M_CLK3",-0.418214298699119,0.000212813712316661
"M_PLA2G15",-0.335678068045232,0.00446703856715054
"M_CHTF18",-0.391656659706078,0.000587665308847871
"M_SYNGR1",-0.275886030914192,0.0280937465394669
"M_C22orf34",-0.289488970765512,0.0191197740719813
"M_IL12RB1",-0.495034371532319,6.48406668229589e-06
"M_RARG",-0.483403231799669,1.2447718073594e-05
"M_TAP2",-0.424892812467362,0.000162867044670054
"M_C1GALT1",-0.255477060292636,0.0482966964299757
"M_PTPN18",-0.313667691324592,0.0090943763467175
"M_AC135178.2",0.254539569685895,0.0493970521084813
"M_CYB561A3",-0.377172258817647,0.00101857055880337
"M_EIF4BP6",0.446435387728113,6.58088893200159e-05
"M_HEXB",0.334970919227069,0.00457317855952317
"M_PLA2G6",-0.285204417039044,0.0215830371976234
"M_PTK6",-0.313183483387235,0.00923521328309267
"M_MGAT1",-0.305256046374802,0.0118227824207108
"M_ABR",-0.394289872780504,0.000530114001182387
"M_KCTD17",-0.44335582165103,7.42356049723159e-05
"M_PUSL1",-0.395179277639072,0.000514558791397866
"M_RYR1",-0.341483530113661,0.00367073888784712
"M_ITGAL",-0.43294689579423,0.000116334918558142
"M_VARS2",-0.393688672987281,0.000544164786184425
"M_ARPC4-TTLL3",-0.333635913652861,0.00478077750140112
"M_CUL7",-0.361080776188451,0.00184490413198037
"M_TRAP1",-0.356693210819268,0.00216203352354724
"M_TM7SF2",-0.299209706482835,0.0142550071354667
"M_MDC1",-0.275937029172151,0.0280547772479953
"M_IL11RA",-0.322974557342935,0.00677135770298417
"M_MVB12A",-0.375002855361343,0.00110424217072239
"M_NSUN5",-0.43059278018822,0.000128033748262803
"M_HSD3B7",-0.25998483933159,0.043017601987988
"M_RPS6KB2",-0.442098660282583,7.81222925916155e-05
"M_MRPL38",-0.483224555279297,1.25455935702278e-05
"M_PCBP4",-0.294796163726035,0.0163475166591053
"M_PCK2",-0.472500229782902,2.0921597348034e-05
"M_KIAA2013",-0.335179839963999,0.0045449979441422
"M_TRPV4",-0.338207905723126,0.00410502053259873
"M_NFKBIL1",-0.409225040567145,0.000300114352703657
"M_LAMTOR2",-0.426995900826942,0.000148990644836407
"M_GALE",-0.468940591076557,2.43389892711673e-05
"M_EIF5A",-0.402236973239082,0.000393832808930978
"M_TSEN54",-0.264706793777157,0.0381034567444497
"M_ZC3H7B",-0.489089821977339,9.13901007914356e-06
"M_TSTA3",-0.48286231908322,1.27254481919806e-05
"M_TOM1L2",-0.288857289128236,0.0194472577222861
"M_AAMP",-0.448379726747502,6.05863107467184e-05
"M_LSM7",-0.402329288759659,0.000392276249177159
"M_TPCN2",-0.32078592827015,0.00726477311531014
"M_TBC1D10B",-0.329287191642093,0.00550563944021137
"M_FAM96B",-0.473555607492661,2.01825298418146e-05
"M_A1BG",-0.270114733057968,0.0330383970180164
"M_FUK",-0.418416054254617,0.000211654855665521
"M_THAP4",-0.471314006398475,2.19440282060794e-05
"M_HCP5",-0.329959241384331,0.00538354017276133
"M_MRPL12",-0.330302846595227,0.00533046472733876
"M_PPP1R14B",-0.441756506433125,7.91061551595008e-05
"M_DNHD1",-0.324513022831359,0.0064483878559277
"M_DEDD2",-0.396813110689417,0.000484229220178521
"M_ALDH4A1",-0.318442270897893,0.00782111927282849
"M_BSCL2",-0.266160241256642,0.0366506850166737
"M_RNF5P1",-0.353502557786025,0.00241631162741421
"M_GHDC",-0.398596503781927,0.000453371122674301
"M_FABP5P7",0.386222745616303,0.000723028672646076
"M_RAB5C",-0.379075308416115,0.000947120403836159
"M_MFNG",-0.369997593447228,0.00132013074819132
"M_CCDC159",-0.348977247937059,0.00283897824197818
"M_SPHK2",-0.326099551883579,0.00614335362337735
"M_RAB11FIP4",-0.305183162814038,0.0118501603221647
"M_ZMYND15",-0.262577627016468,0.0402572013842493
"M_RPL10",-0.314655461486776,0.00880141806090589
"M_SIRT2",-0.37271179152618,0.00120481836569235
"M_PIN1",-0.407955930349076,0.000315480105369066
"M_SLC10A3",-0.391538766608396,0.000590662807527973
"M_GAK",-0.367374135660864,0.0014589098966384
"M_RPL29",-0.420164266315848,0.000197646095076866
"M_LIG1",-0.334293368588779,0.00468264094178946
"M_SMPD1",-0.451605284807632,5.25899365646781e-05
"M_AC245452.2",0.276670168894492,0.0274829346838124
"M_AC016596.2",-0.357012236403314,0.00213974899813943
"M_EVI2A",0.289092396456668,0.0193355993737188
"M_ELOF1",-0.432936298529385,0.000116334918558142
"M_GATD1",-0.378727951072407,0.000959114588112183
"M_FLYWCH2",-0.355478055719866,0.00225385999583698
"M_C11orf68",-0.45175673047869,5.2387921493395e-05
"M_RN7SL128P",0.469595747904728,2.36406472737487e-05
"M_THAP7",-0.4425594376489,7.68212932696662e-05
"M_FAM53B",-0.401146245521951,0.00041046477199856
"M_ZSWIM3",-0.256909279692024,0.0466230100261278
"M_TIMM17B",-0.44333694970732,7.42356049723159e-05
"M_BRD8",0.281561811987449,0.0239386953367109
"M_HIC2",-0.290850492347008,0.0183672752491409
"M_ZNF33B",0.358049671260003,0.00206208990106645
"M_INTS5",-0.295922238357309,0.0157678785791453
"M_UBC",-0.299489128907377,0.0141363048130514
"M_CHRNE",-0.256417550942124,0.0472076507339262
"M_RPS10",-0.412620899112895,0.000264971462556178
"M_AC092368.3",-0.336066812904824,0.00440943066232955
"M_MAN1B1",-0.466629451921391,2.70316413320386e-05
"M_DYRK1B",-0.288137914851575,0.0198383275722534
"M_AC134682.1",-0.366246487231105,0.00152392302754372
"M_ZP3",-0.369203548817,0.00136032697690049
"M_MAMDC4",-0.370230006429956,0.00130906360355213
"M_LINC00926",-0.289235693920009,0.0192579412116024
"M_MRPL55",-0.349055441893298,0.00283204643076518
"M_PSENEN",-0.374203356700005,0.00113852518380873
"M_SNORA3B",0.765635043270792,2.47104555288062e-18
"M_TOLLIP",-0.302548465814203,0.0128383367891945
"M_CCDC94",-0.523523258545156,1.14019526891388e-06
"M_GPSM3",-0.434022838286134,0.000111555285662606
"M_GTF2IP4",0.47227431288955,2.11249398862668e-05
"M_SLC39A3",-0.440986422959816,8.18855152799767e-05
"M_MRPL4",-0.406550339836401,0.000333055958104641
"M_ACTN1",-0.288428245691677,0.0196825683658575
"M_CRYZL2P",0.344451549416356,0.00331162109178665
"M_AC016876.2",0.260149791469728,0.0428430168820359
"M_SH2B1",-0.396385214462604,0.000490817998872109
"M_MED12",-0.351049264381752,0.00263870046370719
"M_ZNF319",-0.323877812547099,0.00658082153719936
"M_PXN",-0.259379042523958,0.0437025324316614
"M_CCDC88C",-0.357273596770416,0.00211822419614309
"M_SLC2A5",-0.281947964633078,0.0236693255195514
"M_RAPGEF1",-0.267051312128454,0.0358533593218935
"M_PRR14",-0.308412359503386,0.0107369638982533
"M_RPS6KA1",-0.305892097432708,0.0116076789134226
"M_TCOF1",-0.41166396301805,0.00027396900265087
"M_PFN1",-0.446062218096569,6.68745836040938e-05
"M_OSBPL7",-0.360993228339925,0.00185035620840369
"M_CHMP6",-0.461535848886303,3.44156190690504e-05
"M_MAVS",-0.256524733482992,0.0470891059734818
"M_ORMDL3",-0.359082317204771,0.00198908561344429
"M_TSPAN2",0.264135722106292,0.0386880700191644
"M_TAB1",-0.343798705200728,0.00338975148235956
"M_CDIP1",-0.349385773409601,0.00279873221249861
"M_DPM3",-0.528437218855752,8.25157686558688e-07
"M_ATP5MC2",-0.505554707595631,3.57645999762565e-06
"M_MRNIP",-0.256362515783774,0.0472746378581257
"M_FBXO44",-0.410350546749754,0.000287559517511129
"M_SELENOM",-0.296324228369107,0.0156122762900962
"M_SLC25A11",-0.396414911578021,0.000490383900055985
"M_CAPS",-0.385368926988726,0.000747970051310053
"M_COQ8B",-0.288144811377686,0.0198383275722534
"M_RPL41P1",-0.494515653891139,6.67070919473698e-06
"M_CEP250",-0.339871538475435,0.00387424544322973
"M_TESK1",-0.380842944150188,0.000886311579276923
"M_STARD3",-0.441946040565721,7.86427472054396e-05
"M_AC139530.1",-0.37950735448048,0.000930770192589123
"M_ZNF500",-0.372882729364889,0.00119723845714562
"M_GPR137",-0.310657462768918,0.0100193598920331
"M_SCRN2",-0.394568445125039,0.0005246535687512
"M_MAPKAPK2",-0.284061948780189,0.022270163709395
"M_GOLGA8T",-0.292317025363158,0.0176121400524867
"M_RNF26",-0.366110302540396,0.00153044028935559
"M_MOGS",-0.37989660385303,0.000916912806826889
"M_ADGRL1",-0.27724891398409,0.0270347001094214
"M_MAD2L2",-0.382425778659441,0.000831880673937909
"M_MAP4K1",-0.371999371430495,0.00123331759391939
"M_PMF1-BGLAP",-0.451783719251795,5.23640087131528e-05
"M_NELFA",-0.497291704148199,5.72871938282226e-06
"M_ZER1",-0.32901292832158,0.00555523873694309
"M_DDAH2",-0.293510833016546,0.0170055776980769
"M_SLC2A8",-0.277307479659929,0.0269981290546702
"M_KRBA1",-0.396431081236361,0.000490270884377976
"M_BIN3",-0.36209291530145,0.00178039028125278
"M_AC067852.2",-0.318647044544119,0.00776872956341559
"M_ST6GALNAC4",-0.37620403437183,0.00105695773910908
"M_AC007384.1",-0.269285932468455,0.0337282839654153
"M_RCE1",-0.388390619233034,0.000666977010461183
"M_TBC1D9B",-0.38890336281772,0.000654808849923853
"M_TUBGCP2",-0.269576703465782,0.0334655015480078
"M_TNFRSF14-AS1",-0.316150474377001,0.00840310210295671
"M_STK25",-0.47206994519006,2.13110097570147e-05
"M_SOCS1",-0.278701856588076,0.0259901030435606
"M_UQCR11",-0.36649692521851,0.00151113461790118
"M_DDB2",-0.303528815371972,0.0124532526373345
"M_BORCS8-MEF2B",-0.442386082916552,7.72419092833029e-05
"M_IL4R",-0.462184274810888,3.33828661252459e-05
"M_TMEM229B",-0.547569404245802,2.11504378992134e-07
"M_MTG2",-0.453419139386956,4.89732339407498e-05
"M_AL360181.2",-0.305769899577651,0.0116414604193183
"M_ZNF276",-0.346307802233501,0.00310578565444048
"M_SLC35B2",-0.41046795418598,0.000286334309086519
"M_ELF4",-0.261378441822073,0.0415239509874491
"M_4-Sep",-0.315869631037189,0.00847454522509195
"M_SKIV2L",-0.420006098891616,0.00019855572747738
"M_TFE3",-0.287079631361082,0.0204238442498945
"M_EFNB1",-0.362508797171788,0.0017547176004442
"M_CTU2",-0.485808065590603,1.10058156310314e-05
"M_CMTR1",-0.468211389584708,2.51443455186802e-05
"M_LAIR1",-0.272717156420682,0.0307514314065349
"M_MYO1C",-0.475148080270965,1.87537584422257e-05
"M_CYP1B1-AS1",0.345873355028563,0.0031464288756842
"M_RPS10-NUDT3",0.283921321509027,0.0223505839445959
"M_CDK16",-0.436001285259969,0.000101881732468757
"M_ZBTB46",-0.296497948377331,0.0155351795266977
"M_SLC35C2",-0.416839933462601,0.000224022437953382
"M_DNASE2",-0.265263804724045,0.0375244794898353
"M_CAPNS1",-0.338168484591315,0.00410729245188201
"M_CHP1",0.415494193635145,0.000235008797834033
"M_P4HB",-0.325469406570544,0.00626577401282044
"M_CUL9",-0.44781971350172,6.20314899009128e-05
"M_PPARD",-0.28214487680187,0.0235285553368913
"M_SGF29",-0.394046337941215,0.000535484159547942
"M_RAB11FIP3",-0.377538122024504,0.00100503091637819
"M_PDXK",-0.298521225589529,0.014569213494142
"M_MGMT",-0.351291442246846,0.00261517895119969
"M_PRCP",0.261923233260884,0.0409353195675267
"M_NUMA1",-0.411532808654074,0.000275095948726783
"M_RPS3AP6",0.578729210523357,1.83380591426172e-08
"M_TMEM110-MUSTN1",-0.300566091799524,0.0136780734772685
"M_DLGAP4",-0.283709539761311,0.0224723354412761
"M_PLEKHO1",-0.25530224645975,0.0484819316486562
"M_ZNF362",-0.281886055867717,0.0237114136296668
"M_SCARNA14",0.783735200214299,8.61160312890881e-20
"M_KRI1",-0.371629854174421,0.00124772949442812
"M_TMEM120A",-0.444378141565299,7.11675036921164e-05
"M_VTRNA1-1",0.630892475640338,1.48303230928083e-10
"M_SLC35E4",-0.291304006760145,0.0181258805452541
"M_MED22",-0.339048002446868,0.00398597681702435
"M_RNU1-122P",0.270925983028751,0.0322986463026882
"M_CYB561D2",-0.441818262961583,7.8907949156051e-05
"M_ITPKB",-0.324377337646719,0.00647343800912147
"M_HAUS7",-0.478196930443811,1.60426553166532e-05
"M_TUBA1B",-0.373140690292266,0.00118667217970632
"M_GOLGA8R",-0.315327669040858,0.00862243871794427
"M_UBE2O",-0.425743934454976,0.000156772633215654
"M_PTK2B",-0.390477093013206,0.000617014168837629
"M_ZNF76",-0.439339647075782,8.79289512681231e-05
"M_SNORD46",0.711934769134731,1.06377684308418e-14
"M_AC016757.1",-0.387049672296592,0.000700455254760116
"M_PRX",-0.384641592077315,0.000767275077993153
"M_P2RX4",-0.317007267151871,0.00817179431960396
"M_MEI1",-0.345820978651323,0.00315202714026351
"M_LINC01094",0.268528706737744,0.0344194509377674
"M_GTPBP6",-0.46256497516413,3.28029541901146e-05
"M_LRRC37A2",-0.303252136915925,0.0125616939415591
"M_C12orf10",-0.408891787451236,0.000304419350226117
"M_TMEM255A",-0.258507647122104,0.0447448876850359
"M_SNORA33",0.833373737906611,1.4900001781118e-24
"M_KRT8P46",-0.356063007151183,0.00221141761323899
"M_C19orf66",-0.399799596978075,0.000432047890691023
"M_RPL9",0.345208198013889,0.00321904450536183
"M_KEAP1",-0.320932187617165,0.00723403060813474
"M_MAPKBP1",-0.452249358593716,5.13145422231869e-05
"M_S100A4",-0.28687839281438,0.0205511274514267
"M_TAZ",-0.416165931215866,0.000230015142020466
"M_C16orf86",-0.31629110742577,0.00836891322801046
"M_DDX41",-0.402365040089079,0.000391816321135835
"M_SNORA66",0.676680034832379,9.32932634057227e-13
"M_BX284668.5",0.293097077101046,0.0172203787537522
"M_AC131097.4",-0.34227460349139,0.00357369521489543
"M_AC022098.1",-0.278813313302889,0.0259026171327289
"M_PIGT",-0.409044322159902,0.000302282464876862
"M_BOLA2",-0.471905856992967,2.14415205885788e-05
"M_ZDHHC21",-0.297185704950744,0.015189936486893
"M_ARL2",-0.555586468405121,1.1517269057388e-07
"M_ASB6",-0.364434650656047,0.00163012542966181
"M_CDK18",-0.424242731779582,0.000167141818785907
"M_EHMT2",-0.397112481014619,0.00047778807956595
"M_SNORA14A",0.7191213228222,3.93768953648019e-15
"M_WDTC1",-0.34219266182139,0.00358283809561062
"M_SAC3D1",-0.329891729899845,0.00539588389948085
"M_WBP2",-0.263916708032522,0.0389032721933881
"M_GYS1",-0.381225490162096,0.000873349139692885
"M_APOL1",-0.324178895938672,0.00651416235287467
"M_CHURC1",0.376644032826001,0.00103799575270237
"M_SELENOW",-0.443356441912198,7.42356049723159e-05
"M_LZTS2",-0.373470021114851,0.00117137341729789
"M_GBAP1",-0.2850764432634,0.0216463014452266
"M_UBE2M",-0.452710032162147,5.02447648478551e-05
"M_AC136475.1",-0.291372691563407,0.0180985219987054
"M_SFI1",-0.266119151899373,0.0366837870524601
"M_TAF6",-0.474159402723455,1.95646305492619e-05
"M_LMNB2",-0.337130160385274,0.00426110055308392
"M_PCSK7",-0.399658265273499,0.000433930710116483
"M_TMEM102",-0.326409450527529,0.00607771031762994
"M_OTUB1",-0.402419698015851,0.000391407901279194
"M_LPP-AS2",-0.287948226507137,0.0199221524365462
"M_PTPA",-0.373280181808588,0.00118033270228069
"M_NUDT16L1",-0.371685577237712,0.00124721302544404
"M_TNKS1BP1",-0.387946589242227,0.000678040250422698
"M_DDX12P",-0.302971438695928,0.012680142241706
"M_NUP50-AS1",0.4159360425959,0.000231949928670523
"M_ATG101",-0.47915849506492,1.52792770317015e-05
"M_RACK1",-0.400271076116411,0.000424268060915189
"M_PLD2",-0.310838699593762,0.00996544245513521
"M_CCDC97",-0.423506189704054,0.00017178963275834
"M_DHX37",-0.497022646384743,5.80875977850288e-06
"M_UBA1",-0.408114472276023,0.000313765842140199
"M_KMT5C",-0.365584987783218,0.00155876690180559
"M_CCDC154",-0.446848591673448,6.4998389103951e-05
"M_TCF25",-0.414602663569052,0.000244339566671691
"M_ERCC2",-0.411040058281065,0.000279695312940335
"M_THTPA",-0.394672815147539,0.000523545486243789
"M_PGAP3",-0.394389589791818,0.000528433659859944
"M_SLC35A1",0.3448929287631,0.00325482503549361
"M_CHST12",-0.366310408538946,0.00152030412930012
"M_CASZ1",-0.401165083661647,0.000410323749126695
"M_ABCA3",-0.302292517877886,0.012928934743263
"M_EIF4EBP3",-0.491566407545487,7.89614961886249e-06
"M_GBA",-0.399794040630452,0.000432047890691023
"M_SYCP2",0.319647989211143,0.00752273139724724
"M_HSPBP1",-0.390399359709238,0.000618647792419488
"M_MIS18BP1",0.32014474106484,0.00741402433480376
"M_PPP6R2",-0.474694316419547,1.91366154155189e-05
"M_NEIL3",0.331732076542731,0.00509216334455423
"M_TONSL",-0.398044806492116,0.000462852239159971
"M_RNASEK",-0.297716703123868,0.0149499039011936
"M_PDF",0.347038059020972,0.00303114733512262
"M_DNAJC5",-0.353916850990178,0.0023782524535932
"M_SPRYD3",-0.441553325817763,7.99335662379227e-05
"M_STK10",-0.468500660915763,2.48450367023448e-05
"M_FLOT1",-0.341408632165756,0.00367962894126848
"M_ZNF592",-0.371042549250682,0.00127406599484899
"M_ABHD14A",-0.32100513490556,0.00721863484857527
"M_EDA",-0.256294295629445,0.0473604582922204
"M_TBC1D17",-0.308629181057088,0.0106626376359514
"M_TOP3B",-0.503509791451619,4.04012671767345e-06
"M_IGHMBP2",-0.375134943670898,0.00109968511806315
"M_TNIP2",-0.40942936327939,0.000298366200547839
"M_TANGO2",-0.443062394669725,7.52286902992138e-05
"M_ACE",-0.372916910256519,0.00119648194010769
"M_RHOBTB2",-0.256024110791814,0.0476608004442196
"M_RPS18",-0.260711653900027,0.0422770792875292
"M_CHMP2A",-0.354324950547031,0.00234434646776742
"M_INO80B",-0.328408734829381,0.00567732135974389
"M_ANKRD55",-0.361983348926132,0.00178614982355762
"M_TFPT",-0.482301293168512,1.30968918774571e-05
"M_MATN1-AS1",-0.328329078672563,0.00569105011112755
"M_GLIPR1",0.25536359935517,0.0484269854657453
"M_RNU5E-6P",0.538176487802024,4.25761514989578e-07
"M_PARVB",-0.360815450806228,0.00186075588797215
"M_KBTBD11",0.320212998205446,0.007397351651164
"M_C19orf48",-0.454872794853682,4.5797825172797e-05
"M_BCL7B",-0.303895596261629,0.0123240557198939
"M_GNA12",-0.307278453523355,0.0111289373902997
"M_CYTH2",-0.461255128616064,3.46983575807735e-05
"M_LRRC8A",-0.346108152287981,0.0031208853071031
"M_MPHOSPH6",0.288621521106319,0.0195866464592514
"M_SNORD14B",0.647507889718948,2.66752238168686e-11
"M_UBA52",-0.41898305187005,0.000207296950648602
"M_AL391244.1",-0.368650407478662,0.00138981358461212
"M_G6PC3",-0.363067454909592,0.00171772837974722
"M_POMT1",-0.333498822450001,0.00480321628195228
"M_CALR",-0.499405382787184,5.06625048453743e-06
"M_ARHGEF18",-0.417436230464686,0.000219918120355494
"M_SLC27A5",-0.260936925095926,0.042017506294412
