"","p.MM.purple","p.MM.darkgrey","p.MM.darkturquoise","p.MM.salmon","p.MM.orange"
"M_LYN",0.033367414503452,0.045683600357239,1.14092168905111e-07,0.48963914261455,7.14107324454053e-14
"M_SLC8A1",0.0177140434444597,0.0853617756143406,2.42357960434942e-07,0.215045083851855,4.41820640024250e-11
"M_CIC",0.400951244334929,4.27399575912622e-05,0.831192977273004,5.35559193360715e-06,0.84876240752751
"M_CSRNP1",0.00156751173089665,0.0671887308806208,0.617929767626445,0.00999348638728832,0.000848426640462749
"M_CHI3L1",0.0616960881722499,0.000213546783239719,0.000913843475483479,0.28062136179836,0.0443162165286467
"M_S1PR4",0.444862943701251,6.19552792740356e-05,0.240562104986197,5.24798731977055e-05,0.189239697369937
"M_RASSF4",0.748673848808661,5.16762120253044e-06,8.63527624255843e-12,0.763360121258276,1.78834941225738e-10
"M_CARD11",0.984309059957255,0.0341548654752509,4.28897123278674e-11,0.428683115557379,1.93442022055374e-08
"M_HSPA1B",0.138200441563252,0.000157721008720406,0.542585086057401,0.0537039748297987,0.579054827762294
"M_RPS15",0.611084390878914,0.000329026439883129,0.227383411012425,7.01664909975884e-08,0.811682309039949
"M_AC126755.1",0.28446264603663,0.00036118228329141,0.696053752186311,9.2010281066774e-05,0.0352518757560014
"M_AC104809.2",0.0626400616858186,0.834850581518509,0.268017214607215,0.100373552077182,0.000170760397645584
"M_ATP1A4",0.506655917176385,0.53885453595529,0.325765156654643,0.538395679654607,0.415319454715967
"M_APOBR",0.900712600274494,2.90026094595805e-08,0.0154606181402587,0.0271784242055153,0.173417307493848
"M_CD151",0.167333055308534,0.000998320441292057,0.51869842105167,0.000807311565777215,0.225939117121231
"M_SIRPA",0.774459611032249,2.62326357625473e-06,3.81771080234322e-11,0.944842204019496,1.14694298195499e-10
"M_NFIL3",0.392514046639309,0.55568427676797,0.00279910945516798,0.384354077616095,5.38460807133681e-11
"M_ABCC3",0.141496728374574,0.000202903430812095,0.00274839140002698,0.286255842285631,0.0123256137754457
"M_ATOH8",0.0679199081002505,2.4783285846372e-07,2.99837101967586e-05,0.0924526530048534,0.000865224657943739
"M_ARHGAP4",0.499986685310841,0.000135155855314752,0.402258379321624,3.89598728383656e-08,0.992888333787977
"M_STAT4",0.0232955104415461,0.000224229239732798,5.99378233937046e-23,0.473392267668499,3.95740633209222e-09
"M_MEFV",0.171549414922876,2.84107037405503e-05,1.70161976957515e-08,0.969745206609103,7.34112641824446e-10
"M_PTAFR",0.931952218095523,1.98022371659465e-06,1.80448395546712e-12,0.742634213034709,6.21325347490678e-11
"M_LILRA1",0.400004126838693,3.92011920089121e-05,2.25975743946375e-10,0.474470870389231,5.93525865239658e-12
"M_POLR2J2",0.0790279743972312,0.890377214921349,0.0864012363816644,0.467812537084761,0.4414717560292
"M_KCNE3",0.53164039134964,0.000165011076898904,1.14190226250621e-14,0.0720980409795866,3.64286883905050e-09
"M_AL645608.8",1.26906754860363e-07,0.87252907833207,0.00734203817604453,0.00375406905976859,0.0614620041279414
"M_HIST1H1E",0.0322789025828075,0.0774662836304962,0.000913954642365985,5.3349268185306e-05,0.955129303072576
"M_PHLDA1",0.623309686139759,0.00635628152173301,0.0322501181254738,0.201125115300934,0.34549378554061
"M_ARHGEF1",0.60988315334014,0.00010736209722468,0.256699663816553,2.05243468413448e-07,0.55871996767866
"M_FGD2",0.0832849793630433,3.09844270362154e-07,1.07480440277869e-06,0.334256243683748,8.63887161050336e-08
"M_PYGL",0.65466825286217,0.000148985653729363,9.85633274004395e-16,0.169306315882858,1.08997429241993e-13
"M_SNORA38",0.142762422461277,0.627514663204952,0.0133143150687889,2.97051883603106e-14,0.507255360597378
"M_PATJ",0.943224569845826,0.00158274847162967,3.03444489548514e-12,0.755409782605636,2.96657561368408e-07
"M_RPL36",0.20547203915516,0.0132538307003178,0.00740804758607576,2.83979748793152e-09,0.286265501097695
"M_AL136295.1",0.533942063242786,0.0728807784483575,0.832006590304114,0.907712583753495,0.405671773846152
"M_SNORA46",0.0102749716932689,0.101035957161685,0.030105012084947,3.50877545653415e-26,0.890215649764807
"M_AQP9",0.669273526260876,0.00189436624513237,7.20780998092004e-09,0.288098046093922,5.4274293216528e-12
"M_ADORA2A",0.568998472553693,0.927839243173157,0.00593305369481632,0.00174255449868261,0.360367837711598
"M_ARHGEF40",0.651360361015729,5.07971277049322e-07,2.5823222053713e-08,0.388927383182667,6.94119195717355e-08
"M_NRG1",0.24651283246018,0.115663258826506,4.63110459332978e-05,0.486762819564689,0.000570331955370804
"M_TNFRSF12A",0.98353066525271,0.214102747151246,0.0658684516101293,0.154157700225302,1.75053406713682e-05
"M_GPR34",0.0063156912543782,0.51768075884328,2.96098395106513e-07,0.000299582170329187,0.000149271638123076
"M_LTBR",0.527201101575202,3.32062150196022e-08,2.58851086200751e-08,0.227545890084947,2.85567585177625e-09
"M_AP000350.6",0.158857237071761,0.390723049349699,0.78698191483443,0.911197021937246,0.597812288324822
"M_GRAP2",0.76475763965846,0.00106540391879626,3.85107753160528e-10,0.352085785321802,0.000185749658892422
"M_TREM1",0.90554150526025,0.00112948304227073,7.98585232598713e-10,0.503600261626578,6.73395196178422e-14
"M_CLEC4E",0.465693292684412,0.00766733601935652,6.9846425910901e-11,0.0576515370980143,5.69105534865459e-08
"M_EMP1",1.2651028655453e-07,0.262826945752215,0.0200776553638327,0.111999414966058,0.33679189926422
"M_NCF1B",0.145216496716204,7.75873688022309e-06,0.000196282668340744,0.00118699998435773,4.06468990438576e-06
"M_GOLGA8B",0.674795654009352,0.0104099222152753,2.34794878163529e-08,0.977032757126759,5.46963905119266e-06
"M_C2",1.04163715512373e-16,0.490775161072179,0.0627930388392157,0.0122656493766277,0.167827752102255
"M_ST14",0.545341295430565,3.1403518368015e-06,0.00040471962306985,0.00232704886332002,9.40248160334045e-06
"M_TSPAN33",0.736888166886958,5.80335768350225e-05,0.136501049816079,0.668984544908001,0.0841831720554829
"M_SIK1",0.00206860639558615,0.334193473250982,0.428800706233842,0.445128930697402,0.0184948791231437
"M_NFE2",0.847747423850574,5.1858754383664e-08,2.76144592491367e-07,0.314391748204319,1.67759004578825e-05
"M_CD200R1",0.807822592914041,0.144018182185403,0.0151021734786346,0.884865410369006,0.0830642419397167
"M_HIST2H3A",0.626369125823283,0.022752117339908,0.0329738047199467,0.113029683641579,1.86983082163252e-05
"M_OAS2",2.056261008719e-47,0.000258177197438155,2.13469208682054e-19,0.000214091931320647,0.0382046232030117
"M_IL13RA1",0.79621397515015,0.00764111679765122,1.147328260005e-12,0.0234226817330567,1.11841227824932e-12
"M_AC138932.1",0.123841525150831,2.29395627239371e-05,0.740670392661918,0.000529173786539171,0.28435842334163
"M_RNASE2",0.0197565561232677,0.293811638637735,0.00451238736879175,0.18452339802577,4.43615154640311e-09
"M_RNVU1-14",0.253835590131872,0.0877411576378357,0.624679024188123,0.579509970328073,0.428452346909272
"M_MIR22HG",0.326192091555039,0.991199060132002,0.0568958983974316,0.257920134437084,5.5330710203134e-08
"M_PTCH2",0.553223952544994,0.0210111019792269,0.889885492373043,0.204064297927933,0.795767389530248
"M_INTS1",0.861323212105302,1.0163550552532e-05,0.605057150708762,1.20719492176667e-05,0.499164203006495
"M_DNAJC25-GNG10",0.609466306414443,0.0147459287430946,0.704354968091054,0.160133893024348,0.00978954734817128
"M_C5AR1",0.90803677798103,0.000308807508026853,2.87767931204369e-10,0.396248835270943,1.3296640240291e-13
"M_TCN2",7.60332345019453e-06,0.0470707550881306,0.398242180737615,0.00141580471344918,3.41114532228973e-05
"M_RPS28",0.244929739282543,0.0199927642515316,0.0491098310891185,3.77064577371848e-08,0.659078263877803
"M_ADAP1",0.442737457514792,3.14498191451695e-07,0.0626169539905665,3.04924925312917e-05,0.0132031843948094
"M_PKD1",0.425425474355314,4.27811281884736e-05,0.553768284610163,1.69970279441701e-05,0.127279341317044
"M_TLR2",0.163250904979,0.0106717591040813,3.08794751690609e-08,0.210565561939122,6.87559051673567e-10
"M_IKZF3",0.730109114812687,0.00689714317201989,2.13322894345773e-11,0.20804954830403,2.18170988222101e-08
"M_CD86",0.196742348896059,0.0951138678660307,4.84630708732457e-09,0.0690246307066714,1.05090197036378e-12
"M_RHOH",0.62324518745039,0.00260910416103652,3.42114235521807e-14,0.26707236613254,3.70791783353813e-08
"M_RNPEPL1",0.757402392372012,9.60852249893494e-06,0.917191679411085,9.43914502760351e-07,0.988856532056921
"M_SPECC1L-ADORA2A",0.188761167919951,0.479123112193366,0.0837198701749751,0.965799088081629,0.385929850125994
"M_RGPD5",0.480959805430279,0.15336724273797,0.214420153627231,0.0212491638844087,0.203870553690339
"M_TNS3",0.232146072451442,1.16524408936042e-06,4.56764638194151e-08,0.295824895193579,1.38342931081387e-08
"M_AL139300.1",0.0639544981177745,0.242932728655899,0.110058047348987,0.150086802767607,0.235359793544067
"M_FBN2",0.529994061282371,0.00347712495889605,8.22943250002086e-11,0.740025159375766,0.000292161595188053
"M_CCR4",0.710880572737902,0.00370177721747236,5.36447363689643e-15,0.933630151860211,5.02410580192052e-09
"M_SCAND1",0.879652469073979,2.93565824562663e-05,0.969568747208307,2.7103854327463e-05,0.310573993988843
"M_HMOX1",0.102176152558377,0.000182094013187527,1.11055003844358e-06,0.202464593420794,3.79908420824697e-12
"M_ITM2A",0.996198975569702,0.000969514556544539,8.93363992623531e-13,0.543746959745024,2.85146646473581e-08
"M_ADGRG3",0.197907809566897,5.82726068763686e-05,0.028432656454804,0.825518932185467,0.0859029994595461
"M_CORO7",0.442367635084546,0.000191204841309343,0.228471042976398,3.27907255154668e-08,0.693064223618894
"M_FPR2",0.300979363246262,0.000943916616979386,2.68801237767169e-06,0.586587112339201,2.06360290013731e-06
"M_SLX1A-SULT1A3",0.274811194353871,0.0196256719717648,0.995278558908117,1.1691299596221e-05,0.483060260853079
"M_TRPM2",0.708187648084006,5.63235866294998e-10,9.60142401565159e-05,0.00495408087059281,0.00681250830833081
"M_HAPLN3",1.10736245132444e-06,0.0203967043795746,3.6126120202164e-16,0.0032433866095012,0.000104764600223056
"M_FCGR1B",1.79929290758717e-07,0.242131802062006,0.148904401765994,0.825374234038081,8.94994041697318e-06
"M_GAPT",0.802921778169399,0.174057901277877,7.42615669057939e-11,0.0721461487775693,2.55286737181224e-10
"M_RABGEF1",0.00465885842403441,0.095548236989322,0.0279774686181966,0.368984589304003,0.230562674061756
"M_GPBAR1",0.169750052043248,2.63930081389763e-07,0.000229385738583141,0.00836559698120003,1.35848265806627e-06
"M_GSDMD",0.0402591363208607,0.000380244854893383,0.0402377784888574,6.27652692249684e-08,0.40251234677949
"M_CXCR2P1",6.26241888469163e-15,0.689083093425958,0.299054142387822,0.536514361646714,0.00133058437391704
"M_GSN",0.811450683136008,6.68881581030513e-11,0.000259498964302999,0.0635895612233832,0.00107304148961894
"M_KYNU",0.110391161710308,0.164918337619573,1.63293070801338e-06,0.0935699253659048,2.70734042974981e-09
"M_PKN1",0.226252811182511,0.000194805982288392,0.507513278409742,3.0654693004286e-08,0.638844753123605
"M_TRIB2",0.00853867376292866,9.33566390270045e-06,3.40402444359791e-23,0.0709467442927876,3.47923083526814e-10
"M_SLAMF6",0.253259788403977,0.00120183088645699,1.19608656997848e-14,0.386659115232482,4.39690976026938e-09
"M_ZFP57",0.507258695767983,0.452069519233401,0.0959054178197279,0.0520748586783098,0.113373134560154
"M_LILRB1",0.0098943115806083,6.87446115181201e-05,6.46537675637296e-05,0.0485289955635948,9.35923368951781e-09
"M_AQP3",0.914261954443197,0.00205561927479423,3.06675183270182e-13,0.472386712624328,1.43604138090209e-08
"M_BCL2L2-PABPN1",0.358071550282023,2.75533006227187e-05,7.94320902047157e-05,0.0924504025119297,0.0122729523276322
"M_CHKB-CPT1B",8.18498346893271e-06,0.0779095143264526,1.12729584331366e-05,2.1896795888117e-06,0.392307237873983
"M_TSPYL2",0.636530292676954,0.0124881307709531,9.68792146880848e-05,0.450429083407889,0.195562901850489
"M_ABCA7",0.450434806316063,4.75066741324591e-05,0.682828679528474,0.000724935020167049,0.577653959265655
"M_DPP4",0.755038806184148,0.00473192358766769,1.58301853394821e-12,0.515957382974169,2.05793555947382e-09
"M_BST1",0.376725891733742,0.0079532072628645,7.86030063859669e-10,0.250283200162597,2.44436326209821e-13
"M_SPATS2L",3.01456986763946e-33,0.000133249654482312,2.09013152461293e-26,0.000992380099451517,0.00263728057259426
"M_ANO9",0.808436575754656,0.0108589527149098,4.03034725594521e-13,0.340146534245094,1.7013799663692e-08
"M_HIST1H3D",0.0115268015365386,0.16707935964251,9.62539759106607e-06,7.14007569261845e-05,0.137033609435106
"M_PKD1P1",0.708343429709866,0.000157185474141233,0.389630104976908,0.000146980944915934,0.358108716044438
"M_UNC93B1",0.00616714592040444,3.28549037815436e-06,0.469508986197794,6.53210861601525e-05,0.0112690460896047
"M_CPAMD8",0.0461318783745533,2.14264314172372e-09,4.94638237843697e-07,0.131759789548891,0.00466795625495956
"M_C1QB",3.24276491221356e-08,0.755694162266701,0.0699325469248759,0.0298147830140643,0.239683211090795
"M_IL18RAP",0.815021962272805,0.679156037975751,5.66390702987437e-05,0.421968231725788,0.0272418733432525
"M_ID2",0.029689866818407,0.00326545521976628,0.375200015477957,0.407555479163024,0.00193064606695319
"M_FCER1G",0.338531228114832,0.0180419455483444,4.65845425158995e-10,0.180321611954621,2.54214119722542e-15
"M_FLT3",0.0638169535214754,0.000634850175820838,5.450694301348e-11,0.0968000607852543,4.11948943255666e-07
"M_FCGR2B",0.00192067679243818,0.229105431227912,0.084879956756728,0.851707859464192,0.00033363025443805
"M_DDX60",3.97954672650582e-30,5.34216313089776e-07,1.47657588739268e-26,0.00631349912101725,0.000324202809309618
"M_ADAMTSL4",0.018573693938434,2.07123043002582e-05,0.00784129588289744,0.0070799136477115,0.00156954159532404
"M_SHROOM1",0.0569171161778526,3.88790909643112e-07,3.51785609286864e-05,0.050015095470638,0.0353982775842193
"M_PSTPIP1",0.528636057471751,9.40447815306332e-07,0.556965967916674,8.89161944128509e-07,0.958715313191797
"M_RNU1-1",0.129402003190044,0.139283286384266,0.304871045703866,5.8367446999873e-15,0.669006108370735
"M_RNU1-28P",0.129402003190044,0.139283286384266,0.304871045703866,5.8367446999873e-15,0.669006108370735
"M_RNU1-3",0.129402003190044,0.139283286384266,0.304871045703866,5.8367446999873e-15,0.669006108370735
"M_ANKRD22",1.1568224645042e-15,0.13338793827112,0.0356815455239399,0.254623441791439,0.216651324806134
"M_SIGLEC10",0.704066276259463,3.57129120524386e-05,1.48467615625509e-08,0.710453583471973,3.10338891013487e-08
"M_TUBB1",0.461843231362577,0.386217692162615,0.178588916200419,0.678558234731741,0.00231517049173513
"M_PRKCQ",0.58370600596058,0.00514083784304357,6.74109777439512e-16,0.743567201436576,7.08644749197487e-08
"M_UBASH3A",0.851592904752105,0.00508273274618944,9.28760146606521e-14,0.605659884936228,1.39795557495879e-07
"M_TENM1",0.64541617945488,0.416107227771558,0.230869019788176,0.921898360240887,0.178121980404117
"M_PLAUR",0.462372477628123,1.86523699169953e-05,2.09768071952439e-07,0.50187945635981,6.63914370053302e-13
"M_RNVU1-18",0.151786760345737,0.170776398004543,0.329669390506404,1.12496664734398e-14,0.643382273834903
"M_SYTL1",0.369716075145067,0.00122639541420312,0.24493928636148,5.4393806400489e-05,0.183681679151838
"M_HLA-A",5.5742095854967e-05,0.610683323295482,0.00479097725627628,0.0777099283690282,0.462474150916806
"M_FCMR",0.86097038959878,0.0103545776254649,1.20856541586146e-10,0.366157724351612,8.92545433111579e-09
"M_NDUFA13",0.264730082460602,0.000270245141146739,0.527882396290388,1.10532474470514e-08,0.380108068795527
"M_SIGLEC5",0.226512266513207,1.2415507032072e-05,3.56384733306813e-05,0.41669066616083,1.55818057771868e-05
"M_NAB2",0.13562009669586,0.835871240478124,0.820047069838996,0.00105664901737138,0.0480400066654725
"M_SLC24A4",0.986609275151839,8.13117389506094e-05,3.1498048161644e-13,0.87207257366448,8.84103329653037e-10
"M_TIGIT",0.892187684491927,0.0100658961687436,2.25364895597409e-13,0.965886739537529,3.61458087436017e-08
"M_SPAG5-AS1",0.568572294780364,0.671861509707086,0.57739754485793,0.744921148663689,0.0435612729693261
"M_SNORA68",0.224878809265787,0.00171593557420167,0.657156549934585,1.14816530780775e-05,0.736929662191482
"M_NPIPA5",0.16260953265614,0.677400046639163,0.977853588211793,0.81797985009336,0.801759079271237
"M_LINC00861",0.861636862376525,0.00268152567849322,5.74098234505666e-14,0.876008356418469,1.41311832944936e-08
"M_RAB32",0.880172264739921,0.0106703870498946,1.01379330433707e-11,0.0423577059140083,1.84249895444291e-14
"M_WDFY4",0.85134453519985,2.41629462608675e-07,2.04442074894238e-09,0.706183462239605,1.33503228670095e-08
"M_HIST1H1B",0.00814088716004743,0.782825997535512,1.49023996463717e-08,0.0229802524153322,0.0132212265474971
"M_SGMS2",0.277397369203188,0.108603235768061,6.75060684227122e-13,0.375649156889793,1.23980772710944e-07
"M_RGS2",0.793119447872779,0.0258216632256637,1.89035809948147e-08,0.233159798198518,5.7240766793544e-08
"M_MYOF",9.20360617347493e-07,0.161785900063899,0.0078979402190287,0.837495932231293,5.56153723261235e-06
"M_ANK3",0.887118679005211,0.00596818318106035,3.29002294209486e-12,0.396520153775594,9.47879991602719e-08
"M_SAMD9L",1.64183165048019e-32,2.65564939746636e-05,9.12255591888195e-17,0.0340822330638965,0.00185628002053443
"M_CD302",0.884957239669832,0.107742271876613,7.33698340795868e-13,0.0182368924956509,7.32568683784058e-10
"M_PYCARD",0.157983906741965,5.57902581200541e-07,0.104837551944624,3.84230882930955e-05,0.00573677919374266
"M_MMP25",0.0377789491935931,7.21507932252195e-08,0.000203019740707847,0.938853341297175,0.00214996243659777
"M_CD1D",0.953933699928058,0.00107418940051999,6.87866379071511e-14,0.170361257079011,1.35234544751219e-13
"M_ATP10A",4.09190196993058e-18,0.0331227536521069,1.95825597554638e-24,4.7630352027769e-06,0.000228744270237811
"M_P2RY13",0.501238653218729,0.00388832438643067,1.38956952134763e-10,0.136269604426553,5.27058649174248e-09
"M_SH2D1A",0.842797688984521,0.00590521457477108,2.63706081318343e-12,0.313089464902998,2.1850826129944e-07
"M_ALDH3B1",0.629351756769427,3.43053601810805e-08,4.72758916490018e-08,0.205840719249734,1.55535724769158e-08
