"","MM.purple","MM.darkgrey","MM.darkturquoise","MM.salmon","MM.orange"
"B_CD3G",0.0219443529175773,-0.148171995306089,0.0527862128429247,0.198976005022505,-0.351750116996278
"B_HLA-DQA2",-0.267380158930414,-0.0721838624424403,-0.286691059089555,0.0619492395469319,0.218550465319544
"B_CFP",0.048601744217305,-0.0150699303390506,0.331976127302296,0.111151874081472,-0.426422366633097
"B_FCER1G",0.043313394004935,-0.0321013916380565,0.31776111275241,0.14702828951488,-0.5003549841678
"B_SECTM1",0.0866483178788969,0.0535441203706047,0.461997413692042,0.0819485164781354,-0.523739738958521
"B_IGKC",-0.200995981788676,-0.0651193215386595,-0.193837404306624,-0.0204313884995952,0.621882126849917
"B_TGFBI",-0.00564577452403237,-0.187956615400653,-0.0378450674178266,0.173936491457822,-0.293544543886317
"B_PRKCH",0.00153227093520638,0.00576488367083089,0.159132557109659,0.159109390000089,-0.494658484338776
"B_DOCK5",-0.0372859359635164,-0.0464198878094579,0.355666012493055,0.122080025414203,-0.584654710014644
"B_ITGA6",0.0515145556081294,-0.0911759045409675,0.107369927966039,0.125432757287236,-0.492017198639452
"B_TNFRSF1A",-0.00860091574752531,-0.00310778913652969,0.366506606535413,0.108347845659103,-0.549060086656752
"B_TIAM1",0.074653204919723,-0.0991872696778177,0.127653331286581,0.170143112640492,-0.390193242021335
"B_GZMK",0.0613780959643019,-0.120785103277735,0.0796241120043145,0.148655631874787,-0.323105321369672
"B_LEF1",0.087402859244324,-0.0955660700924476,0.0497745069141491,0.146526879938372,-0.416932323137407
"B_SLC40A1",0.0245118750794697,-0.0284767903716683,0.358534555658551,0.0888264253640993,-0.608194201005889
"B_CLEC12A",0.055786814191816,-0.107063573030874,0.200847312654469,0.147441030309616,-0.548352138438169
"B_WDFY3",0.0553448428618289,-0.0275866793096909,0.390875481471336,0.0769990994798734,-0.709135712472337
"B_BST1",0.0507360498815392,-0.0184593645423302,0.417658290759999,0.0942921685156383,-0.568565599161591
"B_PTGER2",0.0648743927644888,-0.0452806115923404,0.196760764087349,0.138910440494966,-0.468602921034789
"B_CSF1R",0.0363746878165321,-0.101897913787017,0.142236847766592,0.176183039300334,-0.3194065811805
"B_STEAP4",-0.0490218638373697,-0.0232867519320554,0.425270507715644,0.0894562443697805,-0.640730379584045
"B_CD8A",0.0667908117224616,-0.0739576667414477,0.0795406333490378,0.149092298534982,-0.361268516009017
"B_PTGS2",0.0168326683824422,-0.0793010551794579,0.390697899754794,0.020418626495981,-0.689268196805651
"B_CSTA",-0.00504991863464629,-0.0378957817434804,0.326415140243999,0.141807310137508,-0.555784459541162
"B_GIMAP8",0.0737863166629921,-0.0398279083331489,0.195262289354976,0.137500677183135,-0.533210483557647
"B_RSAD2",0.608968192089666,0.382026770008872,0.9523883246683,-0.255045519137808,-0.604830528921104
"B_KLRB1",0.00907751631189137,-0.0324663959490322,0.186771672640058,0.135329803642539,-0.466234311608369
"B_ID2",0.12824587578844,0.0418285674051528,0.294723627951606,0.0976801918524922,-0.527805644494415
"B_IGSF6",0.0133407618044457,-0.0163327108725517,0.41149448742749,0.116898911380848,-0.593862010373048
"B_CXCR1",-0.0491435442851063,0.00733434540101443,0.439551437899503,0.0610890086485348,-0.55151934412907
"B_GZMA",0.0100175314061055,-0.0401774906431678,0.197927058660224,0.123807543597893,-0.468465844711374
"B_CD300E",0.135353171808744,-0.0913138995593098,0.14386557937223,0.163210039036326,-0.450403189606837
"B_CD3E",0.0306842029236652,-0.109841318337209,0.0723254549693728,0.143144603358788,-0.369154028495231
"B_CEBPD",0.0311322364485095,-0.0353936308374394,0.36925354229706,0.10707474070035,-0.598883051253749
"B_TNFRSF10C",-0.00831132688849297,0.00792935506649529,0.461664281521757,0.0663547718086613,-0.550081985930495
"B_GNLY",-0.0682732082464766,0.056792932142072,0.222483999532944,0.103773185938665,-0.402932676763185
"B_CLEC4E",-0.016622666402729,-0.0197202488330173,0.395451974564005,0.115000826485152,-0.606007481857869
"B_GNAQ",0.0632534634735635,-0.0478001585018218,0.321432124018721,0.0940366360984378,-0.670134458876633
"B_SIRPB2",-0.00283022534559385,-0.0138428959801621,0.344739974638845,0.118242738052492,-0.639171160745361
"B_PRKCQ",0.0356063429182021,-0.0667658561214953,0.144273255226178,0.150400507026345,-0.411445557080845
"B_LRP1",-0.0109743945961078,-0.161928706010221,-0.0269959684526737,0.179410994803626,-0.135719347422879
"B_DMXL2",0.0199788321952698,0.00306299070473009,0.323455868110195,0.108927462776315,-0.637391495808705
"B_KCNE3",0.00925120872619973,-0.0346110029293144,0.368353088694808,0.11529620131722,-0.601419623908375
"B_SLFN5",0.206381456520793,0.0475422148721805,0.457576334032323,0.0511390346658868,-0.432401263636648
"B_NCF2",-0.0984058426194377,0.00602071564452116,0.319727523083622,0.117573246736416,-0.416064010666611
"B_CCR1",0.0826924267359057,0.0245565188776055,0.496602958731223,0.0510796935547774,-0.584645488385319
"B_DYSF",-0.0323098865541874,0.00849252970461614,0.361929708135666,0.100971350644634,-0.484983363206805
"B_LILRA6",0.0180759946023094,-3.87427597801208e-05,0.395978076637011,0.107837263499293,-0.516641723873068
"B_NKG7",0.0397890407394033,0.095497735284545,0.265660773445733,0.0933558132088817,-0.349850689984456
"B_APOBEC3A",0.110754065960647,0.0671748864208913,0.510286252737595,0.0333255281239274,-0.539064083196705
"B_AL365357.1",-0.209505451830545,-0.107353475083207,-0.199244641004358,0.0195039829106629,0.121105733554025
"B_JCHAIN",-0.194216255947251,-0.0759839313701362,-0.123153866682845,-0.0324685756849587,0.416227493873912
"B_IGHA2",-0.195232270855113,-0.0467121396950169,-0.18385400987429,0.0101929861027969,0.494997741880264
"B_RGS2",-0.101286291107304,0.105920965074184,0.318689090497245,0.0865558715118787,-0.401999602556886
"B_PLEKHG3",-0.00873180767085714,-0.0130110654865147,0.359783033032911,0.107824748648734,-0.54960267596976
"B_TLR2",-0.00745221118976043,-0.0342168976311935,0.401407099054952,0.120321682779517,-0.544875727422254
"B_SRGN",0.00838976449273867,0.0380237689063992,0.416261399479266,0.0821975695954538,-0.424037553989098
"B_CD163",0.0208582730733619,-0.150309057394401,0.119498148890806,0.158809696036727,-0.35593465013461
"B_AOAH",0.0366753359576116,-0.0421094797786488,0.291170545355028,0.103758624085018,-0.594982744215792
"B_C5AR1",-0.0255529292573524,-0.0430589828831414,0.384117592431198,0.123343725988791,-0.546901741501929
"B_FAM198B",0.0875912554570264,-0.172637303450658,0.0639648694072707,0.186401754228871,-0.281327084565543
"B_NLRP12",-0.0119204701182873,-0.0372542688058621,0.346522971163751,0.0951587757794161,-0.573826285360501
"B_FFAR2",0.0826533709949872,0.0806397182040256,0.550466842291059,-0.00347760807629909,-0.58226381473947
"B_IFIT1",0.544692030959603,0.319587294525367,0.918507940930877,-0.227117526872063,-0.595212475654847
"B_FCGR2A",-0.0642445010673422,0.0238697633461688,0.376753854305785,0.106680033734777,-0.534979029032691
"B_CFD",0.0284853637519062,0.0509963697527084,0.414189975030814,0.0655376340300111,-0.487167043408204
"B_SLC8A1",0.117739601216328,-0.0834091738141251,0.302656635040033,0.128272854629792,-0.643614356911458
"B_ANPEP",-0.0650868749523389,-0.0186731674894769,0.314885084122048,0.103724046916386,-0.473028875738333
"B_RGS18",-0.00664111777363283,-0.0217017835660311,0.379760765326287,0.014377479875523,-0.631108236855351
"B_LINC00861",-0.00331702189592504,-0.0981776716342495,0.0833610045649822,0.19793443303521,-0.398168955534624
"B_TREM1",-0.0613031232327702,-0.0711515172461509,0.328091180331935,0.130612590015483,-0.513949307136068
"B_IGHM",-0.0499295546065276,-0.0364219705910213,-0.291503065270614,-0.110367393302891,0.65889948909536
"B_MMP25",-0.100372236044408,-0.0293516099477586,0.378575828894811,0.101484193649474,-0.496143680551021
"B_IGHA1",-0.0719394227302234,0.0122086495351886,-0.0885362615981826,-0.15817772929046,0.349124862533537
"B_IFIT3",0.550618558288157,0.3400319554925,0.920551480724334,-0.234455857103403,-0.57564820832177
"B_CRISPLD2",-0.0142697996507969,-0.0339440244153232,0.34750777012737,0.128248120296069,-0.546961913775311
"B_MICAL2",-0.0220822503293811,-0.108005053150533,0.236199410588944,0.167461913522233,-0.527974859315897
"B_CD300LB",-0.023990821429332,0.05199418463365,0.388703808608768,0.0721825235184731,-0.57603812783769
"B_CD68",0.00809595256167579,0.0110677441298772,0.174358903599858,0.0792586814365367,-0.224256018214492
"B_ZAP70",0.0852400434686773,-0.0146444057223674,0.163070612677869,0.12066411374693,-0.280876159351261
"B_KCNJ15",0.0525832630979775,0.00777930266495749,0.519351612429201,-0.0194382017811763,-0.786763106478478
"B_FGL2",0.00445106220308959,0.0286916233425371,0.34099799949939,0.0580195703192157,-0.586698192767716
"B_TNFRSF25",0.0123593744407536,-0.0967862956872081,0.0729329715034324,0.175374888596367,-0.272282407281544
"B_GIMAP1",0.0401427158541947,-0.110156064916429,0.110891563870685,0.20311183825096,-0.356360318168895
"B_TLR4",-0.0577292872272727,-0.0205432318855986,0.329606359667722,0.107854043193122,-0.635818957171145
"B_PRKCQ-AS1",0.0420881602323288,-0.111109592636842,0.0872466482885118,0.193285027113398,-0.366088434741928
"B_TMEM173",0.101191025293649,-0.0688674724404963,0.188692522937199,0.150087380797019,-0.369104353683559
"B_LILRB3",-0.0307820288123548,0.00163924265953609,0.390208142847045,0.0979339062365751,-0.562222523354347
"B_RASSF4",0.0414411270844421,-0.142220944109857,0.113398184764023,0.195321587081373,-0.27203689361061
"B_NFE2",-0.0171008765401326,0.00374513617384437,0.426881555873241,0.0910254846944482,-0.584487089017619
"B_MGAM",-0.152403323723913,-0.0928765656987502,0.315219212109414,0.119709962551115,-0.572293758298779
"B_IGHG2",-0.0617627988676168,0.033609708610905,-0.170150179925621,-0.134694042021396,0.551326945144157
"B_CD96",-0.0623932303719312,-0.194844268945947,-0.0113756923108822,0.16219913296604,-0.0434136605683655
"B_G0S2",-0.00258554304814201,-0.0852324046655051,0.328099130389637,0.0780301371386508,-0.497923278945631
"B_APBA2",-0.0115878291714075,-0.0826925735940161,0.0784529123096742,0.140960445088649,-0.319476946508995
"B_NAMPT",0.00843402570005426,0.0194321612448573,0.494129960992632,0.0594857177896111,-0.696538659332361
"B_PADI2",-0.0852540072667371,-0.0282952167982559,0.339777996530302,0.121304669068533,-0.521219159140009
"B_OASL",0.399247273342836,0.309855304547385,0.811095450834275,-0.127291812669592,-0.529197543433852
"B_CD247",-0.0914005562011158,-0.0266787010679957,0.116883724993111,0.134660889726846,-0.307655700023735
"B_KLRK1",-0.0342274618660256,0.101102914222862,0.105968380188342,0.122893982964743,-0.103092777866734
"B_FAM105A",0.05853101514772,-0.0466724385667815,0.283311329374516,0.133230712675829,-0.53380665996717
"B_CD302",0.0491533300027024,-0.0171168690391865,0.340765211221382,0.0875925036739418,-0.644118711188407
"B_SORT1",0.102556101988812,-0.00430105966736185,0.366148954659697,0.0542253920900583,-0.685285425650424
"B_F13A1",0.0374990402780221,-0.196003574097558,0.0270516020010206,0.16406285363986,-0.25972841448639
"B_IGHG1",-0.0825084234625106,0.0227203812986427,-0.128007739748415,-0.188221338079223,0.447831858778474
"B_TRGC2",0.0650146640267059,-0.0390589774170735,0.197687185490527,0.132494599807656,-0.459224709742568
"B_SIRPA",-0.0758052696651587,-0.0232215342751587,0.294255246553384,0.128135477915516,-0.50122940494652
"B_ARHGEF40",-0.0315505897168872,0.0068197633210766,0.328662205406603,0.11926535288348,-0.480939910929894
"B_FCGR1A",0.1170337541281,0.068749835878723,0.504617113701449,0.0444120895635333,-0.598145700151823
"B_TNFSF13B",0.102761064140787,0.0997722656085685,0.515509066029763,0.0657238817301046,-0.574358746184573
"B_SLC11A1",0.00743687692057081,0.00548089522420721,0.317907664024746,0.0851656197777018,-0.558854807146774
"B_SH2D1A",0.0481327972992513,-0.0881071336415853,0.142805660549706,0.143268737749404,-0.547770234625537
"B_SOCS3",-0.0743601734146576,0.128275724525115,0.252093428439805,0.115389398276087,-0.308059523702956
"B_GLT1D1",0.0382741280157255,0.0186480049183552,0.412538645433215,0.0718332641773212,-0.706826072077933
"B_TCL1A",-0.0392842638382558,-0.123293880845724,-0.320150526029578,-0.0609938210733849,0.597154713429453
"B_LINC00402",0.0300564271730109,-0.0921388111163123,0.080778889150482,0.182647375396058,-0.392193984279524
"B_CMPK2",0.669326579409635,0.391506892236018,0.95838934799573,-0.250384430328478,-0.53505262544831
"B_MAF",0.119550086342161,-0.0694438686766059,0.162782500067631,0.121992602929728,-0.540696335724838
"B_PTAFR",-0.142279855146312,-0.0501595784655384,0.300174906612465,0.132210939327524,-0.461776904672785
"B_TGFBR3",-0.00222041471815821,-0.0537373669057845,0.151052994280101,0.138602725307234,-0.423660974484145
"B_VNN1",-0.00191095753593696,0.00631507586191919,0.413820072496637,0.0941637497012947,-0.620679310825171
"B_ITGA5",0.099629794102498,0.0248089089157847,0.399815720791103,0.0721015137510791,-0.587783768404899
"B_GZMH",-0.000514017152441978,-0.0117162394825336,0.114900661757214,0.0985987378765538,-0.308921195172227
"B_LILRB2",-0.0312402599099269,0.0545098611225713,0.327050049818644,0.097717983585014,-0.473744728323066
"B_ADGRE2",-0.0347269980966042,-0.0559283625560409,0.278917334681834,0.160473224751641,-0.505628117268504
"B_CCR4",0.0286292023167567,-0.124169711054544,0.0771185305632122,0.209577177992911,-0.350864106748561
"B_RFLNB",-0.0396296386528657,-0.0437184825153532,0.224703432329046,0.100401072562452,-0.560748454371072
"B_ADGRE3",-0.0669403182379765,-0.0572655099001896,0.339201427359927,0.104021934311036,-0.58147872907739
"B_CD300LF",0.0254741684812117,0.0107137003337764,0.349808247130164,0.100834482107368,-0.506743285332286
"B_KCTD12",-0.0537286582311229,-0.116347373935417,0.188623087209327,0.154081915783547,-0.406463111493965
"B_MDGA1",-0.0779899803814489,0.0427041358033717,-0.113424760715944,0.0599009813951679,0.24977243763127
"B_IGHD",0.023908619716396,-0.0970133054027053,-0.359263725744297,-0.0786578796244135,0.621067859638669
"B_IL6R",0.0388277198858405,-0.0291813145778833,0.340111016172994,0.0902515276558782,-0.609312032622818
"B_LILRA2",-0.0298359667064126,0.000922417355426081,0.33918234520394,0.102880078946705,-0.492566451731003
"B_ICOS",0.0524465608128288,-0.149895871772746,0.0646750143612004,0.164346636811922,-0.348628460453102
"B_THBS1",-0.0475122237445078,-0.118272077982419,0.0237818951324976,0.0969682498609446,-0.326801377769872
"B_LPCAT2",0.0213694150180791,0.00742546993395676,0.42768948563927,0.0792369342443764,-0.607451929656951
"B_CD244",0.0435615231466193,-0.0738110711900456,0.20902740082639,0.139891737090017,-0.460693632164097
"B_ARRB1",-0.00152520694889353,-0.0372341765370913,0.252168636305257,0.110593583749861,-0.463381040965885
"B_EIF1AY",-0.116046735212924,-0.0883253582615476,-0.150586476795225,0.203025999793507,0.116051072023474
"B_NACC2",-0.0814558067589966,-0.00840408466723201,0.241397569564798,0.14363494352368,-0.48643268701757
"B_QPCT",0.014734610056795,0.00171151039449178,0.437781402239158,0.0541183009087264,-0.674629714194739
"B_SPN",0.189336956112575,-0.0106987620603676,0.229739266177152,0.0822654725330584,-0.546488105741352
"B_IFITM3",0.242547437363643,0.149227383221497,0.609947885274269,-0.0824528836539158,-0.630323937368162
"B_PXN",0.0580724332032926,0.0161460392030259,0.36884892067782,0.0690239922691119,-0.655381784779509
"B_CYP1B1",0.0833043051066611,-0.158463673497037,0.154992204685527,0.114286462711759,-0.530244188552317
"B_TC2N",-0.110277457099853,-0.155417974911156,-0.0870622410670941,0.169475899039627,-0.0872489887889405
"B_RGPD2",-0.187110547131452,-0.161459257510557,-0.231987733523771,0.0148087992200253,0.249581970187584
"B_IFI44",0.679756444580204,0.358887673765702,0.931474194093904,-0.236987957302636,-0.473863566846889
"B_PILRA",-0.0344681013541729,0.0145466419334158,0.37894938869783,0.132196120616894,-0.456090936074495
"B_KLRD1",0.0609389112430668,0.0600038751321632,0.256096047527105,0.0716589360820479,-0.633585830291975
"B_FOSB",0.0324434540758518,0.00965472703061181,-0.0141738047849725,0.0334301125841033,0.124146768873275
"B_CD33",0.136914106702477,-0.06715646437822,0.242565633950597,0.061692090153431,-0.603833047161238
"B_CAMK4",0.0795364853826395,-0.0871442028049684,0.0566125603376245,0.152681106785677,-0.425714190914609
"B_PLAUR",0.0176459798926302,0.044058853530834,0.423815437084107,0.0384011775705814,-0.5361430490307
"B_SELPLG",0.0650652335651135,0.0329500316316654,0.381357743080119,0.0536463628007941,-0.558597282386165
"B_KLF4",0.104912450016778,-0.019520892968684,0.291458688911595,0.111208880225467,-0.362313960824794
"B_DPP4",-0.0123572507720118,-0.0907178656290092,0.0348620274384654,0.100847672171667,-0.327288566760589
"B_NLRP3",0.0898578601928878,-0.0140196013027834,0.296682074454518,0.140211159770968,-0.446474544735924
"B_PSTPIP2",0.0966535806532169,0.0225306329097362,0.375231556962928,0.0562003716075311,-0.716284696782039
"B_HCAR3",-0.0536376190353651,0.0160801126476231,0.457594004165432,0.0433160981303342,-0.606360690816188
"B_RASGRP4",0.0632081682529007,0.0196538412214378,0.407341136072599,0.0626500143904163,-0.668887686118488
"B_PRKCA",0.0284009664298432,-0.0940792933668587,0.0785247852866345,0.236371835031771,-0.373269357322651
"B_CD7",0.0137954246365712,-0.016742114887273,0.198138678804158,0.146093747348666,-0.358471056457019
"B_CD8B",0.0919170158042363,-0.0926783915522506,0.0925626382490171,0.167135838987337,-0.25457258553528
"B_GPRIN3",0.0950563897540758,-0.0793593620852576,0.122358928299005,0.137444190855288,-0.441053002478786
"B_IL18RAP",0.0145293378669102,0.0487773700519093,0.401071093082423,0.0521955419253602,-0.593974872882492
"B_CD300A",0.049746097935695,0.107024559477955,0.422334403704992,-0.0219257188787349,-0.652970975320662
"B_LTBR",0.0421387495288924,0.00226444214157981,0.347795099359431,0.0753595240984722,-0.596159813027265
"B_RORA",-0.0903829981822714,-0.108375420003523,0.0149553935126533,0.136089056043295,-0.363509148727891
"B_CTSW",0.0254722072196685,0.0331741130783341,0.216747394380044,0.123117064426983,-0.30866517297469
"B_CHRM3-AS2",0.0889048731077283,-0.111449218161342,0.0568807320197647,0.183215372214303,-0.317867706115795
"B_OSCAR",0.00228039784268439,-0.0229316499899947,0.337219266204079,0.112329254290146,-0.501596735282179
"B_CYP4F3",-0.0213455024117612,0.00880836847139208,0.467133106054083,0.0442696988028552,-0.774669204661343
"B_STAT4",0.0142352644915347,-0.0132203113507852,0.160000660659455,0.158162568543129,-0.356332356363327
"B_NINJ1",0.105005547574045,0.11094590758584,0.511477379431998,0.036515197530265,-0.541412303688161
"B_MS4A1",-0.176551278053154,-0.192788844832068,-0.456804195948643,0.0596672493108925,0.676211903838637
"B_HCAR2",-0.0249023368484323,0.047537302262803,0.478904708509207,-0.0321772937312024,-0.613963364521135
"B_DUSP6",0.123332654679809,0.0121336723493412,0.438997906280016,0.0986068443546812,-0.562391645850551
"B_AMIGO3",-0.0510670924294077,-0.0591428730855848,-0.059790315316768,-0.123399398854556,0.245371893961541
"B_LCP2",-0.0920321812568244,0.00213066481084958,0.268637683458078,0.116872714719896,-0.516208239929335
"B_CREB5",0.053536391217428,0.0475019362026702,0.475064358429403,0.0451485729245382,-0.731225965963918
"B_HLA-C",0.30916939541797,0.275176993675859,0.366218270703547,-0.017265861692668,-0.17239951005112
"B_CST7",0.0618364073233767,0.0528944248821313,0.321517396204602,0.11086954088009,-0.455642969580605
"B_RASGRF2",0.105207627113827,-0.128492958751902,0.0646275877446856,0.151348662252063,-0.476550282475716
"B_SLCO3A1",0.0775818437614075,-0.00938018938930795,0.369307120083661,0.0330966171050954,-0.561015297967154
"B_IGLC3",-0.18321167880422,0.00325310010140705,-0.14997893615717,-0.0937233605950621,0.601275858924174
"B_TBC1D4",0.196727915593222,-0.0988875727818877,0.051383383152438,0.189339298414554,-0.328641032977494
"B_PLXNB2",-0.00894516895043615,-0.134968899063299,-0.059477730923373,0.183568777979905,-0.170166228133008
"B_NHSL2",0.0106735682732292,0.0126659864162209,0.375991397729331,0.0831854129856343,-0.56662471348691
"B_GSTM1",-0.00968019326021853,-0.102091428842474,-0.041434261190364,-0.00300080147323259,0.00161117922961684
"B_SVIL",-0.130557905635462,-0.0946405420523011,0.23822640465245,0.212750194594988,-0.506262328643038
"B_SAMHD1",0.0700469036336351,0.0240174067663896,0.310564344829469,0.101321410296741,-0.528160454023696
"B_TCF7",-0.12114108961219,-0.102117483669027,-0.201408955293888,0.140896738277231,-0.131191076166515
"B_IL1RN",0.128989339577205,0.0831586004349743,0.592870983123617,-0.0183103554753741,-0.622761581775823
"B_ADGRE1",0.0356271114158037,-0.0538022542403501,0.299318966313174,0.117423335513922,-0.469942387394263
"B_UBASH3A",0.0626614026656856,-0.102735186503,0.0837598844933139,0.140398086900714,-0.286901628889894
"B_SLC31A2",-0.00930324147172521,-0.0356692416142653,0.317748356588941,0.114339011053229,-0.515861561673048
"B_RPS28P7",-0.1867975369466,-0.140834993088844,-0.253754704246714,0.153266809343051,0.305453132876181
"B_KIAA0513",-0.0235831117612091,-0.0208973471438115,0.328222567321085,0.117378190361149,-0.456559558531666
"B_SULT1B1",0.0476891623312957,-0.0316391487491809,0.39247726633019,0.0875022701682164,-0.800123601313581
"B_CD69",-0.0940078341855102,-0.00437364630644798,-0.0795515479681092,0.0970827615327932,0.435929160746843
"B_FAM239B",-0.0652047943599194,0.0233722965590468,-0.243145291925631,0.093942428558567,-0.0828796203580114
"B_PADI4",-0.0120665126021209,0.0121945628467312,0.396361370064847,0.111428209599096,-0.474870700104122
"B_CACNA1I",0.0689598812135306,-0.0884907105697016,0.0742195373834412,0.114949308324215,-0.280024271054182
"B_LRRN3",-0.0278172650184139,-0.211446378867163,-0.00247563821515664,0.204486058207304,-0.352336579515547
"B_SIGLEC9",-0.0117564513780673,-0.063782063146398,0.32987312759715,0.127242810046903,-0.541006971070189
"B_FAM69B",0.127187042253333,-0.00521011401957838,0.0226903149133513,-0.317894116096163,0.220438848117002
"B_AXIN2",-0.111606968121603,-0.185925117308648,-0.165290827085214,0.125558551873819,0.0563296720236593
"B_ISG15",0.505734752903733,0.43908980290552,0.857409740128982,-0.273084685822496,-0.4276373516712
"B_KCNJ2",-0.0107247451974518,0.0453438508365336,0.496448545830809,0.015854189871515,-0.671414545680653
"B_HSPA6",-0.0352475642532062,0.108326737293277,0.488663298782793,0.0530363045643383,-0.507132045576536
"B_CLEC4D",0.0198165450842497,-0.00414119683813138,0.397077537114554,0.0942351483090299,-0.576959068334129
"B_RAB32",0.0120927538070717,-0.0392705287821804,0.27002793545023,0.112172360125821,-0.528839127950256
"B_CD79A",-0.0809533331748531,-0.0765040724333362,-0.399698214303596,-0.0469957947571455,0.767358064909155
"B_EMILIN2",-0.0337863952079182,-0.0609737547022415,0.125828458305603,0.158254308601522,-0.288052674643878
"B_LUCAT1",-0.0978911828184107,-0.0292551320752518,0.406771704983454,0.108837429544428,-0.629880773782694
"B_LST1",0.0657370500129619,0.0394543820367114,0.446546151438059,0.0535426275809685,-0.545223685101651
"B_LIN7A",-0.00567126503084015,0.000534347785176686,0.445813612168365,0.0994266547482102,-0.643822353935018
"B_EPB41L3",0.0781093026768714,-0.109344320552183,0.115493640909333,0.126532944716695,-0.33268285821367
"B_PAX8-AS1",0.0457070575577062,-0.0317391006413951,0.00816312336737956,-0.0348332067619883,-0.0955398904791937
"B_PRKY",-0.137694978902694,-0.0924357076695792,-0.162446042797299,0.222914639825332,0.122979595173141
"B_CYP27A1",-0.0370546980009356,0.0118223799672774,0.333952926521584,0.116325313067167,-0.498537696685476
"B_CTBP2",0.0192969200305717,0.00857171884500842,0.370854011160915,0.106950633420567,-0.573889276665968
"B_RIOX1",-0.099035159258515,-0.0300790929004295,-0.204777469604858,0.0486639980374058,0.307382671966006
"B_DAPK1",0.0081437001183639,-0.0843175345485156,0.217371424708272,0.142694583102314,-0.431199872605786
"B_LAT",0.127478334938176,-0.0542588280638863,0.116426876790626,0.0882338998786163,-0.409480671295095
"B_ZFY",-0.122563487381106,-0.0773227894771114,-0.151131026160176,0.198268437104371,0.113737214240474
"B_GBP1",0.221508131940533,0.212456349985687,0.638842722145151,0.00385546021268966,-0.571616576956913
"B_GBP5",0.162126530463914,0.164373487045093,0.601088997743121,0.0347464180658729,-0.659125119400009
"B_SLFN12L",0.263241340744192,0.0268837003637848,0.286494355624696,0.0354109762847644,-0.526931343646471
"B_MME",-0.146599342121537,-0.0339731611450998,0.384580194604632,0.0990469463403595,-0.518724373853224
"B_C3AR1",0.075848908641823,0.0642740535236201,0.360016654630793,0.0722339626883555,-0.543605782871852
"B_IL1R2",-0.0648776208021336,-0.0655604950837694,0.385585484734612,0.0615363573490136,-0.685440693735658
"B_LCN8",-0.123838866692574,-0.0940217757827777,-0.191557501042743,-0.142048129244505,0.303151197796901
"B_ACSL1",-0.119265565841963,0.00476194414853437,0.400384019174334,0.113052295889197,-0.558956049267335
"B_FAM129B",0.0927708824624578,-0.144648725224301,0.0845785892025637,0.168059866807596,-0.212089712075472
"B_S100P",-0.103986713714337,-0.0185355620951088,0.377864239870461,0.073115285344573,-0.539045085087971
"B_RTN1",0.0499148082630951,-0.0437749751745777,0.256967941130338,0.118410746414712,-0.476343185394027
"B_TXK",-0.00118322019458126,-0.0979822267021859,0.15916541126165,0.172579926053976,-0.424720009372381
"B_SIGLEC1",0.342319037535923,0.116753636071638,0.518898903203449,-0.0658018593909189,-0.418271732351578
"B_HIST2H3A",-0.102509644052028,-0.116772513929951,0.00620957670061082,0.106172366529254,-0.0836043674535428
"B_PROK2",-0.0501272749395753,-0.0393840954312131,0.437977022555496,0.0907368768321587,-0.637134363082107
"B_RNU1-2",-0.219587598490115,0.0153868989435689,-0.0448283781841738,0.346867824077023,0.387263581379691
"B_RNU1-27P",-0.219587598490115,0.0153868989435689,-0.0448283781841738,0.346867824077023,0.387263581379691
"B_RNU1-4",-0.219587598490115,0.0153868989435689,-0.0448283781841738,0.346867824077023,0.387263581379691
"B_AC004057.1",-0.108424965404663,-0.163798715320208,-0.212817618722321,-0.0350720089372023,0.420661590181775
"B_MXD1",-0.00197152367809578,0.0646027700496426,0.511852241504556,0.0279771341513093,-0.729041548877653
"B_IGHG4",-0.148162968370346,-0.0730181151619905,-0.204320412490534,-0.0229161675126925,0.484663256690099
"B_LILRA1",0.0706294300326325,-0.0196158451051464,0.313581962092691,0.106447301281643,-0.584222365446216
"B_BEST1",0.0227699075730183,-0.00751225161393284,0.452550470747033,0.0423216875403092,-0.767804809609783
"B_S100A11",-0.0600152138451922,0.055253815277223,0.340082909545448,0.0739584054134512,-0.459762261482846
"B_F5",0.0195080628964279,-0.0174942339172048,0.337617747731347,0.0717869709593933,-0.598578361344098
"B_IGLC1",-0.117521757276484,-0.0117081881438069,-0.125839595080704,-0.0747330742973939,0.615997671264014
"B_CYBRD1",0.00479325042925805,-0.0689064940168784,0.29446263499853,0.135363162056388,-0.515110015017269
"B_NOD2",0.103539656753414,0.0318458872331095,0.418381245495946,0.0425918456138353,-0.49277046478803
"B_MAL",0.0116283026344551,-0.112836778109652,0.0304986049617785,0.141865700677836,-0.245395640305628
"B_AC139495.3",0.094247869909424,0.0137871213865276,0.397501172644749,0.0281880492573882,-0.459422304475499
"B_GBP2",0.1954273521266,0.154491477009447,0.551745598535187,0.0602600668716738,-0.663813770779946
"B_IGKV3-20",-0.162477116505674,-0.056019830804875,-0.181138874048659,-0.0381914726882979,0.650282661155254
"B_EIF4E3",0.193038977095433,0.0813958847361764,0.495282386172079,0.00642075479654794,-0.794350918455221
"B_ACSL6",0.0470486692931082,-0.124546859229731,0.0667153201191247,0.138679090472886,-0.348341055694729
