"","MM.orange","padj.MM.orange"
"M_IRS2",0.381941398528707,0.000273068609016928
"M_ATP8B4",0.470971539835631,3.54296201586169e-06
"M_TBX21",-0.444132530629986,1.49232809127396e-05
"M_ATP6V0C",0.283277067649718,0.00940910596934925
"M_NOSIP",-0.297386366854694,0.00611420750616832
"M_MBOAT7",0.316988605643746,0.0032245658625
"M_SNHG15",0.329139685037011,0.00212140364212748
"M_ATP6V0D1",0.394462677663226,0.000159409658221581
"M_LTK",-0.600008601013851,6.03624872783393e-10
"M_NCF4",0.448278167138256,1.20090857807923e-05
"M_BPI",0.419090999177217,5.13118421142361e-05
"M_CKB",0.300249980835608,0.00558216951963964
"M_RORC",-0.530401750103573,1.00038645154515e-07
"M_VNN3",0.366814247579036,0.000509972211305262
"M_RIC3",-0.53349464100754,8.21058547932469e-08
"M_GPR27",0.425936971050927,3.7039576230736e-05
"M_RNASE6",0.622362044259893,8.8248138521088e-11
"M_FAM153A",-0.461854858329482,5.8424073334231e-06
"M_MTMR11",0.626949003243452,5.82592281810972e-11
"M_GNA15",0.462525282514264,5.63732168858516e-06
"M_AKAP2",-0.460731683818252,6.2098789391252e-06
"M_HLA-L",0.229525017646869,0.0400298219048977
"M_COMT",0.266465381426278,0.0152618776300513
"M_ADGRA2",0.365909019786928,0.000529011822339813
"M_LINC01355",-0.514773923905027,2.69669659924238e-07
"M_LIN7A",0.621345623836,9.67279682519608e-11
"M_CDKN2D",0.379571131977822,0.000301614440151758
"M_STXBP2",0.270689816728913,0.0135616585013088
"M_ARID5B",-0.51111432704296,3.37893253694899e-07
"M_ACAP1",-0.376651603979731,0.000340839602189365
"M_AP5B1",0.332576476391376,0.00187778810985826
"M_TNFSF13B",0.483113490032943,1.78505548763161e-06
"M_ICAM1",0.518089019778942,2.19400927676693e-07
"M_PHC2",0.376594504225344,0.000341620016403794
"M_DDX58",-0.282751561654631,0.00955215293998203
"M_CCND2",-0.430402032776917,2.98402265893604e-05
"M_SLC9A7P1",0.635259946531634,2.68387627578579e-11
"M_TBC1D12",0.56478163416055,9.18631900968731e-09
"M_FTL",0.470679832048488,3.59844410039537e-06
"M_ADGRD1",0.366410411538981,0.000518566337110564
"M_AL365361.1",-0.589138812467645,1.44643286076508e-09
"M_TRGC2",-0.585090869387424,1.99205886301268e-09
"M_SAMD9",-0.29910278421375,0.00578723670334278
"M_DGAT2",0.555554396478352,1.81513706228102e-08
"M_SULT1A4",0.228278276335066,0.0412702441868114
"M_SLC27A3",0.259706107098939,0.0183840304418797
"M_ENO2",-0.565137524738321,8.99431898440831e-09
"M_LIPN",0.533027556551346,8.44555476258806e-08
"M_APLP2",0.628126351273769,5.25815397758052e-11
"M_LINC00937",0.456562918707636,7.76949282148714e-06
"M_CTBP2",0.619463449478642,1.14203801797341e-10
"M_CITED4",0.314913630966593,0.00345630495215988
"M_GRK3",0.586751318461444,1.74397265890016e-09
"M_CLUHP3",-0.548374847666228,2.99524563302514e-08
"M_AC011472.2",0.264229704258808,0.0162395257097304
"M_TPD52",-0.543201287460875,4.25123019676081e-08
"M_AC020659.1",-0.563896728681402,9.80272182505877e-09
"M_GNB4",0.515929613582562,2.51002597861756e-07
"M_ANKH",-0.459631354051154,6.60032634940311e-06
"M_EPHX2",-0.554627618897282,1.93238622770302e-08
"M_CX3CR1",0.272495490543875,0.0128761374764495
"M_NFKBIE",0.455068678293691,8.41283689726637e-06
"M_GBGT1",0.350850111511408,0.000956206429432027
"M_LAX1",-0.538642652736251,5.79274261177925e-08
"M_CTLA4",-0.5141809231282,2.79486614189353e-07
"M_BCKDK",0.323673260478509,0.00256100906286045
"M_CDC42EP4",0.520396977177113,1.88860065159547e-07
"M_TMIGD3",0.257269118977788,0.0196366667924991
"M_CLEC6A",0.296484924847565,0.00628923600662396
"M_IER5",0.500654300095973,6.38228797456477e-07
"M_GAB2",0.582116739365525,2.51123934196151e-09
"M_SLC22A16",0.297722996168524,0.0060499067723209
"M_TUBB6",0.483083362780398,1.78758742304612e-06
"M_PRDM1",-0.406306420038456,9.35978808654328e-05
"M_TESC",0.415783561907759,5.9987391311821e-05
"M_MCOLN1",0.302168898202264,0.00526144549607695
"M_GPRASP1",-0.630684501664973,4.15480380366238e-11
"M_KMO",0.349077644152376,0.00102240903067367
"M_MCOLN2",-0.550468444012922,2.58368726540769e-08
"M_SYTL2",-0.527856203350697,1.17372268002256e-07
"M_IGFBP2",0.231280695607924,0.0383850155253189
"M_ITGB7",-0.390091855777046,0.00019263854915111
"M_TM6SF1",0.537763466987144,6.14513946115857e-08
"M_MIRLET7BHG",-0.239301002601543,0.0314135755165529
"M_CCNL1",0.222542021164605,0.0472266416527947
"M_HAL",0.568473713193422,6.99155027501613e-09
"M_RNASE4",0.450760896264828,1.05486027906014e-05
"M_EVI5",0.588498855800226,1.5157133795712e-09
"M_HEG1",-0.27474569826455,0.0120748577661428
"M_INF2",-0.222378866584291,0.0474176081658265
"M_AC245128.3",0.615346067926603,1.6513687308677e-10
"M_AMPD2",0.334591976142358,0.00174972585470683
"M_CCR5",-0.458535500269052,6.98911696032945e-06
"M_NCOA7",-0.221778226740809,0.0481089716226054
"M_AC110285.2",0.248809837164332,0.0246282626366595
"M_AP1S2",0.494550821209801,9.18336248971839e-07
"M_RNF144A",-0.574370698792943,4.5416054181984e-09
"M_STON2",0.452873888685891,9.45708368573252e-06
"M_CMTM2",0.363664279481071,0.000579506030896431
"M_MGST1",0.606102749804153,3.68097385969506e-10
"M_TNIK",-0.583374081765225,2.27485850390665e-09
"M_RPS6KA4",0.231209019531919,0.0384423482530276
"M_RUNX3",-0.233688110600744,0.0361864845701404
"M_COL9A2",0.303705907257842,0.00500562707499625
"M_ST8SIA1",-0.489278635713492,1.24966007529713e-06
"M_ZEB2-AS1",0.48004461698209,2.12577687673532e-06
"M_ITPRIP",0.378780893342898,0.000311728316493645
"M_FMNL2",0.351019916624036,0.000950114698898662
"M_ACPP",0.606802513896057,3.47844571450701e-10
"M_SMARCD3",0.535500223927865,7.1728293136282e-08
"M_INSR",0.623839193446595,7.70474109922685e-11
"M_PRKACA",0.245975218604634,0.0265346344611664
"M_LSP1",0.280526712154141,0.0102045255851865
"M_IGFBP7",0.619224431044926,1.16680438354644e-10
"M_PFKFB4",0.462149147031019,5.74726878758205e-06
"M_CABIN1",-0.241682567921051,0.0296110637716735
"M_RAB20",0.585085080171115,1.99205886301268e-09
"M_MYO1F",0.287429039337173,0.00830483299489088
"M_AC127502.1",0.256714617038128,0.0199222418542076
"M_ZNF507",-0.636019786468115,2.49748380468935e-11
"M_PFKFB3",0.432236619275315,2.72310370831563e-05
"M_CACNA2D3",0.624067286574157,7.54939271545676e-11
"M_VMP1",0.295985706172703,0.00638884300140021
"M_RPL32P1",0.327020871770455,0.00228171063042434
"M_TLE3",0.416343068895421,5.84913322029712e-05
"M_PCED1B",-0.570360324514609,6.06644188633306e-09
"M_AL121839.2",-0.516308006486307,2.45388651172769e-07
"M_PTPN13",-0.289083889077574,0.00790698180204701
"M_STEAP3",0.391870805195981,0.000178393179421139
"M_PRKD2",-0.329088222476985,0.00212537062949386
"M_FUT10",-0.273347981565469,0.0125702763511986
"M_CFH",-0.643185958971522,1.27184349632556e-11
"M_CYP4F22",0.268916158602959,0.0142569470576285
"M_MRAS",0.442996314659921,1.58170995485936e-05
"M_GCSAM",-0.57279549643942,5.08178855414893e-09
"M_CXCL1",0.289941395260123,0.00770385647925087
"M_HRH2",0.267904458611998,0.0146726334828427
"M_SLC16A5",0.24873647753236,0.0246694664145749
"M_VAV2",0.429268380352045,3.15005352787493e-05
"M_SMPDL3A",0.616588266139761,1.48588745258772e-10
"M_UBTD1",0.307412710794789,0.00443457612340141
"M_KIF21B",-0.376343533311207,0.000345320532768193
"M_MT-CO2",0.242317117855465,0.0291453298594251
"M_TUBA1A",0.377703022724659,0.000326321446723299
"M_DOK1",0.241023212123838,0.030115798500184
"M_PPM1K",-0.537639849767836,6.1958632153958e-08
"M_ANKRD50",0.441740104000121,1.68874235538745e-05
"M_PILRB",-0.242138438247246,0.0292743673647945
"M_METTL7A",0.548961689416556,2.86873862595923e-08
"M_CD40LG",-0.545393682831817,3.67466287806808e-08
"M_PIK3AP1",0.646839551772898,9.04602537962616e-12
"M_USP53",-0.50466625883664,5.01016004092867e-07
"M_DUSP16",-0.583267043673735,2.29233355308754e-09
"M_TNFRSF1B",0.40367619044821,0.000105585378483595
"M_OGFRL1",0.541109345182738,4.90069264877781e-08
"M_MYC",-0.547329841572818,3.22079715044391e-08
"M_TLR6",0.468579171557756,4.03609065446207e-06
"M_PTGIR",0.254058901473593,0.0213956916784276
"M_SLC39A8",-0.384514045256235,0.0002450318355311
"M_SLC22A15",0.438197199904325,2.02033355321929e-05
"M_PGD",0.573690700154646,4.76156726809673e-09
"M_PTGS1",0.638689339629955,1.94341559942429e-11
"M_QSOX1",0.354273881213146,0.000838871494415939
"M_PRR5",-0.419860779905274,4.94734217811898e-05
"M_SOX4",0.529110131512066,1.08452803352438e-07
"M_CD101",0.280344336549972,0.0102579275784483
"M_TRAF5",-0.575715384274651,4.10419124804398e-09
"M_PPP1R9B",0.240494540293817,0.0304972324041908
"M_CXCR6",-0.559272938233891,1.37810562914517e-08
"M_PLCL1",-0.336696191118619,0.00162219015106477
"M_RAB3D",0.574772477799155,4.40716059764915e-09
"M_SNHG14",-0.462038367425838,5.78275800353753e-06
"M_DHRS3",-0.469860411668303,3.76405640827201e-06
"M_AC243960.1",-0.591255012550979,1.21716267537948e-09
"M_BTG2",0.276509499116882,0.0114732895091289
"M_TBXAS1",0.639637652187888,1.77903488486325e-11
"M_TRGC1",-0.516773140246401,2.38425928806848e-07
"M_UBE2D1",0.356155511061421,0.000780148929907552
"M_ITGB2",0.341630136797121,0.001353356713714
"M_TRIOBP",0.24122343485028,0.0299624257540711
"M_LTA4H",0.494251298960096,9.33892522044889e-07
"M_NAIP",0.371453720318029,0.000422060610075447
"M_ZEB2",0.50514733825887,4.86388941809989e-07
"M_PLCH2",-0.616318445935208,1.52078987859143e-10
"M_SNX10",0.505152919188459,4.86345553752871e-07
"M_POLR2L",0.22015467530135,0.0499501247870914
"M_ADTRP",-0.401923546093378,0.000114389078934837
"M_FOLR2",0.507746147828297,4.16707817521855e-07
"M_SERTAD1",0.382573923752763,0.00026590396505367
"M_MICAL3",-0.484158891652432,1.68043806100147e-06
"M_PDZD4",-0.445657086221375,1.38025526728446e-05
"M_STX10",0.278819378351972,0.0107295873467296
"M_OTUD1",0.315129080714151,0.00343305816102758
"M_ABCG1",-0.290869916820417,0.00748582439410116
"M_TNNI2",0.379398737842448,0.000303725244471368
"M_HAAO",0.36604293893874,0.000526370433383891
"M_KLRC4-KLRK1",-0.466479080514112,4.53710660225951e-06
"M_GLUL",0.587029614152037,1.70855801777e-09
"M_PIM2",-0.46725522063888,4.3458219780612e-06
"M_ADGRE1",0.521932884975144,1.71485623392897e-07
"M_GPRIN3",-0.53086302397213,9.71639218850768e-08
"M_AC068533.4",0.255978518573594,0.0203238368179688
"M_HDAC9",0.45798817970657,7.20223675011295e-06
"M_TCF4",0.323148559469642,0.00260971387146396
"M_RARRES3",-0.238985034356749,0.0316671964995995
"M_RASGRP3",-0.235087809966557,0.0349272958082711
"M_SCPEP1",0.64962284332651,6.92698051751403e-12
"M_PLCB3",0.255155340968097,0.0207750488061771
"M_H3F3A",0.276470879086028,0.0114842787857758
"M_DLG3",-0.483247352696702,1.7716767432191e-06
"M_GADD45B",0.29779598883147,0.00603801310348502
"M_MPST",0.309517293720194,0.00414060947082537
"M_LOXL3",0.482143524962343,1.88819560537398e-06
"M_FZD1",0.562583883931794,1.08142491403105e-08
"M_Z97192.3",-0.357665876141139,0.000735019720190678
"M_OAF",0.462320539504993,5.69391061076026e-06
"M_C15orf38-AP3S2",0.315661475505641,0.00337055869274959
"M_FTH1",0.524477732522355,1.45653454757764e-07
"M_CTSH",0.580644341061421,2.8156747580048e-09
"M_SPINT1",0.350967269504644,0.000951940251116074
"M_PDE4D",-0.276385049549241,0.0115124813389274
"M_ETS2",0.660630040035254,2.26831900707796e-12
"M_MARVELD1",0.494040470586903,9.45183344292071e-07
"M_HLA-DMA",0.579909023128224,2.97816956704082e-09
"M_A2M-AS1",-0.476250232040334,2.64242979502456e-06
"M_AC091132.4",-0.386091049558331,0.000229120456984408
"M_AL391832.3",0.393394762108733,0.000167079380164856
"M_GLB1L",0.314367303426521,0.00352032517119859
"M_AC093495.1",0.389990164819348,0.00019347600390438
"M_LINC02446",-0.517462372101001,2.2825002771817e-07
"M_ECHDC2",-0.456988671150885,7.59627117955023e-06
"M_ARSD",0.51355457244193,2.90598838973989e-07
"M_DNAJC25",0.227065200738448,0.0424533380494322
"M_CKAP4",0.642910292095694,1.30596849084852e-11
"M_KCNE1",0.464662354755756,5.02186392950853e-06
"M_MALAT1",-0.283273313613736,0.00940924438600551
"M_CEACAM4",0.384292362288228,0.000247223617341707
"M_HOOK1",-0.448710454997354,1.17334307781277e-05
"M_ZNF107",-0.494461602634541,9.22513879259944e-07
"M_UGGT2",0.521179406449719,1.79783970489801e-07
"M_D2HGDH",-0.235743163519181,0.0343525362736579
"M_SLC6A12",0.426785433301194,3.55836701059642e-05
"M_ARHGAP24",0.519078704775943,2.05853142350026e-07
"M_AK5",-0.535700199875928,7.07900598643041e-08
"M_NLRC5",-0.29371194211353,0.00685047528979674
"M_LRRC8B",-0.221627156912852,0.0482700785205247
"M_AC017083.1",0.275296487584213,0.0118805920839348
"M_FAM212B",0.518861954291162,2.08654576217721e-07
"M_AC011899.2",0.331987029069214,0.00191845520309724
"M_FGD6",0.476988780903319,2.53389231058712e-06
"M_DGKG",0.5615503552893,1.16705133175835e-08
"M_NOCT",0.473346930964853,3.10332403548877e-06
"M_NPDC1",-0.532734765600502,8.61626758005353e-08
"M_SNRPN",-0.445197814336595,1.41279310743251e-05
"M_ENTPD1",0.540990597054453,4.93963957162422e-08
"M_GZMB",-0.347946703771457,0.00106699841836652
"M_FHL3",0.310731872745222,0.00397884322152761
"M_RTP4",-0.381058115422318,0.000283186561966386
"M_CLEC2D",-0.611860475129485,2.23685741075668e-10
"M_AL591684.2",0.309134431477895,0.00419097647752282
"M_PTPRM",-0.536573335510544,6.67834311842574e-08
"M_AL450468.2",0.259292970909239,0.0185880614262799
"M_SIDT1",-0.430158467439065,3.01825815635002e-05
"M_C4orf48",0.247036570737578,0.0258241112533344
"M_LDHD",0.368394998754534,0.000478041008674997
"M_NCALD",-0.450891144015626,1.04830607672521e-05
"M_FAM109A",0.229617929154126,0.0399511963510263
"M_BEST1",0.519846283407205,1.96075340249368e-07
"M_TBC1D2",0.371062619364848,0.000428719744336682
"M_IL18",0.546076736754814,3.51196185322179e-08
"M_ITGB3",0.250530127556894,0.0235213603279786
"M_TUBB4B",0.225717338482362,0.0438502524049766
"M_KLHL15",0.293682551606638,0.00685428489505315
"M_CD274",-0.229581693644107,0.0399756966033672
"M_IL2RA",-0.460022294580868,6.45795872440436e-06
"M_SH2D1B",0.484969298205093,1.60362610069271e-06
"M_PLB1",0.575997660929812,4.01970640900154e-09
"M_PRR5L",-0.294290478530844,0.00673540821350824
"M_ADGRG1",-0.419059115195756,5.13692370893121e-05
"M_MYO7A",0.38774990487586,0.000213449865226578
"M_IFNGR2",0.67472671279429,5.07143357798836e-13
"M_RNF213",-0.276125660798664,0.0116031283670188
"M_RRAS",0.294728156058842,0.00664515533965237
"M_AC008763.2",0.29617107663622,0.00635150189140148
"M_GOLGA2P5",-0.584539702798144,2.08191780612471e-09
"M_INPPL1",0.25290361397406,0.0220816239120297
"M_GAPDH",0.330150295251307,0.00204757668569792
"M_SLC2A1",-0.283430614135921,0.00937163961806684
"M_GZF1",0.539108666199843,5.61480148887006e-08
"M_ADCY3",-0.407108801028702,9.01503940284371e-05
"M_ABCB1",-0.504311525212447,5.11491835923194e-07
"M_NAGA",0.576808368805023,3.77560420340805e-09
"M_KIF5C",-0.509614726995364,3.70964208498245e-07
"M_AMIGO2",-0.418189086413936,5.35689141276236e-05
"M_RGMB",-0.486401752480586,1.4788438753188e-06
"M_CSF1",-0.240310624992414,0.0306387773843474
"M_FAM225B",0.26080429581531,0.0178440144906234
"M_HIST2H3D",-0.311326658364615,0.00390188508632747
"M_AP1B1",0.266861420325439,0.0151073236716882
"M_JMJD7-PLA2G4B",-0.225399825366761,0.0441834427547486
"M_ARL17A",-0.344521834835246,0.00121683346556754
"M_RAB24",0.440928488450819,1.75568338096141e-05
"M_CDRT4",-0.422562470294086,4.34850861002238e-05
"M_CXorf21",0.299631924537836,0.00569209224388674
"M_HPSE",0.397692272929276,0.000138049792178568
"M_SRGN",0.623359536361876,8.03646313742585e-11
"M_AC124312.3",-0.359194931235164,0.00069154364691501
"M_MYD88",0.231771953974985,0.0379186502084153
"M_OXNAD1",-0.631127946394384,3.99396161851952e-11
"M_SNORD89",-0.2966447931946,0.00625730830211033
"M_CBWD6",-0.236680139999673,0.0335500313848462
"M_ZDBF2",-0.511794037414767,3.24443020851293e-07
"M_HIP1",0.266340439556817,0.0153182555926868
"M_FSCN1",0.264639954677763,0.0160676982506895
"M_ST3GAL6",0.475808036017158,2.70454368369726e-06
"M_AL121845.2",-0.507209415050657,4.29817772437381e-07
"M_AC005082.1",0.262731423365763,0.0169378164231739
"M_COX8A",0.264465581506692,0.0161397083856748
"M_CR1",0.353827754443419,0.00085395597459173
"M_RELB",0.259080817102577,0.0186930302983866
"M_PLEKHO2",0.444122357704983,1.4925774509906e-05
"M_EPHA1",-0.474035733917629,2.98951995664108e-06
"M_S100A11",0.508087449167715,4.0799658208344e-07
"M_DENND3",0.452624337971124,9.56824532437123e-06
"M_TIMP1",0.377782352481919,0.000325243982687977
"M_LRIG1",-0.505545908255003,4.74842333690928e-07
"M_AP003717.3",0.243061528206549,0.0286124566957734
"M_IFNG-AS1",-0.572454375317873,5.2176005240935e-09
"M_PTGES",0.288921130196189,0.00794171065984445
"M_AC007068.1",-0.580925100533493,2.75215096100324e-09
"M_SLC1A5",0.263626892138547,0.016514180691992
"M_TALDO1",0.502416002409214,5.73945522810971e-07
"M_ANO5",0.391502411635968,0.000181258568160133
"M_PBXIP1",-0.426067598960412,3.68244750707922e-05
"M_FAM153B",-0.4335286156866,2.55573647168232e-05
"M_RPL7AP64",0.307012233158364,0.00449364451173961
"M_MRVI1",0.585518974916385,1.9308552200867e-09
"M_HIF1A",0.435661734998521,2.29937975587385e-05
"M_HIST1H2BJ",-0.296263875624865,0.00633255457309866
"M_GRAP",-0.415445882878603,6.09299310655806e-05
"M_VSIR",0.407655955110835,8.80155207141848e-05
"M_AL035530.2",0.346557490677331,0.00112647453486927
"M_SERINC2",0.249109696549077,0.024434949455785
"M_MYO7B",0.365520134696967,0.000537235309974139
"M_CHST2",0.322611191747596,0.00265953358693136
"M_PLA2G4A",0.38515174819259,0.000238344317691291
"M_USP20",-0.331751401897153,0.00193373029647232
"M_KLF11",0.476809443180158,2.56056581966368e-06
"M_NMT2",-0.531843569347386,9.14368028559176e-08
"M_CLSTN3",-0.280788240709783,0.0101272300013319
"M_SVIP",-0.464135966021804,5.16557895486554e-06
"M_ZNF154",-0.364227454038455,0.000566208158979311
"M_PIK3IP1",-0.437073858652133,2.14139374804061e-05
"M_AC119396.1",-0.249184316918496,0.0243888662328272
"M_BIRC3",-0.305630215236697,0.00470477001807674
"M_LAMP3",-0.552760085399191,2.20071271609475e-08
"M_HS3ST3B1",-0.459825738358044,6.52919577071821e-06
"M_CRIP2",-0.536045333574558,6.91027350579418e-08
"M_FHOD1",0.22049132145229,0.0495564639350168
"M_KIAA0930",0.51053347024008,3.5011069527292e-07
"M_RNF152",0.242628684573756,0.0289209026761994
"M_UQCRC1",0.27514929950724,0.0119293631346373
"M_ECHDC3",0.295985358066735,0.00638884300140021
"M_AC138866.2",-0.379434415688472,0.000303369070767257
"M_TP53I3",0.54085457742133,4.98746097687125e-08
"M_PPM1H",0.594807515578798,9.19576491655707e-10
"M_WDR49",0.41500599690691,6.22261993620579e-05
"M_CTIF",0.329072200641618,0.00212641918550151
"M_PF4",0.295567614976988,0.00647373150794736
"M_TNFSF14",-0.320643825497175,0.00284683140010602
"M_ARHGAP27",0.232794522159794,0.0370009910410033
"M_CREG1",0.555650044169936,1.80370215218396e-08
"M_CLEC12B",0.470554549799728,3.62193316766518e-06
"M_FKBP9",0.285924404239534,0.00868905492400141
"M_HTRA1",0.241086081246793,0.0300707865186903
"M_LINC00484",0.247813735028264,0.0252993729575809
"M_S1PR5",-0.471971602472903,3.35157878598591e-06
"M_IMPA2",0.583901709729736,2.18300120012453e-09
"M_PVR",0.55500598711143,1.88483774840008e-08
"M_DENND6B",0.250087551913444,0.0238103619124173
"M_NXT1",0.271374447796772,0.0132956810226808
"M_BLOC1S1",0.27701796431963,0.0113069951887101
"M_PLEKHF1",-0.466685767058603,4.48450659002223e-06
"M_AC092683.1",-0.596619054856502,7.94996385619081e-10
"M_SCARNA5",-0.254137845940977,0.0213518050827476
"M_SIGLEC7",0.525079292986044,1.39893704894609e-07
"M_IL17RC",0.266115408411261,0.0154100493129136
"M_FLT3LG",-0.481615184247011,1.94286228341203e-06
"M_GVINP1",-0.655936025098991,3.67545930445409e-12
"M_JAK3",-0.223071030757019,0.0466566372726553
"M_PRDX5",0.252457206855343,0.0223579338707306
"M_BAIAP2-AS1",0.41742446210164,5.56024939190335e-05
"M_CCNJL",0.251375776629038,0.0230132214183361
"M_LINC02273",-0.59548678508463,8.71237136771911e-10
"M_SH2D2A",-0.553543843015755,2.08487040128441e-08
"M_ARAP3",0.417163382189174,5.62272379229771e-05
"M_ZNF787",0.230178137396256,0.0394292524938985
"M_CCDC149",0.565069896302959,9.02398169991259e-09
"M_EVI2B",0.329459736034534,0.00209790122993033
"M_VWF",0.284798603991613,0.00899486760097397
"M_KIF21A",-0.530136651726228,1.01733454005546e-07
"M_SLX1A",0.337634387506311,0.00156741127024235
"M_KIAA0513",0.484618469649088,1.6363179260792e-06
"M_ITPRIPL2",0.409675112562884,8.02076287978304e-05
"M_LDLRAP1",-0.558072861085164,1.50655026997635e-08
