"","MM.darkturquoise","padj.MM.darkturquoise"
"B_FAM212B",0.35130735179814,0.000976836033874859
"B_GCA",0.447499007019177,1.36527429818855e-05
"B_TGFA",0.534058393201629,8.24118746950908e-08
"B_CUEDC1",0.411760726613715,7.75714401100762e-05
"B_UBE2D1",0.483940482580013,1.86238319620021e-06
"B_AC099489.1",0.570033678441568,6.42631259580633e-09
"B_HAVCR2",0.261492079726741,0.0182736440051154
"B_GK",0.473363846282532,3.4038259020564e-06
"B_CNTNAP3",0.343071467678018,0.0013245412065718
"B_LAMA5",-0.445568188859209,1.50301633263778e-05
"B_CD72",-0.402624403515163,0.000117567632368537
"B_GRN",0.254197839148634,0.0222549870602377
"B_AL928742.1",-0.44875116443284,1.28100936685351e-05
"B_METRNL",0.314901717340667,0.003594597785764
"B_LY96",0.489111965022354,1.38056371651918e-06
"B_RBM47",0.402574918876463,0.000117812753676502
"B_TM6SF1",0.433921881150509,2.70079639511016e-05
"B_ETS1",-0.336540981772077,0.0016854218750639
"B_KREMEN1",0.400787411468708,0.000127384342215087
"B_IL6ST",0.303665907770351,0.00519560671370917
"B_IGHV4-39",-0.24217599886544,0.0305354435182816
"B_TSNAX-DISC1",0.458843986934949,7.53433241951187e-06
"B_CR2",-0.444894788560089,1.55473627809873e-05
"B_CCR6",-0.368199431507437,0.000505460246603892
"B_IL1R1",0.518300369950453,2.29938527671849e-07
"B_IFI30",0.353807296935134,0.000887536124126631
"B_DTX1",-0.335191597011039,0.00176777124939807
"B_CYB561",0.440885262684675,1.89966416208221e-05
"B_RNF149",0.543039796823142,4.49593443585932e-08
"B_CSF2RB",0.47821156875147,2.58460127091026e-06
"B_TENM1",0.31230865945196,0.0039153864741021
"B_IGHV3-48",-0.255284902042858,0.0216092710737183
"B_CARMIL1",-0.510033640993935,3.87320553119982e-07
"B_BIN2",0.227196521429848,0.043993912071112
"B_HERC5",0.936832068202112,2.67184456957789e-43
"B_HCK",0.365760724659203,0.000557091014411302
"B_TRPM6",0.456989082095105,8.30518558225419e-06
"B_LRRC4",0.512579873288803,3.3029399541926e-07
"B_POU2AF1",-0.487651330835369,1.50381839053299e-06
"B_SORL1",0.441186288318974,1.87208952905959e-05
"B_LDHB",-0.263802644355167,0.0171592550872263
"B_OSBPL10",-0.505537922165212,5.11509749781955e-07
"B_THEMIS2",0.253952775057229,0.022411056749287
"B_LINC00494",-0.53395530046115,8.2953727585041e-08
"B_SPATA13",0.375713036910932,0.000373444543788247
"B_AL627309.5",0.397822856937773,0.000145360686285104
"B_LINC00877",0.421504604246112,4.93296689290105e-05
"B_SNORA81",-0.263592321053116,0.0172580492204186
"B_APOBEC3B",0.546723120346773,3.49726212220501e-08
"B_LARGE1",-0.389280598336185,0.000210908904029225
"B_RPS12",-0.418097352241475,5.80133018659507e-05
"B_PTGDR",0.233056324300542,0.0382117289299631
"B_IFNGR1",0.267584179592435,0.0154263733276515
"B_SDCBP",0.43595145479892,2.43443670840152e-05
"B_HGF",0.239162778683222,0.0328992324501829
"B_MYADM",0.44138089474393,1.8546796991789e-05
"B_CRIP2",-0.440518163295241,1.93347776824715e-05
"B_RF00012",-0.329652113847702,0.00215997578680427
"B_AC011330.1",-0.335797207258036,0.00172973920345297
"B_PVR",0.27994196751659,0.0107860763458485
"B_FAM45A",0.349300251148677,0.00105315570833256
"B_PKIG",-0.45809560949811,7.8414017315537e-06
"B_GOLM1",0.225609458223909,0.0457271012649165
"B_C9orf72",0.274959512680622,0.0125007768038565
"B_FHL3",0.435977884301616,2.43142115383354e-05
"B_SIGLEC14",0.306757388350805,0.0047003823910246
"B_ITGA1",0.393299660977695,0.00017749961997361
"B_AEBP1",-0.362389522345699,0.000635692841641431
"B_IKZF3",-0.433655462498074,2.73627928212071e-05
"B_TIMP2",0.40323268074925,0.000114443204000514
"B_IGHV3-21",-0.23243279313636,0.0387826157208662
"B_IRF7",0.724141544273644,1.37194536075461e-15
"B_GSN",0.346697353150909,0.00116011550691247
"B_GPR162",0.30928796667755,0.00432452343474769
"B_NAIP",0.39429513984596,0.000169896994031994
"B_RUNX2",0.364907254527562,0.000575991178885807
"B_EFHD2",0.460695506743221,6.81926547165718e-06
"B_FAM8A1",0.61533761043195,1.70670661870775e-10
"B_NEIL3",0.498649469899052,7.82072845910193e-07
"B_CPNE5",-0.387728920190533,0.000225395487743146
"B_BCL7A",-0.335067773988544,0.0017754950092182
"B_RTN3",0.35985015543612,0.000703360790163997
"B_LCN10",-0.498944228740534,7.67955767978421e-07
"B_PRR5L",0.320430518452295,0.0029845426448776
"B_LMO2",0.454401299526416,9.50620076207096e-06
"B_OR52K3P",0.514934851353178,2.85364955516151e-07
"B_TMTC1",0.408511072700005,8.99853703178537e-05
"B_IGKV1-16",-0.281175414912322,0.0104099829372801
"B_ICAM1",0.414162893813357,6.95124293635391e-05
"B_ADGRE5",0.429152308287293,3.41505825588692e-05
"B_TSHZ3",0.282259677359014,0.0100841943504605
"B_TNFAIP8L2",0.307400211099578,0.00460421927646764
"B_IGFBP7",0.290851124228849,0.00777588489981562
"B_PARP8",0.238350105313839,0.0335729729713507
"B_COL4A4",-0.497506551261593,8.3776561844494e-07
"B_RPL9P9",-0.226698136148069,0.0444934216703187
"B_CSF1",0.461666571391262,6.46914783777687e-06
"B_HLA-DOA",-0.459796383567881,7.15941060025394e-06
"B_TNFRSF13B",-0.46581206706554,5.16659129990353e-06
"B_HLA-DRA",-0.405315661549975,0.000104066812470477
"B_CLEC17A",-0.392643207070819,0.000182658543220285
"B_AC009533.1",-0.241416125309702,0.0311027116225478
"B_STX3",0.472268152332976,3.61909823526131e-06
"B_PRDM5",0.543670208646185,4.31331385802176e-08
"B_ICOSLG",-0.252060386975741,0.0235658328896605
"B_CPNE2",0.255729906797329,0.0213410005632195
"B_TBC1D27P",-0.504931396176561,5.31309903172813e-07
"B_CCDC149",0.263313254919098,0.0173922909729968
"B_RNF13",0.31654148371113,0.00340154686646896
"B_AC245128.3",0.417536626220267,5.9480912872914e-05
"B_ANK3",-0.389293237083018,0.000210818499006273
"B_TRBC2",-0.254613992462183,0.0220067230042942
"B_FAM177B",-0.42039012346057,5.19941702334275e-05
"B_SERPING1",0.689788326897621,1.12734019621474e-13
"B_AC063949.2",-0.452044060875866,1.07767013271002e-05
"B_RPS27",-0.37122155041676,0.000447979469950758
"B_JAM3",-0.592058647824642,1.17179947177061e-09
"B_TMEM45B",0.412872514403501,7.36905709184341e-05
"B_C4BPA",0.488815972596275,1.40334971051709e-06
"B_CKLF",0.448428648914235,1.30245322991559e-05
"B_EBF1",-0.464869799859437,5.44105651457705e-06
"B_TNFRSF1B",0.366869982297764,0.000533313770633334
"B_SPOCK2",-0.301352047202987,0.0055936520041987
"B_ERN1",0.311797533226416,0.00398185300476699
"B_PNOC",-0.499246605908998,7.53010668105022e-07
"B_SCO2",0.579644208051127,3.11997790758141e-09
"B_TMEM140",0.567368114020012,7.84253902692752e-09
"B_SNRK",0.225935102892261,0.0453608039396663
"B_STAP1",-0.241815080540516,0.0308043927908555
"B_KCNE1",0.355837591163071,0.000821020527845079
"B_BAIAP2-AS1",0.273718075178187,0.0129582803982354
"B_MX1",0.948940405605642,1.331838736656e-47
"B_IGHV3-53",-0.31211488586662,0.00394025742325308
"B_ZNF860",-0.550320026228259,2.71942333705809e-08
"B_ATF3",0.660446291100198,2.63078030750082e-12
"B_KCNH8",-0.359947819317757,0.000700946228189292
"B_CD274",0.554955759638341,1.95109382039696e-08
"B_LBH",-0.345820669796873,0.0011984167016399
"B_ATP6V1B2",0.440986141524866,1.89064503486701e-05
"B_XAF1",0.969648993293293,1.86592380060267e-57
"B_FAM214B",0.355016132579699,0.00084721968912209
"B_FBLN2",-0.488845936280708,1.40142198759693e-06
"B_NOV",0.515534044353794,2.74666169696725e-07
"B_IL18R1",0.278466692835514,0.0112535988941419
"B_PAK1",0.442771680255868,1.73011682516923e-05
"B_LAP3",0.719867424412634,2.47455832976801e-15
"B_IGLV7-46",-0.255668609421773,0.0213735504006679
"B_DNAH8",-0.227775769284844,0.0433794448093221
"B_SLC45A4",0.509916744241452,3.90018669334809e-07
"B_PPP1R15A",0.252435669567484,0.023327303906063
"B_CPQ",0.39522592395734,0.000162964236434553
"B_TSIX",0.291280100787636,0.00768020017457956
"B_LRRK2",0.413763513896494,7.0772976707228e-05
"B_MAK",0.644910090110835,1.19994091460264e-11
"B_SPECC1",0.270206347855646,0.0143165317241456
"B_SNX10",0.240614941256719,0.0317096272424749
"B_NRBF2",0.434130669680767,2.67246322960033e-05
"B_ZBTB32",-0.348410484521648,0.00108834639200153
"B_BID",0.422580698673029,4.68603426339625e-05
"B_CARD11",-0.341227833688655,0.00141878902911657
"B_DDX60",0.759710292921154,6.28476898008809e-18
"B_MCTP2",0.253067304343078,0.022937290684529
"B_PAM",0.375603913440852,0.0003749336609735
"B_SEL1L3",-0.484659436331898,1.78598281280135e-06
"B_GPR155",0.586562932472551,1.79469189606523e-09
"B_SLC38A11",-0.267613516825461,0.0154138832695015
"B_FRAT2",0.487622188155224,1.50622681594778e-06
"B_CNTLN",0.37605695296812,0.000368557621757325
"B_CARD16",0.411750758140458,7.75962428416163e-05
"B_CASP5",0.49994486300934,7.22263486812288e-07
"B_FGD4",0.351465408576051,0.000970966784141375
"B_HLA-DPB1",-0.442153515351707,1.78520635780507e-05
"B_SEMA4A",0.479118698775363,2.45392274849286e-06
"B_PSAP",0.320080182516404,0.0030183143327985
"B_CCNJL",0.421385092990346,4.96102147981429e-05
"B_MT2A",0.539892480004257,5.56903665434803e-08
"B_B2M",0.344023790415319,0.00127898133476825
"B_EPSTI1",0.927900339981233,9.27188127169457e-41
"B_TK2",0.317961687295368,0.00324521495345651
"B_RAB27A",0.34361644622928,0.00129820944803633
"B_AGO4",0.282432491320192,0.0100342046278834
"B_MICAL3",-0.459951123210768,7.09929116713942e-06
"B_NHS",0.42636762399799,3.90569040167574e-05
"B_CNR2",-0.499818459797451,7.27756310370967e-07
"B_MLKL",0.328258635537202,0.00226900945144937
"B_AC007336.1",0.509831071322142,3.91960527122854e-07
"B_MIR22HG",0.260148098877272,0.0189626434941805
"B_PRSS23",0.288382724981305,0.00839899268240838
"B_SIGLEC6",-0.418950014155529,5.56961105865242e-05
"B_VEGFA",0.32047805784007,0.00297997274426474
"B_ANKRD22",0.601771241383253,5.28046829268928e-10
"B_CRIP1",-0.256713562012619,0.0207856580778304
"B_ZNF185",0.363636219661209,0.000605944427266893
"B_MIR600HG",-0.42839548174391,3.53844169132819e-05
"B_IFRD1",0.369127912435886,0.000487310097495347
"B_TALDO1",0.412753153652251,7.41123281609675e-05
"B_ST6GALNAC2",0.418431070519875,5.70953615362204e-05
"B_LTB4R",0.31820193960797,0.00321868178684805
"B_PTPRK",-0.448615519821708,1.29009368626321e-05
"B_GRB10",0.444593436684745,1.57720769906891e-05
"B_RNY1",-0.307015912074691,0.00466171699814126
"B_ABLIM1",-0.372618215084171,0.000422792830778804
"B_GIMAP2",0.398177107715885,0.000143012693188874
"B_FADS3",-0.334488813870628,0.00181341489625201
"B_CORO2B",-0.262240577808759,0.0178990760090485
"B_RRAGD",0.482105591793723,2.07072464165721e-06
"B_TLE1",-0.413655823664915,7.11501076586446e-05
"B_C1orf21",0.242762206248295,0.0300805503795994
"B_CD86",-0.324930438587412,0.0025538620091138
"B_TICAM2",0.290033910661257,0.00797519985057115
"B_TKT",0.263946619993434,0.0170969057794975
"B_RNF217",0.3143420289879,0.00366457237745811
"B_VDR",0.429416693060113,3.37035393985499e-05
"B_NEIL1",-0.253082682778338,0.0229291991849496
"B_HLA-A",0.427364228775596,3.7253867972444e-05
"B_NT5C3A",0.349787952996074,0.00103440825580692
"B_PLA2G4A",0.309936352151738,0.00423547579828288
"B_NAV3",0.414059340728532,6.98289330005949e-05
"B_IGKV1-8",-0.256050379157819,0.0211567430691245
"B_AC016026.1",-0.351818750562562,0.00095781904611977
"B_OR2A20P",-0.460080541227777,7.04681885876327e-06
"B_TBC1D2B",0.237841897801325,0.0339741621109875
"B_GFI1",0.253346106565401,0.0227788611272703
"B_RPL17-C18orf32",-0.28308769534327,0.00984157784825106
"B_OGFRL1",0.521666026089583,1.85547264140343e-07
"B_AC090559.1",0.374187029661207,0.00039709144684087
"B_LIMK2",0.519373039116283,2.14547856033678e-07
"B_ALPK1",0.456773094121084,8.39647083767878e-06
"B_BRI3",0.49741264328816,8.41768436896859e-07
"B_ZDHHC23",-0.34856136873062,0.00108280621890299
"B_TAS2R64P",-0.251388168407624,0.0240035780456123
"B_B3GNT8",0.500708461608284,6.89888061075793e-07
"B_SLPI",0.484820169378239,1.77015153507814e-06
"B_CDKN1C",0.275616361158438,0.012256947280099
"B_DERL3",-0.347484617236123,0.00112628505186711
"B_DUSP5",0.257827956388904,0.0201849605329945
"B_IGHE",-0.460418702999373,6.92040195058601e-06
"B_PGD",0.267379145604136,0.0155071713022958
"B_CARMIL2",-0.3715773281314,0.000441616104888089
"B_ADAP1",0.270567681927305,0.0141666150371465
"B_ZDHHC18",0.441301731146564,1.86208382486419e-05
"B_GDF7",-0.43115049726536,3.09827530232574e-05
"B_PAN2",-0.352259233086313,0.000941825263782738
"B_MIR4435-2HG",0.404956209450128,0.000105771201604884
"B_ABCA13",0.640059294634065,1.89016394693096e-11
"B_AC009506.1",0.52153619782681,1.87090987302274e-07
"B_TTC37",-0.324016111719103,0.00263700281170416
"B_ELL3",-0.349445532404768,0.00104787387265768
"B_STRBP",-0.458951193311561,7.48988354934204e-06
"B_MMRN1",-0.317022320793118,0.00334758229078467
"B_AC145138.1",-0.413024614597985,7.32450406088417e-05
"B_TSPAN3",-0.496945680004291,8.66010794204104e-07
"B_CTAGE8",-0.247020752604282,0.0269111501699034
"B_CDC42EP3",0.30790254018558,0.00453163177828676
"B_CCDC141",-0.368724761737096,0.000495008083842442
"B_ETV7",0.605604945157702,3.84792697691833e-10
"B_ABCB4",-0.37799587926112,0.000339598472961707
"B_STAT1",0.838335224734049,4.50608137318331e-25
"B_FBXO10",-0.529495252049085,1.11543076875983e-07
"B_DISC1",0.550260815952922,2.72971421056979e-08
"B_PTGER4",0.307221851960009,0.00462932289597172
"B_PISD",0.335436613802626,0.00175140964963022
"B_SLITRK4",0.257683069067814,0.0202649470510623
"B_TMEM91",0.447259443439975,1.38182812452208e-05
"B_SH3TC1",-0.342284196227263,0.00136413492818794
"B_ZNF644",-0.225566540198232,0.0457752233686227
"B_EML6",-0.471061742152391,3.87442229605552e-06
"B_AL591806.3",0.307436935023222,0.00459869809911169
"B_CTSS",0.379698789319268,0.000316411747528882
"B_MT-ND3",-0.352146640461752,0.000945867535995089
"B_GBP3",0.405682437899069,0.000102387842841149
"B_ST3GAL4",0.40075975967789,0.000127534583379595
"B_MCEMP1",0.253295095096799,0.0228110382182025
"B_PLD4",-0.408944522341338,8.82068325803312e-05
"B_AC116366.1",0.409298592465191,8.67277605656618e-05
"B_ITGB2",0.33671842977401,0.00167470661794389
"B_EIF3E",-0.33752778944175,0.00162754814818416
"B_MGAT3",-0.422288858765529,4.75001110888534e-05
"B_DOK7",-0.323977831626426,0.00264016336441824
"B_CLEC5A",0.264143143792103,0.0170143573550041
"B_DGAT2",0.458077149979996,7.84805322493118e-06
"B_PPP1R3B",0.49240425312458,1.13440742039365e-06
"B_CXCR2P1",0.250561437467205,0.0245318504749976
"B_TNFRSF8",0.37030250323253,0.000464943349268363
"B_KLF9",-0.389312915996266,0.000210693554752003
"B_SLC19A1",0.392434605244243,0.00018426641347221
"B_ITM2B",0.478056192618638,2.60642653991815e-06
"B_FAR1",0.251143061013771,0.0241651801980534
"B_RPL18A",-0.455663537270931,8.8883560341388e-06
"B_RPL26",-0.357694908363456,0.000764047181497643
"B_COX7C",-0.272964503244102,0.013241966960547
"B_SLC16A5",0.370023382512471,0.000470103475268668
"B_REXO1L1P",0.369409739752658,0.000482234950116342
"B_COL18A1",0.226249462873292,0.0450062795965582
"B_SMPD3",-0.302173117667168,0.00544949757481199
"B_CEP19",0.466739168701347,4.90975991220383e-06
"B_SPI1",0.417768774298574,5.88952675237822e-05
"B_IFNG-AS1",-0.339699946099821,0.00150202351457081
"B_PDLIM7",0.39196635767361,0.000188107102533184
"B_BATF2",0.565083291859598,9.28883236354243e-09
"B_NTNG2",0.540442826295792,5.36894359393422e-08
"B_MRVI1",0.442222616805786,1.78025179291753e-05
"B_AS3MT",0.279907574804548,0.0107945769930024
"B_BNIP3L",0.239542960421969,0.0325939421647268
"B_MCF2L2",0.227858364678185,0.0432912468848342
"B_MYO1E",-0.356082208936657,0.000813501049905131
"B_ITSN1",0.244952683846036,0.0284110267687871
"B_HLA-DRB6",-0.417722078557348,5.90150410804989e-05
"B_PVRIG",-0.387745458209661,0.000225257978523589
"B_MOV10",0.556392964800419,1.75863163487559e-08
"B_AKAP2",-0.408185750949922,9.13841408169358e-05
"B_PHC2",0.433797204172223,2.7177695166902e-05
"B_DNAJC25",0.469530705107049,4.21360333345754e-06
"B_GBP6",0.652425262474716,5.90369623307966e-12
"B_HLX",0.384545752911244,0.00025868870132758
"B_LINC01506",0.608094720103968,3.13140280749224e-10
"B_RTP4",0.620490509563676,1.09392609647673e-10
"B_RPL39P3",-0.311616858514738,0.00400473753898293
"B_NABP1",0.476137177502312,2.90901802112593e-06
"B_LATS2",0.278962951656359,0.0111004047524502
"B_CD58",0.263600768094505,0.017255401083982
"B_CORO1B",0.256847010708527,0.0207168360595041
"B_HES4",0.588565774546489,1.53467115590399e-09
"B_PIM1",0.405140822418141,0.000104880803934107
"B_ARRB2",0.449212693803546,1.2507743193739e-05
"B_DCLK2",-0.382682867788402,0.000278861187249838
"B_MOSPD2",0.351175940852997,0.00098164505465137
"B_GRAPL",-0.465997299681393,5.11682959786235e-06
"B_HELZ2",0.615877800015044,1.6296711371208e-10
"B_ZNF267",0.332777365859541,0.0019296976925353
"B_EPHA4",-0.348623753071705,0.00108063004228189
"B_IFI27",0.862142819739711,4.12910215380787e-28
"B_CELSR1",-0.451034308316711,1.13751809395495e-05
"B_ATXN7L3B",-0.222022612701984,0.0497636018094698
"B_BCL6",0.461802432532323,6.42553304676859e-06
"B_SNRPD2",-0.230241017287806,0.0408986207433706
"B_PIP4P2",0.434797269268461,2.58236296137508e-05
"B_C1orf220",-0.370472922144193,0.000461721311733208
"B_MKI67",0.248628392915039,0.0258098120487184
"B_LINC01857",-0.456238169107367,8.62082270508844e-06
"B_SLCO4C1",0.482561361355566,2.01989536374104e-06
"B_TMEM164",0.305920891689277,0.00482940678288866
"B_NEK7",0.236004056762709,0.0355662690259184
"B_KLHDC8B",0.459745437497527,7.1775646437699e-06
"B_PARP15",-0.377170788850662,0.000351744816729165
"B_SLAMF7",0.238263678864018,0.0336345233897111
"B_OAS1",0.847627037023904,3.58723147860216e-26
"B_GPRASP1",-0.353312858537816,0.000905142056533944
"B_AC004889.1",-0.232413310896525,0.0387958202883935
"B_USP32",0.29554941014755,0.00672461883348712
"B_RPL5",-0.471477505371426,3.78560691752173e-06
"B_SNORA38",-0.234976829215745,0.0364628135784657
"B_SNORD13",-0.32232159505753,0.00279822033711738
"B_PIK3C2B",-0.306316861984471,0.00476772994476126
"B_RPL23AP42",-0.368069793401368,0.000507969020851545
"B_NDST1",0.263056791083748,0.017504383769338
"B_CDCA7L",-0.375079253554031,0.000382830391714954
"B_ALOX5AP",0.285604161648839,0.00912997762329843
"B_GPR18",-0.411603534100959,7.81201413177355e-05
"B_NAPSB",-0.483357076230951,1.92647591247042e-06
"B_DDX60L",0.783957064852211,8.57458155751154e-20
"B_CXCR3",-0.316709707189705,0.00338248846267808
"B_CHMP5",0.573629961769607,4.91936964836544e-09
"B_GPM6A",-0.450472394024399,1.17243712226867e-05
"B_SLC6A6",0.28923245144388,0.00817941783560277
"B_NBEAL2",0.387625640508578,0.000226341060300639
"B_ANO9",-0.356025342734294,0.000815106957253673
"B_LAMC1",-0.493825805622456,1.04441993800502e-06
"B_RRAS2",-0.351036522419373,0.000986663277758756
"B_MBOAT1",0.372811852898443,0.00041960219123941
"B_MAPKAPK3",0.287101658116379,0.0087304349846354
"B_SLC26A8",0.530723450579527,1.0300178588955e-07
"B_NCR3",-0.395026358496251,0.000164415485947793
"B_SBNO2",0.447933600037804,1.33671483460302e-05
"B_RP2",0.375548093797088,0.000375701694234191
"B_PEG10",-0.455736470375107,8.8544316139272e-06
"B_PLPP5",-0.311778382351717,0.00398364530673721
"B_DENND5B",-0.344780222481727,0.00124478603649624
"B_SLC2A3",0.39785376865618,0.000145167976344442
"B_RGL4",0.412807780384975,7.39202012975347e-05
"B_AGAP3",-0.22275739786269,0.0489138067414265
"B_PRDM1",0.430259236945789,3.23686243433559e-05
"B_SLC38A1",-0.325640665246443,0.00248915044789695
"B_CCDC170",0.371488325016762,0.000443234916435321
"B_SYNCRIP",-0.233785995682482,0.0375364108673036
"B_AC012368.1",0.4476322590897,1.35618036794321e-05
"B_BORCS7-ASMT",-0.342526237558457,0.00135193645493884
"B_GPR174",-0.317795764858704,0.00326329579929985
"B_ALMS1",-0.302208530353824,0.00544399248586863
"B_MS4A4A",0.228573847797141,0.042564819913166
"B_GAB2",0.376467157185462,0.000362348671810955
"B_TCIRG1",0.316609926345501,0.003394199219601
"B_GNS",0.354946249395834,0.000849105745861867
"B_PARP9",0.870394674321118,3.05600322116737e-29
"B_CARD6",0.490320725325566,1.28648499581163e-06
"B_AC007342.5",0.511849451729724,3.461234969506e-07
"B_PKN2",0.264418619728382,0.0168879018134379
"B_RALGPS2",-0.324437790411831,0.00259762909033748
"B_SLC2A1",-0.370608583943018,0.00045922952455407
"B_DYNLT1",0.412108212375624,7.63705302798403e-05
