"","MM.darkgrey","padj.MM.darkgrey"
"M_RACK1",-0.344947959652554,0.00198943784542268
"M_TNFRSF18",0.288538338311603,0.0116804888857862
"M_PLD2",-0.621023368346482,4.68599441696559e-10
"M_CCDC97",-0.306794613928629,0.00682303760300171
"M_DHX37",-0.260202599717828,0.0248346804489263
"M_PDE3B",0.280491137251297,0.0146305395019656
"M_UBA1",-0.464523087123104,1.23189695281705e-05
"M_TSGA10",0.345517171943803,0.00194977903432875
"M_LINC01934",0.277307898715768,0.0159154237354085
"M_ANKRD20A5P",0.261444652548037,0.0240607501226353
"M_KMT5C",-0.413914926063976,0.000134302697422445
"M_CCDC154",-0.243094018737055,0.0376972855343763
"M_TCF25",-0.471271274834048,8.74606745277683e-06
"M_Z94721.2",0.347849544273975,0.00179334238255207
"M_ERCC2",-0.487240384275979,3.7800475496196e-06
"M_ANKRD10-IT1",0.464558091639613,1.22998447308932e-05
"M_THTPA",-0.453833246353153,2.10440009178104e-05
"M_PGAP3",-0.335190431892545,0.0027692607168648
"M_PFN2",0.258774426584048,0.0257502323242212
"M_SLAIN1",0.232931545868219,0.0476692130160887
"M_Z82206.1",0.262497155342395,0.0234209504284543
"M_HLF",0.318828703267832,0.00471123932791137
"M_CIDEB",-0.589223937511183,5.82735383211998e-09
"M_EIF4EBP3",-0.243427676991432,0.0374058634451873
"M_PAQR7",-0.410545009378208,0.000154943782350452
"M_GBA",-0.511554153740259,9.7060890069897e-07
"M_FOSL2",-0.341832248712822,0.00221973705832705
"M_HSPBP1",-0.342027584741795,0.00220420600532212
"M_BRICD5",-0.334835171286292,0.00280270985344283
"M_IL6ST",0.465882203863321,1.14902272348157e-05
"M_KLRA1P",0.351628756041168,0.00156943400409512
"M_LINC-PINT",0.352788093388189,0.00150920982471295
"M_TNFAIP8",0.390402971172056,0.000359286259547155
"M_PPP6R2",-0.380325029375578,0.000533977321113249
"M_ZBTB6",0.502671892123743,1.60936146441288e-06
"M_ZNF516",-0.489323141472114,3.38756995988954e-06
"M_TONSL",-0.24940679646879,0.032428499507204
"M_LINC002481",0.232525213294589,0.0480763835700602
"M_B2M",0.487219508332052,3.78252786647327e-06
"M_ST6GALNAC1",0.353921933438261,0.00145063370684369
"M_RNASEK",-0.476196192140942,6.81299171354017e-06
"M_CENPF",0.331652689886402,0.00311327772753916
"M_DNAJC5",-0.463673558433967,1.28360857891791e-05
"M_XKR8",-0.26982807730381,0.0193899397334921
"M_PLCD3",-0.435241710649611,5.1504735717421e-05
"M_SPRYD3",-0.376682690488222,0.000617169052932025
"M_STK10",-0.402331961580363,0.000220731887319673
"M_FLOT1",-0.39973899668844,0.000245860619851977
"M_ZNF592",-0.295356146833772,0.00958727622551824
"M_ZBTB25",0.389884162098733,0.000366453998822252
"M_EDA",0.259447262445395,0.0253135808795887
"M_TBC1D17",-0.465186696353338,1.18894584430188e-05
"M_TOP3B",-0.330906544373295,0.00319180831348349
"M_IGHMBP2",-0.325051983374646,0.00386325117042337
"M_GLCCI1",0.437006145076354,4.7553474434404e-05
"M_METTL13",-0.297344525838982,0.00905192679043824
"M_TNIP2",-0.33232666100721,0.00304322167414835
"M_ZNF84",0.260092393189306,0.0249112757287414
"M_TANGO2",-0.43909108843004,4.30315541466068e-05
"M_TMEM88",-0.249233398526553,0.0325549629432137
"M_ACE",0.283963521903977,0.0132808460178298
"M_RHOBTB2",-0.434716480508815,5.27245138498773e-05
"M_LINC00957",-0.350666043166292,0.00162398755876007
"M_CHMP2A",-0.444441047007757,3.33029894480424e-05
"M_ASPH",-0.242107964921632,0.0385619171994317
"M_SOS1",0.286854026947831,0.0122599961345102
"M_STARD10",-0.43697802772661,4.75671687970921e-05
"M_SEC14L1",-0.314496503981184,0.00537677527671495
"M_BMPR1A",0.378767472639103,0.00056724033840025
"M_INO80B",-0.427034943074692,7.45190021773179e-05
"M_SNORA80D",-0.318932774516665,0.00469832129074055
"M_PTGDR",0.332784156137822,0.00299844183334851
"M_ANKRD55",0.379558119975004,0.000549537065381211
"M_TFPT",-0.383507069816521,0.000472198085515068
"M_NEDD4L",-0.253358047351646,0.0294869238056255
"M_GDF11",0.243050473868233,0.0377345468492879
"M_CFL2",0.464457776368423,1.23470724029946e-05
"M_PARVB",-0.474572678305929,7.38313939817079e-06
"M_PIGA",0.315309792300005,0.00524371270952684
"M_GNA12",-0.428697043731536,6.89778909308176e-05
"M_CYTH2",-0.407776444869532,0.000174085412190462
"M_LRRC8A",-0.249566504185731,0.0323111706397641
"M_PLPP6",0.245499443223011,0.0355888808331437
"M_NDFIP2",0.370287245777435,0.000791827512394257
"M_CMTM4",-0.327605637348812,0.00355316308030594
"M_AL158210.1",0.460484610458525,1.50718799573798e-05
"M_SYNJ2",0.405522949780048,0.000192217920964835
"M_UBA52",-0.314759619254776,0.00533373997759429
"M_AL391244.1",-0.358275150714053,0.00123792236910813
"M_G6PC3",-0.477460794776101,6.34691873670891e-06
"M_FAM114A1",-0.37453753108731,0.000672117189940685
"M_ARHGEF18",-0.313668429311854,0.0055187174550807
"M_SLC27A5",-0.234864350153244,0.0456235785349747
"M_RPS11",-0.273940452233584,0.0174131805405641
"M_GALNS",-0.38468093894541,0.000451416041003634
"M_AC090948.1",0.458072638750605,1.70552823675431e-05
"M_SELENOK",0.318122832788999,0.00481236854581247
"M_MED18",-0.297621771653814,0.00898177109850023
"M_RAP1GAP2",-0.330499293060208,0.00323488552392658
"M_RAD9A",-0.318077455065352,0.00481869394220301
"M_GPSM1",-0.402523818383133,0.000219016874857889
"M_ANAPC1P1",0.264911583436452,0.0220208033190742
"M_AP001033.2",0.459282387529237,1.60433193372983e-05
"M_PAK4",-0.425820011746868,7.86835772308659e-05
"M_SEMA4D",-0.235157323699132,0.0453487761084593
"M_AC100786.1",-0.469505593572999,9.59613739553628e-06
"M_LSM10",-0.450296097520843,2.52810291281322e-05
"M_ENDOG",-0.374047150930778,0.000684701887492809
"M_CCDC68",0.327871131466714,0.00352548782557741
"M_TAOK2",-0.433083372377996,5.67442638465763e-05
"M_AC009093.2",-0.320120360500212,0.0045185889652629
"M_DIP2C",0.297398142617204,0.00904273954568289
"M_ZC3H4",-0.404983126243874,0.000196585849322274
"M_RASL11A",-0.374712745674638,0.000668549408192605
"M_ATP6V1F",-0.373653263948012,0.00069508678045827
"M_GFER",-0.375838787202051,0.000638098651306302
"M_WNT7A",0.340610220742185,0.00231357906998511
"M_WWP1",0.416373301576574,0.000119848445269057
"M_IQCE",-0.432004729163187,5.94368164139974e-05
"M_SCAMP2",-0.496298064001546,2.31672688453163e-06
"M_JMJD7",-0.319311148155893,0.00464194540556616
"M_TMEM106B",0.626983955342153,2.74468523918821e-10
"M_CACFD1",-0.509378031729902,1.0991449534295e-06
"M_AC005332.3",0.315128110914426,0.0052733974642064
"M_AF131215.2",0.321436123262695,0.00433760053831053
"M_PSRC1",-0.431082721276322,6.21160477904867e-05
"M_NXF1",-0.360998364544044,0.00112087164868629
"M_AL589863.1",-0.321326425847983,0.00435392138455188
"M_NTMT1",-0.300977183671824,0.00814086385123306
"M_AHNAK",-0.278626208455879,0.0153580338436345
"M_ADHFE1",-0.248827931341155,0.0328583066051667
"M_CICP18",-0.444198600243947,3.37142186943228e-05
"M_CCDC61",-0.425247972764095,8.07910078740222e-05
"M_RDH13",-0.255534651401463,0.0279547753135097
"M_C5orf17",0.260352921286645,0.0247367154147252
"M_TFAP4",-0.417101761105654,0.000115977753826106
"M_TRBV6-5",0.318956760463636,0.00469590709469111
"M_CRELD2",-0.327150284251146,0.00360735169768148
"M_MYEF2",0.294172872904565,0.00991911953173408
"M_CFAP97",0.530030023871278,3.27468307617015e-07
"M_INAFM1",-0.250125509256051,0.0318879688107001
"M_TRMT13",0.388064447453363,0.000394573751684316
"M_PPP5C",-0.238733291793261,0.0417183825245529
"M_SIN3B",-0.494955855736336,2.49587231541317e-06
"M_SNX21",-0.468109801071383,1.02575080973485e-05
"M_FAM156B",-0.419688292313571,0.000103504353087723
"M_ENKD1",-0.472153171731213,8.36232628252317e-06
"N_LY6E",0.386327935288707,0.000423296886737951
"N_RSAD2",0.346363248272609,0.00189268081709065
"N_IFI44L",0.44725434205861,2.92225833960361e-05
"N_OAS2",0.398525083517239,0.000257946504201742
"N_OAS3",0.33339621929719,0.00293697177559184
"N_OAS1",0.384151756087073,0.00046025926847857
"N_EPSTI1",0.374505488120474,0.000672905318241253
"N_IFI44",0.359220895399808,0.00119585301130317
"N_CMPK2",0.367450318132877,0.000879539698795272
"N_ISG15",0.350274882117721,0.0016451766160006
"N_IFIT1",0.313657944876548,0.0055198215025217
"N_DDX60",0.360691299656025,0.00113353923460596
"N_XAF1",0.365977823469852,0.000929869712025657
"N_MX1",0.332127156759285,0.00306357658365806
"N_IGKC",0.246876697947016,0.0344609065857787
"N_HERC5",0.317542545549109,0.00490184741669853
"N_IGHM",0.260877111450097,0.0244136685458389
"N_IFI6",0.336592682880976,0.0026417926917338
"N_JCHAIN",0.282870582803836,0.0136836121307887
"N_OTOF",0.371958171878879,0.000743075493359585
"N_IGHG1",0.286796751471026,0.0122776418126749
"N_IFIT3",0.283317503912618,0.0135090604426196
"N_USP18",0.465309619032949,1.1808342219739e-05
"N_IGLC2",0.231039928073449,0.0496579296252915
"N_OASL",0.280043982436717,0.0147986589714069
"N_DEFA1",-0.236178332003436,0.0443135037895883
"N_SPATS2L",0.404232507347889,0.000203569553427153
"N_IGHA1",0.23412508116679,0.0464074689454792
"N_AGRN",0.35848248295281,0.00122820360620654
"N_MS4A1",0.239942472132285,0.0405800558576335
"N_LAP3",0.376345759997103,0.000625670177403002
"N_SLFN5",0.390090430091868,0.000363768057446594
"N_IGHG2",0.259842255929555,0.0250668790348577
"N_IFIT5",0.319247641021851,0.00465122676054025
"N_RTP4",0.300136708194979,0.00834610645271061
"N_MT2A",0.297926526906187,0.00890392190468471
"N_TXNDC5",0.263334701990332,0.0229637955401413
"N_HLA-DRB5",0.285714555771174,0.0126491296754635
"N_IGHA2",0.29501065776694,0.00967795983740333
"N_HES4",0.231800680864402,0.0488404778280156
"N_TRIM22",0.270563095805019,0.0190170522305887
"N_DHX58",0.361349384935584,0.00110623431427136
"N_SIGLEC1",0.384733763306888,0.000450568941525561
"N_HLA-DRB1",0.290295271374351,0.0111088918640171
"N_S100A12",-0.309870546556961,0.00620501496546071
"N_PTGS2",-0.307447887326675,0.00669186383253463
"N_CHI3L1",-0.324734831165547,0.00390260972155482
"N_IGLC1",0.308217289763208,0.00653107020794324
"N_ZCCHC2",0.254324406098975,0.0288120566185724
"N_HERC6",0.346480075376823,0.00188576171297065
"N_SERPING1",0.247348775077924,0.0340810847348075
"N_HLA-DPA1",0.263495290567822,0.0228665501265533
"N_S100A8",-0.290167802345782,0.0111532750273159
"N_AFAP1",-0.245366971372477,0.0357067192389973
"N_PARP12",0.337734066194688,0.00254611535486042
"N_IGKV3-20",0.248826425777614,0.0328583066051667
"N_SIK1",0.283980882623697,0.0132778908953167
"N_IL18RAP",-0.303051642678111,0.00765265639663658
"N_WLS",-0.277287188456761,0.0159236853287348
"N_S100A9",-0.235046077054672,0.0454443628562573
"N_HLA-DRA",0.318040033254264,0.00482451509394149
"N_BATF2",0.271123091305974,0.0187930486273616
"N_IGLV2-14",0.333224029104372,0.00295136518903399
"N_EIF3CL",0.234040403941773,0.046482170817525
"N_PNPT1",0.403418054569886,0.000210885391310069
"N_BANK1",0.302445488909366,0.00779427301166529
"N_GBP4",0.337990466838542,0.00252453067710537
"N_HLA-DPB1",0.248388041802336,0.0332205298120772
"N_CD79B",0.262507114263414,0.0234203693850062
"N_CD79A",0.277934555768849,0.0156570487275192
"N_APOBEC3B",0.232925355277428,0.0476715578282083
"N_TTN",0.264702376341331,0.0221545641287937
"N_TREX1",0.384796005500052,0.000449526141674862
"N_PI3",-0.368545163459508,0.00084486580705925
"N_IGKV4-1",0.276712604815556,0.0161513607294457
"N_NAMPT",-0.274560187819003,0.0171243634642722
"N_THBD",-0.278514345287273,0.0154069892875511
"N_CSF3R",-0.369315999928867,0.000820627695593752
"N_TMEM123",0.409752212113621,0.000160231151129417
"N_MOV10",0.302447989369324,0.00779427301166529
"N_MGAM",-0.427498917934824,7.29866816167748e-05
"N_AQP9",-0.32032899388645,0.00449352541866721
"N_ALPL",-0.369174176000091,0.000825134109444839
"N_PPM1K",0.560547394015204,4.65903337868592e-08
"N_AL645608.8",0.239989659586141,0.0405351432097664
"N_CD22",0.270220186821442,0.0191962190659915
"N_CXCR2",-0.283620453778894,0.0134079143681296
"N_RPS4X",0.235079524649234,0.0454177764168244
"N_CNTNAP3",-0.378184262685809,0.000580765557300455
"N_IGKV3-11",0.264956727467645,0.0219931364972331
"N_NFXL1",-0.44668576437694,3.0010913591594e-05
"N_FPR1",-0.324471793129026,0.00393687597294426
"N_IL1R2",-0.385961801142227,0.000429598432421895
"N_PARP14",0.230741322815779,0.0499911209122779
"N_IGKV3-15",0.237563707746722,0.0428379904392454
"N_MMP25",-0.33753569549387,0.00255917182504769
"N_TRIB2",0.449888632252491,2.57531995873904e-05
"N_ORM1",-0.241910796072709,0.0387642646714918
"N_FKBP5",-0.337944322742946,0.00252809642749125
"N_PAX5",0.296034781205211,0.00939709960226826
"N_EIF2AK2",0.339181482397927,0.00242796166993259
"N_BST2",0.441339904803277,3.8752030194577e-05
"N_TREM1",-0.335823992451658,0.00270979018855511
"N_FCRL5",0.332457398911764,0.00303018153052576
"N_RGS2",-0.262977218917598,0.0231656280927805
"N_PADI2",-0.326118685289685,0.00373229105612682
"N_SAMD9L",0.238612827591358,0.0418130484259203
"N_MMP9",-0.399552152889221,0.000247418015495761
"N_IFI35",0.278325894257871,0.0154851494013892
"N_IFIH1",0.330039591131281,0.00327912008182071
"N_CXCR1",-0.285335246310054,0.0128000951380713
"N_DYSF",-0.367574064379064,0.000875440459765397
"N_NEAT1",-0.282377513026909,0.0138852419581733
"N_IRF4",0.308528615042129,0.00646929573090288
"N_APOL6",0.28027961152984,0.0147131230705061
"N_TNFRSF10C",-0.32415052133122,0.0039778144195317
"N_CMTM2",-0.255847108361773,0.0277545708966579
"N_IL1B",-0.269314224481662,0.0196577816403882
"N_RPL22",0.232655780561378,0.0479394827754805
"N_IGHD",0.235515537452745,0.0449772645486755
"N_FGD2",0.252099442464927,0.0304223975892208
"N_CCDC50",0.275245452050007,0.0167966960187205
"N_CD69",0.423534911330418,8.71199042320883e-05
"N_IGLL5",0.320324733430983,0.00449352541866721
"N_FCRLA",0.344973824440092,0.00198778324938803
"N_AC138035.1",-0.25643238686401,0.0273195799526119
"N_PLBD1",-0.37677048930336,0.000615473705212277
"N_VNN1",-0.232405009511119,0.0482059931966719
"N_HIP1",-0.326902010736252,0.00363761055705918
"N_ZBP1",0.236163497309848,0.0443263541637094
"N_PYGL",-0.417257030930798,0.000115262376948553
"N_VNN3",-0.272587135590301,0.018074494889124
"N_CLEC4E",-0.249376508159187,0.0324487337430508
"N_ZNF496",0.30952805527859,0.0062701299657789
"N_PROK2",-0.350128072680576,0.00165410443376597
"N_IGLV3-19",0.267233961382014,0.0207808187871057
"N_IGLV1-51",0.286972439731639,0.0122172870884283
"N_DAAM2",-0.264301268679056,0.0223930975931541
"N_FPR2",-0.363473442414298,0.00102332785392216
"N_KRT23",-0.293177663263451,0.0102203258225992
"N_KCNJ15",-0.335225816358649,0.00276597065638153
"N_STAT2",0.301398708490634,0.00804168351024876
"N_VNN2",-0.245249126390969,0.0358005800980355
"N_SNORA54",-0.249339931351514,0.0324707246432398
"N_P2RY13",-0.252121337045025,0.0304082923827447
"N_RPL18A",0.251660219940352,0.0307540898859575
"N_GALM",0.36349284702527,0.00102272455208908
"N_LAMP3",0.427337051332017,7.35321179555684e-05
"N_LINC00926",0.238663928828222,0.0417679349641397
"N_AKAP2",0.410898123882402,0.000152895424258353
"N_PML",0.285137622108684,0.0128682968545699
"N_JAML",-0.409020024053741,0.00016525453244202
"N_DOCK5",-0.390783098022995,0.000353918049659087
"N_IGHG3",0.298484616446318,0.00876670054659803
"N_UBE2L6",0.276304035924105,0.0163288969854522
"N_PFKFB3",-0.253164737056263,0.0296234571142712
"N_AC099489.1",-0.300984957130087,0.00814004760205434
"N_ADGRE3",-0.426413226217847,7.65719860333407e-05
"N_TLR8",-0.285241110691601,0.0128342022124483
"N_KREMEN1",-0.337877484755221,0.00253430879158373
"N_FAM157B",-0.348819417511217,0.00173396247451588
"N_IRF7",0.336360856291366,0.00266056167113745
"N_IGSF6",-0.271102272898313,0.0187999054495516
"N_ANXA3",-0.247348090701409,0.0340810847348075
"N_BLK",0.287856006310267,0.0119121986222358
"N_RPS23",0.241860207224446,0.0388004680601966
"N_CEBPD",-0.384621174019618,0.000452542378282104
"N_GBP3",0.271820302844937,0.0184552159425331
"N_MME",-0.287020375468492,0.0121996137171476
"N_FAM157C",-0.384294122969358,0.00045821481293418
"N_FOLR3",-0.259340528762382,0.0253852526690645
"N_TLR4",-0.343302343826054,0.00211040021527305
"N_IRS2",-0.277086056286288,0.0159985475882824
"N_RPL23AP42",0.241442898786443,0.0391892062868008
"N_FCER1G",-0.249693711605774,0.0322121628467157
"N_MZB1",0.285436146343051,0.0127611477849228
"N_C5AR1",-0.307422691745713,0.0066944790554437
"N_FCGR2A",-0.286277597361204,0.0124510070855929
"N_CD86",0.242906488294326,0.0378488482540493
"N_TCF4",0.359762634680534,0.0011725307365318
"N_GGA2",0.320171328994243,0.00451255006128586
"N_STEAP4",-0.31348168475706,0.00555058520758033
"N_CRISPLD2",-0.273149709946719,0.0177979557471076
"N_RFLNB",-0.379744311639556,0.000546242731901972
"N_ACSL1",-0.32444797968067,0.00393934084945697
"N_FAM157A",-0.351744487497276,0.00156425231769612
"N_OSBPL10",0.290539786297762,0.011033275735213
"N_TNFAIP2",-0.295182791222368,0.00963515071280696
"N_WDFY3",-0.382431346270469,0.00049333328625512
"N_LRG1",-0.231527924792819,0.0490824494081618
"N_P2RX5",0.277587297411691,0.0157935075174614
"N_IGLV3-21",0.240593159863182,0.0399619385436995
"N_SERPINA1",-0.327862405423169,0.00352596073901666
"N_LUCAT1",-0.366481612317241,0.000911187784799841
"N_RAB30",0.306587560509122,0.00686540358839178
"N_RPL35",0.238295277265888,0.0421195661482148
"N_TMPO",0.232225505113681,0.0483741082274774
"N_SLC11A1",-0.456722730486492,1.81889268959347e-05
"N_IRF8",0.29834166029788,0.00879954281626106
"N_RPS20",0.241108646032612,0.039488089116997
"N_ADGRG3",-0.313562825209102,0.005535065077104
"N_CYP4F3",-0.357923169621699,0.00125359783487256
"N_IFI27",0.413830249588693,0.000134739677115778
"N_ACTN1",-0.336668172501259,0.00263499877655746
"N_CAPN2",0.359787598812456,0.00117204220923903
"N_PADI4",-0.347459277223853,0.00181870485251741
"N_PHOSPHO1",-0.417808530782295,0.00011247526181273
"N_FCGR3A",-0.246804414628112,0.034524245116289
"N_TRIM14",0.284136259000244,0.0132305011826801
"N_HLA-DMB",0.447268471475053,2.92201670183323e-05
"N_ITGB7",0.359548456921152,0.00118267183251071
"N_LBH",0.383568023385189,0.000471136021530473
"N_TPD52",0.321253033521271,0.00436345620357913
"N_MBNL3",0.255008864174958,0.0283172504628626
"N_ARG1",-0.326514898681174,0.00368402952812455
"N_COBLL1",0.252880560240287,0.0298502757976933
"N_PLAUR",-0.259453612771824,0.0253122006931498
"N_ADGRE2",-0.355720294137848,0.00135713550800433
"N_IDO1",0.247419072635141,0.0340293305225856
"N_CMTR1",0.387405457893612,0.000405423444773591
"N_CLEC4D",-0.266400790711853,0.0211967162120049
"N_ARL4C",0.291026183633045,0.0108861880303037
"N_AATK",-0.316873050787844,0.00500373085046181
"N_VWF",-0.250529286888599,0.0315689216608582
"N_FCRL3",0.292147216979562,0.0105280594110746
"N_BACH2",0.316892978907747,0.00500097005316393
"N_CEBPB",-0.257000517256532,0.0269043567257536
"N_ARHGEF40",-0.37363238395657,0.000695328793736121
"N_HIST1H1D",0.257242338039052,0.0267386429114656
"N_SEL1L3",0.265356923072444,0.0217713420551945
"N_AC022826.2",-0.280777984586108,0.0145287434712633
"N_PRKACB",0.273337764542957,0.0177018970400093
"N_CREB5",-0.290917695410002,0.0109138854605364
"N_METTL7A",0.3414805897623,0.00224357301709507
"N_SNORA48",-0.267222807597747,0.0207850636514831
"N_AL627309.5",-0.400480045153953,0.000238265403122511
"N_NLRP6",-0.25371029921546,0.0292333171115871
"N_RASGRP3",0.4409802312899,3.93420979079383e-05
"N_TLR2",-0.340041880275026,0.00235987482569132
"N_PLEKHG3",-0.350725324885163,0.00162138468199664
"N_RPS19",0.247659819125977,0.033835302450254
"N_LIMD1",0.251259674671532,0.0310425273446131
"N_SLPI",-0.350061665205565,0.00165713914018616
"N_SOD2",-0.292890489602455,0.0103062720846729
"N_AES",0.391555009874367,0.000343474761134439
"N_RPS27",0.275275800187603,0.0167854322577713
"N_ITM2C",0.306974191113583,0.00678639835472469
"N_GLT1D1",-0.401823690331098,0.000225281189240932
"N_FCRL2",0.305852172823008,0.00701762657252824
"N_HCAR2",-0.304149329990179,0.00739474432364952
"N_GLUL",-0.298432403905257,0.00877921081738072
"N_MXD1",-0.256769541274024,0.0270772591040315
"N_LMAN1",0.316541736206651,0.00505705903051312
"N_PPP1R16B",0.343613103806677,0.00208761841211104
"N_BIRC3",0.401063301388492,0.000232478484318293
"N_ANPEP",-0.355489927655047,0.00136726987181914
"N_PXN",-0.363008906106261,0.00104008927561701
"N_TBC1D9",0.340834198703381,0.00229479562814271
"N_RPL36A",0.231670970738993,0.0489494513203203
"N_TRAF5",0.348218355577087,0.00177150278532412
"N_SP140",0.331488631001238,0.00313039901165253
"N_IGKV2D-28",0.237948350203881,0.0424418976618355
"N_POU2AF1",0.265994360928466,0.0214236830770106
"N_ADM",-0.27667591497047,0.0161656349911971
"N_MICAL2",-0.454139008739576,2.072528241009e-05
"N_SULT1B1",-0.412329893146454,0.000143848342343315
"N_TFEC",0.461239329426691,1.45111255489487e-05
"N_HSPA6",-0.238408759237276,0.0420168773253159
"N_EVL",0.369761327123977,0.000807542950343847
"N_LDHB",0.23240075034112,0.0482059931966719
"N_LINC02397",0.279567051165131,0.0149904130047053
"N_AC140134.1",-0.234532429701881,0.0459862784074311
"N_SGK1",-0.394607865746912,0.000302820020078364
"N_NFAM1",-0.353280245293413,0.00148325231437283
"N_DUSP6",-0.234320207673591,0.0461972754475394
"N_AFF3",0.320545020406074,0.00446244737630439
"N_IGKV1-33",0.326149338576169,0.00372864847908434
"N_IGHV3-23",0.362139149937616,0.00107448446498665
"N_TNFRSF1A",-0.345650687220744,0.00194001730926143
"N_SNHG14",0.238402527865274,0.0420186076430693
"N_SNORA68",-0.234162057941933,0.0463826800275827
"N_SAMHD1",0.296390625637106,0.00930000715015302
"N_AC084871.2",-0.235948405680698,0.0445369262250473
"N_TRIM5",0.246377551447476,0.0348723546850891
"N_HCAR3",-0.291628781190888,0.0106930873948177
"N_TMSB10",0.365871065230437,0.000933509476499035
"N_RNF24",-0.288118665651518,0.011833501895311
"N_LGALS3BP",0.357503100309209,0.001272105292918
"N_CXCL1",-0.315247931050714,0.00525203523073583
"N_FCAR",-0.316537081993927,0.00505705903051312
"N_RPL12",0.306490728882819,0.00688317430242578
"N_KCNE3",-0.254908341628664,0.0283870678588999
"N_FAM129A",-0.3959147305053,0.000287119169402519
"N_GNAQ",-0.356689928681088,0.0013107259716802
"N_IGLV2-11",0.232829564932894,0.0477741398478795
"N_LILRA6",-0.370407920581974,0.000788635834642944
"N_CCNJL",-0.421619282790238,9.51751879653626e-05
"N_ARL5B",0.321085809965818,0.00438853348020875
"N_GABARAPL1",-0.25280348156547,0.0299025462629071
"N_RNU1-2",-0.251232376210779,0.0310495676007118
"N_RNU1-27P",-0.251232376210779,0.0310495676007118
"N_RNU1-4",-0.251232376210779,0.0310495676007118
"N_IARS",0.299697137191791,0.00846129745049272
"N_FOSL2",-0.313771624111751,0.00550187924667976
"N_FAM129C",0.258314209325902,0.0260362064261841
"N_CXXC5",0.302455978385899,0.00779410745324179
"N_DENND5B",0.265525806832462,0.0216946011831078
"N_NME2",0.310880285769401,0.00602382337443129
"N_CD2AP",0.474434629655069,7.42437841026553e-06
"N_CD180",0.295418573745346,0.00957143931369209
"N_AIF1",-0.350664430784099,0.00162398755876007
"N_GPR183",0.321670370781426,0.00430186493364037
"N_PTPRCAP",0.315773997107126,0.0051671433899965
"N_SPIB",0.294359642747504,0.0098695123841177
"N_CIITA",0.265718346942178,0.0215836799269918
"N_PLB1",-0.46018708457569,1.52996016829825e-05
"N_FRMD3",0.340162289609852,0.00235001398310963
"N_IGLV1-40",0.294264187758631,0.00989373393566689
"N_MEFV",-0.290842013565609,0.0109378782848316
"N_CD81",0.366153029955297,0.000923229717040196
"N_LST1",-0.267791781218073,0.0204952113317282
"N_CD19",0.250857728247607,0.0313233863685574
"N_TLR5",-0.259572339689074,0.0252387026443163
"N_DOCK10",0.23177626461277,0.0488613869514389
"N_F2RL1",-0.330135923443105,0.00327222432256766
"N_RPL36",0.231020152831841,0.0496787948846065
"N_SIRPA",-0.353940114356287,0.00144986954807175
"N_FAM118A",0.287972839217524,0.0118821407323022
"N_IGLV1-44",0.251258093603839,0.0310425273446131
"N_SIRPB1",-0.363964397683978,0.00100374004528293
"N_SNORA70",-0.364583778731775,0.000979996875605461
"N_EXOSC9",0.321067760385125,0.00439066906774025
"N_SORL1",-0.414537716829938,0.000130654160522985
"N_TMEM19",0.305704675403126,0.00704728653283803
"N_SLC40A1",-0.280726221554495,0.0145443800581729
"N_HSP90AB1",0.240137740317608,0.0404056411980561
"N_NAPSB",0.301872615250512,0.00792889793411256
"N_ITPR3",0.263265487646353,0.0229965680301244
"N_TMEM268",0.324571059577616,0.0039255481414164
"N_RPL37A",0.253226758600573,0.0295729230895605
"N_IKZF3",0.307005876472885,0.00678231252328687
"N_GCA",-0.296117934377427,0.00937883170773238
"N_ABCA7",-0.282253489572295,0.0139356331600791
"N_ETS1",0.242293203284173,0.0384124348393781
"N_IGKV1-27",0.346459070957883,0.00188644786356739
"N_GOLGA8B",0.292954516851843,0.0102888093527167
"N_LIMK2",-0.286253137451529,0.0124572111649171
"N_LILRA2",-0.292880515578631,0.0103080834186309
"N_PTAFR",-0.394106940123833,0.000308750211363395
"N_NFE2",-0.297626913285551,0.00898169269231042
"N_BEST1",-0.432415114640594,5.85653110950288e-05
"N_TSPAN3",0.256440668504146,0.0273195799526119
"N_CD74",0.38219344436893,0.000496795686801377
"N_FBXO6",0.301134675831258,0.00810705568229844
"N_HSPH1",0.239105902586583,0.041365321574463
"N_ANXA6",0.249701299500276,0.0322121628467157
"N_KLF12",0.270673296498268,0.0189814902555258
"N_RN7SL4P",-0.27271793495343,0.0180153577923102
"N_CPPED1",-0.357336296863726,0.00127848421895409
"N_SIPA1L2",-0.363425870831462,0.00102518589908995
"N_PARP10",0.302412499964498,0.00780065342044753
"N_MBOAT7",-0.350050093674317,0.00165755188083384
"N_FYN",0.246794250126991,0.0345299404091704
"N_HIP1R",0.309017153554103,0.00637349810378573
"N_CARD11",0.38920816713691,0.000376884178611416
"N_NCF2",-0.319935587683434,0.00454658920298286
"N_MICAL3",0.364617985593054,0.000978785025809846
"N_MPZL3",-0.313932583183782,0.00547546571797758
"N_NQO2",-0.434773861052686,5.25818420699383e-05
"N_ENGASE",0.288655461879142,0.0116438564036148
"N_IGHG4",0.382029500638475,0.000499779369139874
"N_TRBC2",0.240324609302825,0.0402229617969204
"N_ZYX",-0.283008168921087,0.0136266383124609
"N_CCR6",0.29015726790271,0.0111532750273159
"N_GPAT3",-0.24728771624024,0.0341247152576372
"N_PILRA",-0.296431172691112,0.00928850626746824
